type,language1,language2,wals_dist
nom_syntax,English,Javanese,0
nom_syntax,English,Kabyle,0
nom_syntax,English,Kannada,0.8
nom_syntax,English,Kashmiri,1
nom_syntax,English,Khmer,0.5
nom_syntax,English,Korean,0.7142857142857143
nom_syntax,English,Lak,0.5
nom_syntax,English,Latvian,0.6666666666666666
nom_syntax,English,Lezgian,0.7142857142857143
nom_syntax,English,Lithuanian,1
nom_syntax,English,Luganda,0.3333333333333333
nom_syntax,English,Maithili,1
nom_syntax,English,Malayalam,1
nom_syntax,English,Maltese,0.5
nom_syntax,English,Maori,0.5
nom_syntax,English,Marathi,1
nom_syntax,English,Mazandarani,0
nom_syntax,English,Minangkabau,0
nom_syntax,English,Navajo,0.3333333333333333
nom_syntax,English,Nepali,0.5
nom_syntax,English,Ossetian,0
nom_syntax,English,Polish,1
nom_syntax,English,Romani,1
nom_syntax,English,Romanian,1
nom_syntax,English,Russian,0.7142857142857143
nom_syntax,English,Sakha,0
nom_syntax,English,Samoan,0.5
nom_syntax,English,Sango,0.6
nom_syntax,English,Santali,0
nom_syntax,English,Sesotho,0.5
nom_syntax,English,Shona,0
nom_syntax,English,Sinhalese,1
nom_syntax,English,Somali,0.5
nom_syntax,English,Spanish,0.6666666666666666
nom_syntax,English,Sranan,0
nom_syntax,English,Sundanese,1
nom_syntax,English,Swedish,0.5
nom_syntax,English,Tahitian,0
nom_syntax,English,Tamil,0.3333333333333333
nom_syntax,English,Tetum,1
nom_syntax,English,Thai,0.7142857142857143
nom_syntax,English,Tigrinya,0
nom_syntax,English,Turkish,0.7142857142857143
nom_syntax,English,Tuvan,0.6666666666666666
nom_syntax,English,Udmurt,1
nom_syntax,English,Vietnamese,0.5714285714285714
nom_syntax,English,Welsh,0
nom_syntax,English,Wolof,0
nom_syntax,English,Yoruba,0.4
nom_syntax,English,Zulu,0.5
nom_syntax,Erzya,Abkhazian,1
nom_syntax,Erzya,Acehnese,0
nom_syntax,Erzya,Akan,0
nom_syntax,Erzya,Amharic,1
nom_syntax,Erzya,Armenian,1
nom_syntax,Erzya,Avar,1
nom_syntax,Erzya,Bambara,1
nom_syntax,Erzya,Basque,1
nom_syntax,Erzya,Breton,1
nom_syntax,Erzya,Bulgarian,1
nom_syntax,Erzya,Burmese,0
nom_syntax,Erzya,Chamorro,0
nom_syntax,Erzya,Chinese,0
nom_syntax,Erzya,Choctaw,1
nom_syntax,Erzya,Croatian,1
nom_syntax,Erzya,Dutch,1
nom_syntax,Erzya,English,1
nom_syntax,Erzya,Erzya,1
nom_syntax,Erzya,Estonian,1
nom_syntax,Erzya,Ewe,0
nom_syntax,Erzya,Fijian,0
nom_syntax,Erzya,Finnish,1
nom_syntax,Erzya,French,1
nom_syntax,Erzya,Georgian,1
nom_syntax,Erzya,Greek,1
nom_syntax,Erzya,Greenlandic,0
nom_syntax,Erzya,Hausa,0
nom_syntax,Erzya,Hindi,1
nom_syntax,Erzya,Hungarian,1
nom_syntax,Erzya,Icelandic,1
nom_syntax,Erzya,Igbo,1
nom_syntax,Erzya,Indonesian,0
nom_syntax,Erzya,Japanese,0
nom_syntax,Erzya,Kannada,1
nom_syntax,Erzya,Khmer,1
nom_syntax,Erzya,Korean,1
nom_syntax,Erzya,Latvian,1
nom_syntax,Erzya,Lezgian,1
nom_syntax,Erzya,Lithuanian,1
nom_syntax,Erzya,Luganda,0
nom_syntax,Erzya,Maltese,1
nom_syntax,Erzya,Maori,0
nom_syntax,Erzya,Navajo,0
nom_syntax,Erzya,Polish,1
nom_syntax,Erzya,Romani,1
nom_syntax,Erzya,Romanian,1
nom_syntax,Erzya,Russian,1
nom_syntax,Erzya,Sakha,0
nom_syntax,Erzya,Samoan,0
nom_syntax,Erzya,Sango,0
nom_syntax,Erzya,Shona,0
nom_syntax,Erzya,Sinhalese,1
nom_syntax,Erzya,Somali,1
nom_syntax,Erzya,Spanish,1
nom_syntax,Erzya,Sranan,0
nom_syntax,Erzya,Swedish,1
nom_syntax,Erzya,Tahitian,0
nom_syntax,Erzya,Tamil,1
nom_syntax,Erzya,Thai,1
nom_syntax,Erzya,Turkish,1
nom_syntax,Erzya,Vietnamese,1
nom_syntax,Erzya,Wolof,0
nom_syntax,Erzya,Yoruba,0
nom_syntax,Erzya,Zulu,0
nom_syntax,Estonian,Abkhazian,0.5
nom_syntax,Estonian,Acehnese,0
nom_syntax,Estonian,Akan,0
nom_syntax,Estonian,Amharic,0.5
nom_syntax,Estonian,Armenian,0.5
nom_syntax,Estonian,Avar,0.5
nom_syntax,Estonian,Bambara,0.5
nom_syntax,Estonian,Basque,0.5
nom_syntax,Estonian,Breton,1
nom_syntax,Estonian,Bulgarian,0.5
nom_syntax,Estonian,Burmese,0
nom_syntax,Estonian,Cantonese,0
nom_syntax,Estonian,Chamorro,0
nom_syntax,Estonian,Chinese,0
nom_syntax,Estonian,Choctaw,1
nom_syntax,Estonian,Croatian,1
nom_syntax,Estonian,Dutch,0.5
nom_syntax,Estonian,English,1
nom_syntax,Estonian,Erzya,1
nom_syntax,Estonian,Estonian,1
nom_syntax,Estonian,Ewe,0
nom_syntax,Estonian,Fijian,0
nom_syntax,Estonian,Finnish,0.5
nom_syntax,Estonian,French,0.5
nom_syntax,Estonian,Gagauz,0
nom_syntax,Estonian,Georgian,0.5
nom_syntax,Estonian,German,0
nom_syntax,Estonian,Greek,0.5
nom_syntax,Estonian,Greenlandic,0
nom_syntax,Estonian,Hausa,0
nom_syntax,Estonian,Hindi,0.5
nom_syntax,Estonian,Hungarian,0.5
nom_syntax,Estonian,Icelandic,0.5
nom_syntax,Estonian,Igbo,1
nom_syntax,Estonian,Indonesian,0
nom_syntax,Estonian,Ingush,0
nom_syntax,Estonian,Japanese,0
nom_syntax,Estonian,Kabyle,0
nom_syntax,Estonian,Kannada,1
nom_syntax,Estonian,Khmer,1
nom_syntax,Estonian,Korean,0.5
nom_syntax,Estonian,Lak,0
nom_syntax,Estonian,Latvian,0.5
nom_syntax,Estonian,Lezgian,0.5
nom_syntax,Estonian,Lithuanian,1
nom_syntax,Estonian,Luganda,0
nom_syntax,Estonian,Maltese,0.5
nom_syntax,Estonian,Maori,0.5
nom_syntax,Estonian,Navajo,0
nom_syntax,Estonian,Nepali,0
nom_syntax,Estonian,Polish,1
nom_syntax,Estonian,Romani,1
nom_syntax,Estonian,Romanian,1
nom_syntax,Estonian,Russian,0.5
nom_syntax,Estonian,Sakha,0
nom_syntax,Estonian,Samoan,0
nom_syntax,Estonian,Sango,0
nom_syntax,Estonian,Shona,0
nom_syntax,Estonian,Sinhalese,1
nom_syntax,Estonian,Somali,1
nom_syntax,Estonian,Spanish,0.5
nom_syntax,Estonian,Sranan,0
nom_syntax,Estonian,Swedish,0.5
nom_syntax,Estonian,Tahitian,0
nom_syntax,Estonian,Tamil,0.5
nom_syntax,Estonian,Thai,1
nom_syntax,Estonian,Turkish,0.5
nom_syntax,Estonian,Tuvan,0
nom_syntax,Estonian,Vietnamese,0.5
nom_syntax,Estonian,Welsh,0
nom_syntax,Estonian,Wolof,0
nom_syntax,Estonian,Yoruba,0
nom_syntax,Estonian,Zulu,0
nom_syntax,Ewe,Abkhazian,0.25
nom_syntax,Ewe,Acehnese,1
nom_syntax,Ewe,Akan,1
nom_syntax,Ewe,Amharic,0.25
nom_syntax,Ewe,Armenian,0.25
nom_syntax,Ewe,Avar,0
nom_syntax,Ewe,Bambara,0
nom_syntax,Ewe,Basque,0.25
nom_syntax,Ewe,Breton,0
nom_syntax,Ewe,Bulgarian,0
nom_syntax,Ewe,Burmese,0.5
nom_syntax,Ewe,Cantonese,0
nom_syntax,Ewe,Chamorro,0.5
nom_syntax,Ewe,Chinese,0.5
nom_syntax,Ewe,Choctaw,0
nom_syntax,Ewe,Croatian,0
nom_syntax,Ewe,Dutch,0
nom_syntax,Ewe,English,0.25
nom_syntax,Ewe,Erzya,0
nom_syntax,Ewe,Estonian,0
nom_syntax,Ewe,Ewe,1
nom_syntax,Ewe,Fijian,0.6666666666666666
nom_syntax,Ewe,Finnish,0.25
nom_syntax,Ewe,French,0.25
nom_syntax,Ewe,Gagauz,0
nom_syntax,Ewe,Georgian,0.25
nom_syntax,Ewe,German,0.3333333333333333
nom_syntax,Ewe,Greek,0.25
nom_syntax,Ewe,Greenlandic,0.75
nom_syntax,Ewe,Hausa,0.75
nom_syntax,Ewe,Hindi,0.25
nom_syntax,Ewe,Hungarian,0.5
nom_syntax,Ewe,Icelandic,0
nom_syntax,Ewe,Igbo,0
nom_syntax,Ewe,Indonesian,0.5
nom_syntax,Ewe,Ingush,0.3333333333333333
nom_syntax,Ewe,Japanese,0.5
nom_syntax,Ewe,Kabyle,0
nom_syntax,Ewe,Kannada,0.25
nom_syntax,Ewe,Khmer,0
nom_syntax,Ewe,Korean,0.25
nom_syntax,Ewe,Lak,0
nom_syntax,Ewe,Latvian,0
nom_syntax,Ewe,Lezgian,0.25
nom_syntax,Ewe,Lithuanian,0
nom_syntax,Ewe,Luganda,1
nom_syntax,Ewe,Maltese,0
nom_syntax,Ewe,Maori,0.5
nom_syntax,Ewe,Navajo,0.5
nom_syntax,Ewe,Nepali,0
nom_syntax,Ewe,Ossetian,0.5
nom_syntax,Ewe,Polish,0
nom_syntax,Ewe,Romani,0
nom_syntax,Ewe,Romanian,0
nom_syntax,Ewe,Russian,0.25
nom_syntax,Ewe,Sakha,1
nom_syntax,Ewe,Samoan,0.5
nom_syntax,Ewe,Sango,0.5
nom_syntax,Ewe,Shona,1
nom_syntax,Ewe,Sinhalese,0
nom_syntax,Ewe,Somali,0
nom_syntax,Ewe,Spanish,0.25
nom_syntax,Ewe,Sranan,1
nom_syntax,Ewe,Swedish,0
nom_syntax,Ewe,Tahitian,1
nom_syntax,Ewe,Tamil,0
nom_syntax,Ewe,Thai,0.25
nom_syntax,Ewe,Turkish,0.25
nom_syntax,Ewe,Tuvan,0.3333333333333333
nom_syntax,Ewe,Vietnamese,0.25
nom_syntax,Ewe,Welsh,0
nom_syntax,Ewe,Wolof,1
nom_syntax,Ewe,Yoruba,0.75
nom_syntax,Ewe,Zulu,0.6666666666666666
nom_syntax,Fijian,Abkhazian,0.4
nom_syntax,Fijian,Acehnese,0.5
nom_syntax,Fijian,Afar,1
nom_syntax,Fijian,Akan,1
nom_syntax,Fijian,Amharic,0.6666666666666666
nom_syntax,Fijian,Armenian,0.6666666666666666
nom_syntax,Fijian,Avar,0
nom_syntax,Fijian,Bambara,0
nom_syntax,Fijian,Basque,0.4
nom_syntax,Fijian,Breton,0
nom_syntax,Fijian,Bulgarian,0
nom_syntax,Fijian,Burmese,0.75
nom_syntax,Fijian,Cantonese,0.5
nom_syntax,Fijian,Chamorro,0.6
nom_syntax,Fijian,Chechen,0
nom_syntax,Fijian,Chichewa,0
nom_syntax,Fijian,Chinese,0.8
nom_syntax,Fijian,Choctaw,0
nom_syntax,Fijian,Croatian,0
nom_syntax,Fijian,Divehi,1
nom_syntax,Fijian,Dutch,0
nom_syntax,Fijian,English,0.4
nom_syntax,Fijian,Erzya,0
nom_syntax,Fijian,Estonian,0
nom_syntax,Fijian,Ewe,0.6666666666666666
nom_syntax,Fijian,Fijian,1
nom_syntax,Fijian,Finnish,0.4
nom_syntax,Fijian,French,0.4
nom_syntax,Fijian,Georgian,0.4
nom_syntax,Fijian,German,0.6666666666666666
nom_syntax,Fijian,Gilaki,0
nom_syntax,Fijian,Greek,0.5
nom_syntax,Fijian,Greenlandic,0.75
nom_syntax,Fijian,Gujarati,0
nom_syntax,Fijian,Hausa,1
nom_syntax,Fijian,Hawaiian,0
nom_syntax,Fijian,Hindi,0.4
nom_syntax,Fijian,Hungarian,0.4
nom_syntax,Fijian,Icelandic,0
nom_syntax,Fijian,Igbo,0
nom_syntax,Fijian,Indonesian,0.6
nom_syntax,Fijian,Ingush,0.6666666666666666
nom_syntax,Fijian,Japanese,0.8
nom_syntax,Fijian,Javanese,1
nom_syntax,Fijian,Kannada,0.75
nom_syntax,Fijian,Kashmiri,0
nom_syntax,Fijian,Khmer,0
nom_syntax,Fijian,Korean,0.6
nom_syntax,Fijian,Lak,0
nom_syntax,Fijian,Latvian,0
nom_syntax,Fijian,Lezgian,0.4
nom_syntax,Fijian,Lithuanian,0
nom_syntax,Fijian,Luganda,0.6666666666666666
nom_syntax,Fijian,Maithili,0
nom_syntax,Fijian,Malayalam,0
nom_syntax,Fijian,Maltese,0
nom_syntax,Fijian,Maori,1
nom_syntax,Fijian,Marathi,0
nom_syntax,Fijian,Mazandarani,0
nom_syntax,Fijian,Minangkabau,0
nom_syntax,Fijian,Navajo,0.5
nom_syntax,Fijian,Nepali,0
nom_syntax,Fijian,Ossetian,0
nom_syntax,Fijian,Polish,0
nom_syntax,Fijian,Romani,0
nom_syntax,Fijian,Romanian,0
nom_syntax,Fijian,Russian,0.4
nom_syntax,Fijian,Sakha,1
nom_syntax,Fijian,Samoan,1
nom_syntax,Fijian,Sango,0.75
nom_syntax,Fijian,Sesotho,0
nom_syntax,Fijian,Shona,1
nom_syntax,Fijian,Sinhalese,0
nom_syntax,Fijian,Somali,0.5
nom_syntax,Fijian,Spanish,0.5
nom_syntax,Fijian,Sranan,1
nom_syntax,Fijian,Sundanese,0
nom_syntax,Fijian,Swedish,0
nom_syntax,Fijian,Tahitian,1
nom_syntax,Fijian,Tamil,0.5
nom_syntax,Fijian,Tetum,0
nom_syntax,Fijian,Thai,0.4
nom_syntax,Fijian,Tigrinya,1
nom_syntax,Fijian,Turkish,0.4
nom_syntax,Fijian,Tuvan,1
nom_syntax,Fijian,Udmurt,0
nom_syntax,Fijian,Vietnamese,0.6
nom_syntax,Fijian,Wolof,1
nom_syntax,Fijian,Yoruba,1
nom_syntax,Fijian,Zulu,0.8
nom_syntax,Finnish,Abkhazian,0.8571428571428571
nom_syntax,Finnish,Acehnese,0.5
nom_syntax,Finnish,Afar,0
nom_syntax,Finnish,Akan,0
nom_syntax,Finnish,Amharic,0.75
nom_syntax,Finnish,Armenian,0.75
nom_syntax,Finnish,Avar,0.75
nom_syntax,Finnish,Bambara,1
nom_syntax,Finnish,Basque,0.8571428571428571
nom_syntax,Finnish,Breton,1
nom_syntax,Finnish,Bulgarian,0.5
nom_syntax,Finnish,Burmese,0.5
nom_syntax,Finnish,Cantonese,0
nom_syntax,Finnish,Chamorro,0.7142857142857143
nom_syntax,Finnish,Chechen,1
nom_syntax,Finnish,Chichewa,1
nom_syntax,Finnish,Chinese,0.2857142857142857
nom_syntax,Finnish,Choctaw,1
nom_syntax,Finnish,Croatian,1
nom_syntax,Finnish,Divehi,0
nom_syntax,Finnish,Dutch,0.5
nom_syntax,Finnish,English,0.7142857142857143
nom_syntax,Finnish,Erzya,1
nom_syntax,Finnish,Estonian,0.5
nom_syntax,Finnish,Ewe,0.25
nom_syntax,Finnish,Fijian,0.4
nom_syntax,Finnish,Finnish,1
nom_syntax,Finnish,French,0.8571428571428571
nom_syntax,Finnish,Gagauz,0
nom_syntax,Finnish,Georgian,0.8571428571428571
nom_syntax,Finnish,German,0.75
nom_syntax,Finnish,Gilaki,0
nom_syntax,Finnish,Greek,0.8
nom_syntax,Finnish,Greenlandic,0.6
nom_syntax,Finnish,Gujarati,1
nom_syntax,Finnish,Hausa,0.4
nom_syntax,Finnish,Hawaiian,1
nom_syntax,Finnish,Hindi,0.7142857142857143
nom_syntax,Finnish,Hungarian,0.8571428571428571
nom_syntax,Finnish,Icelandic,0.5
nom_syntax,Finnish,Igbo,1
nom_syntax,Finnish,Indonesian,0.42857142857142855
nom_syntax,Finnish,Ingush,0.6
nom_syntax,Finnish,Japanese,0.42857142857142855
nom_syntax,Finnish,Javanese,0
nom_syntax,Finnish,Kabyle,0
nom_syntax,Finnish,Kannada,0.6
nom_syntax,Finnish,Kashmiri,1
nom_syntax,Finnish,Khmer,0.5
nom_syntax,Finnish,Korean,0.5714285714285714
nom_syntax,Finnish,Lak,0.5
nom_syntax,Finnish,Latvian,1
nom_syntax,Finnish,Lezgian,0.7142857142857143
nom_syntax,Finnish,Lithuanian,1
nom_syntax,Finnish,Luganda,0.3333333333333333
nom_syntax,Finnish,Maithili,1
nom_syntax,Finnish,Malayalam,1
nom_syntax,Finnish,Maltese,1
nom_syntax,Finnish,Maori,0.3333333333333333
nom_syntax,Finnish,Marathi,1
nom_syntax,Finnish,Mazandarani,0
nom_syntax,Finnish,Minangkabau,0.5
nom_syntax,Finnish,Navajo,0.3333333333333333
nom_syntax,Finnish,Nepali,0.5
nom_syntax,Finnish,Ossetian,0
nom_syntax,Finnish,Polish,1
nom_syntax,Finnish,Romani,1
nom_syntax,Finnish,Romanian,1
nom_syntax,Finnish,Russian,0.8571428571428571
nom_syntax,Finnish,Sakha,0
nom_syntax,Finnish,Samoan,0.5
nom_syntax,Finnish,Sango,0.6
nom_syntax,Finnish,Santali,0
nom_syntax,Finnish,Sesotho,1
nom_syntax,Finnish,Shona,0
nom_syntax,Finnish,Sinhalese,1
nom_syntax,Finnish,Somali,0.5
nom_syntax,Finnish,Spanish,0.8333333333333334
nom_syntax,Finnish,Sranan,0
nom_syntax,Finnish,Sundanese,1
nom_syntax,Finnish,Swedish,0.5
nom_syntax,Finnish,Tahitian,0
nom_syntax,Finnish,Tamil,0.3333333333333333
nom_syntax,Finnish,Tetum,1
nom_syntax,Finnish,Thai,0.7142857142857143
nom_syntax,Finnish,Tigrinya,0
nom_syntax,Finnish,Turkish,0.8571428571428571
nom_syntax,Finnish,Tuvan,0.6666666666666666
nom_syntax,Finnish,Udmurt,1
nom_syntax,Finnish,Vietnamese,0.5714285714285714
nom_syntax,Finnish,Welsh,0
nom_syntax,Finnish,Wolof,0
nom_syntax,Finnish,Yoruba,0.4
nom_syntax,Finnish,Zulu,0.6666666666666666
nom_syntax,French,Abkhazian,1
nom_syntax,French,Acehnese,0.5
nom_syntax,French,Afar,0
nom_syntax,French,Akan,0
nom_syntax,French,Amharic,0.75
nom_syntax,French,Armenian,0.75
nom_syntax,French,Avar,0.75
nom_syntax,French,Bambara,0.5
nom_syntax,French,Basque,0.8571428571428571
nom_syntax,French,Breton,1
nom_syntax,French,Bulgarian,1
nom_syntax,French,Burmese,0.5
nom_syntax,French,Cantonese,0
nom_syntax,French,Chamorro,0.7142857142857143
nom_syntax,French,Chechen,1
nom_syntax,French,Chichewa,1
nom_syntax,French,Chinese,0.2857142857142857
nom_syntax,French,Choctaw,1
nom_syntax,French,Croatian,1
nom_syntax,French,Divehi,0
nom_syntax,French,Dutch,1
nom_syntax,French,English,0.7142857142857143
nom_syntax,French,Erzya,1
nom_syntax,French,Estonian,0.5
nom_syntax,French,Ewe,0.25
nom_syntax,French,Fijian,0.4
nom_syntax,French,Finnish,0.8571428571428571
nom_syntax,French,French,1
nom_syntax,French,Gagauz,0
nom_syntax,French,Georgian,1
nom_syntax,French,German,1
nom_syntax,French,Gilaki,0
nom_syntax,French,Greek,1
nom_syntax,French,Greenlandic,0.6
nom_syntax,French,Gujarati,1
nom_syntax,French,Hausa,0.4
nom_syntax,French,Hawaiian,1
nom_syntax,French,Hindi,0.7142857142857143
nom_syntax,French,Hungarian,0.8571428571428571
nom_syntax,French,Icelandic,0.5
nom_syntax,French,Igbo,1
nom_syntax,French,Indonesian,0.5714285714285714
nom_syntax,French,Ingush,0.6
nom_syntax,French,Japanese,0.2857142857142857
nom_syntax,French,Javanese,0
nom_syntax,French,Kabyle,1
nom_syntax,French,Kannada,0.6
nom_syntax,French,Kashmiri,1
nom_syntax,French,Khmer,0.5
nom_syntax,French,Korean,0.5714285714285714
nom_syntax,French,Lak,0.5
nom_syntax,French,Latvian,0.6666666666666666
nom_syntax,French,Lezgian,0.7142857142857143
nom_syntax,French,Lithuanian,1
nom_syntax,French,Luganda,0.3333333333333333
nom_syntax,French,Maithili,1
nom_syntax,French,Malayalam,1
nom_syntax,French,Maltese,0.5
nom_syntax,French,Maori,0.3333333333333333
nom_syntax,French,Marathi,1
nom_syntax,French,Mazandarani,0
nom_syntax,French,Minangkabau,0.5
nom_syntax,French,Navajo,0.3333333333333333
nom_syntax,French,Nepali,0.5
nom_syntax,French,Ossetian,0
nom_syntax,French,Polish,1
nom_syntax,French,Romani,1
nom_syntax,French,Romanian,1
nom_syntax,French,Russian,1
nom_syntax,French,Sakha,0
nom_syntax,French,Samoan,0.5
nom_syntax,French,Sango,0.6
nom_syntax,French,Santali,0
nom_syntax,French,Sesotho,1
nom_syntax,French,Shona,0
nom_syntax,French,Sinhalese,1
nom_syntax,French,Somali,0.5
nom_syntax,French,Spanish,1
nom_syntax,French,Sranan,0
nom_syntax,French,Sundanese,1
nom_syntax,French,Swedish,0.5
nom_syntax,French,Tahitian,0
nom_syntax,French,Tamil,0.3333333333333333
nom_syntax,French,Tetum,1
nom_syntax,French,Thai,0.7142857142857143
nom_syntax,French,Tigrinya,0
nom_syntax,French,Turkish,0.8571428571428571
nom_syntax,French,Tuvan,0.6666666666666666
nom_syntax,French,Udmurt,1
nom_syntax,French,Vietnamese,0.5714285714285714
nom_syntax,French,Welsh,1
nom_syntax,French,Wolof,0
nom_syntax,French,Yoruba,0.4
nom_syntax,French,Zulu,0.6666666666666666
nom_syntax,Gagauz,Abkhazian,0
nom_syntax,Gagauz,Amharic,0
nom_syntax,Gagauz,Armenian,0
nom_syntax,Gagauz,Avar,0
nom_syntax,Gagauz,Bambara,0
nom_syntax,Gagauz,Basque,0
nom_syntax,Gagauz,Bulgarian,0
nom_syntax,Gagauz,Burmese,0
nom_syntax,Gagauz,Cantonese,1
nom_syntax,Gagauz,Chamorro,0
nom_syntax,Gagauz,Chinese,1
nom_syntax,Gagauz,Dutch,0
nom_syntax,Gagauz,English,0
nom_syntax,Gagauz,Estonian,0
nom_syntax,Gagauz,Ewe,0
nom_syntax,Gagauz,Finnish,0
nom_syntax,Gagauz,French,0
nom_syntax,Gagauz,Gagauz,1
nom_syntax,Gagauz,Georgian,0
nom_syntax,Gagauz,German,0
nom_syntax,Gagauz,Greek,0
nom_syntax,Gagauz,Greenlandic,0
nom_syntax,Gagauz,Hausa,0
nom_syntax,Gagauz,Hindi,0
nom_syntax,Gagauz,Hungarian,0
nom_syntax,Gagauz,Icelandic,0
nom_syntax,Gagauz,Indonesian,0
nom_syntax,Gagauz,Ingush,0
nom_syntax,Gagauz,Japanese,0
nom_syntax,Gagauz,Kabyle,0
nom_syntax,Gagauz,Kannada,0
nom_syntax,Gagauz,Korean,0
nom_syntax,Gagauz,Lak,0
nom_syntax,Gagauz,Latvian,0
nom_syntax,Gagauz,Lezgian,0
nom_syntax,Gagauz,Maltese,0
nom_syntax,Gagauz,Maori,0
nom_syntax,Gagauz,Navajo,1
nom_syntax,Gagauz,Nepali,0
nom_syntax,Gagauz,Russian,0
nom_syntax,Gagauz,Samoan,0
nom_syntax,Gagauz,Sango,0
nom_syntax,Gagauz,Spanish,0
nom_syntax,Gagauz,Swedish,0
nom_syntax,Gagauz,Tamil,0
nom_syntax,Gagauz,Thai,0
nom_syntax,Gagauz,Turkish,0
nom_syntax,Gagauz,Tuvan,0
nom_syntax,Gagauz,Vietnamese,0
nom_syntax,Gagauz,Welsh,0
nom_syntax,Gagauz,Yoruba,0
nom_syntax,Georgian,Abkhazian,1
nom_syntax,Georgian,Acehnese,0.5
nom_syntax,Georgian,Afar,0
nom_syntax,Georgian,Akan,0
nom_syntax,Georgian,Amharic,0.75
nom_syntax,Georgian,Armenian,0.75
nom_syntax,Georgian,Avar,0.75
nom_syntax,Georgian,Bambara,0.5
nom_syntax,Georgian,Basque,0.8571428571428571
nom_syntax,Georgian,Breton,1
nom_syntax,Georgian,Bulgarian,1
nom_syntax,Georgian,Burmese,0.5
nom_syntax,Georgian,Cantonese,0
nom_syntax,Georgian,Chamorro,0.7142857142857143
nom_syntax,Georgian,Chechen,1
nom_syntax,Georgian,Chichewa,1
nom_syntax,Georgian,Chinese,0.2857142857142857
nom_syntax,Georgian,Choctaw,1
nom_syntax,Georgian,Croatian,1
nom_syntax,Georgian,Divehi,0
nom_syntax,Georgian,Dutch,1
nom_syntax,Georgian,English,0.7142857142857143
nom_syntax,Georgian,Erzya,1
nom_syntax,Georgian,Estonian,0.5
nom_syntax,Georgian,Ewe,0.25
nom_syntax,Georgian,Fijian,0.4
nom_syntax,Georgian,Finnish,0.8571428571428571
nom_syntax,Georgian,French,1
nom_syntax,Georgian,Gagauz,0
nom_syntax,Georgian,Georgian,1
nom_syntax,Georgian,German,1
nom_syntax,Georgian,Gilaki,0
nom_syntax,Georgian,Greek,1
nom_syntax,Georgian,Greenlandic,0.6
nom_syntax,Georgian,Gujarati,1
nom_syntax,Georgian,Hausa,0.4
nom_syntax,Georgian,Hawaiian,1
nom_syntax,Georgian,Hindi,0.7142857142857143
nom_syntax,Georgian,Hungarian,0.8571428571428571
nom_syntax,Georgian,Icelandic,0.5
nom_syntax,Georgian,Igbo,1
nom_syntax,Georgian,Indonesian,0.5714285714285714
nom_syntax,Georgian,Ingush,0.6
nom_syntax,Georgian,Japanese,0.2857142857142857
nom_syntax,Georgian,Javanese,0
nom_syntax,Georgian,Kabyle,1
nom_syntax,Georgian,Kannada,0.6
nom_syntax,Georgian,Kashmiri,1
nom_syntax,Georgian,Khmer,0.5
nom_syntax,Georgian,Korean,0.5714285714285714
nom_syntax,Georgian,Lak,0.5
nom_syntax,Georgian,Latvian,0.6666666666666666
nom_syntax,Georgian,Lezgian,0.7142857142857143
nom_syntax,Georgian,Lithuanian,1
nom_syntax,Georgian,Luganda,0.3333333333333333
nom_syntax,Georgian,Maithili,1
nom_syntax,Georgian,Malayalam,1
nom_syntax,Georgian,Maltese,0.5
nom_syntax,Georgian,Maori,0.3333333333333333
nom_syntax,Georgian,Marathi,1
nom_syntax,Georgian,Mazandarani,0
nom_syntax,Georgian,Minangkabau,0.5
nom_syntax,Georgian,Navajo,0.3333333333333333
nom_syntax,Georgian,Nepali,0.5
nom_syntax,Georgian,Ossetian,0
nom_syntax,Georgian,Polish,1
nom_syntax,Georgian,Romani,1
nom_syntax,Georgian,Romanian,1
nom_syntax,Georgian,Russian,1
nom_syntax,Georgian,Sakha,0
nom_syntax,Georgian,Samoan,0.5
nom_syntax,Georgian,Sango,0.6
nom_syntax,Georgian,Santali,0
nom_syntax,Georgian,Sesotho,1
nom_syntax,Georgian,Shona,0
nom_syntax,Georgian,Sinhalese,1
nom_syntax,Georgian,Somali,0.5
nom_syntax,Georgian,Spanish,1
nom_syntax,Georgian,Sranan,0
nom_syntax,Georgian,Sundanese,1
nom_syntax,Georgian,Swedish,0.5
nom_syntax,Georgian,Tahitian,0
nom_syntax,Georgian,Tamil,0.3333333333333333
nom_syntax,Georgian,Tetum,1
nom_syntax,Georgian,Thai,0.7142857142857143
nom_syntax,Georgian,Tigrinya,0
nom_syntax,Georgian,Turkish,0.8571428571428571
nom_syntax,Georgian,Tuvan,0.6666666666666666
nom_syntax,Georgian,Udmurt,1
nom_syntax,Georgian,Vietnamese,0.5714285714285714
nom_syntax,Georgian,Welsh,1
nom_syntax,Georgian,Wolof,0
nom_syntax,Georgian,Yoruba,0.4
nom_syntax,Georgian,Zulu,0.6666666666666666
nom_syntax,German,Abkhazian,1
nom_syntax,German,Acehnese,1
nom_syntax,German,Afar,0
nom_syntax,German,Amharic,0.6666666666666666
nom_syntax,German,Armenian,0.6666666666666666
nom_syntax,German,Avar,0
nom_syntax,German,Bambara,0
nom_syntax,German,Basque,0.75
nom_syntax,German,Bulgarian,1
nom_syntax,German,Burmese,0.6666666666666666
nom_syntax,German,Cantonese,0
nom_syntax,German,Chamorro,0.75
nom_syntax,German,Chechen,1
nom_syntax,German,Chichewa,1
nom_syntax,German,Chinese,0.5
nom_syntax,German,Divehi,0
nom_syntax,German,Dutch,1
