language1,language2,dtw_dist
Hungarian,Yiddish,1.4542591906538371
Hungarian,Maltese,1.6495736038577662
Hungarian,Romansh,2.0575775578105704
Hungarian,Bavarian,1.0258876499295142
Hungarian,Faroese,1.997105025007976
Hungarian,Ripuarian,0.9129918023647456
Hungarian,Luxembourgish,1.0535313881860184
Hungarian,Limburgish,1.309356092504255
Hungarian,Scots,1.5448358454266518
Hungarian,Zeelandic,1.4530433738070432
Hungarian,Aragonese,2.4152470700646593
Hungarian,Asturian,2.1893795030272036
Hungarian,Emilian-Romagnol,1.8250822248458585
Hungarian,Extremaduran,1.7152806605295452
Hungarian,Franco-Provençal,2.150062645919736
Hungarian,Friulian,2.114866693081044
Hungarian,Ladino,2.1586428848381285
Hungarian,Lombard,2.738147771528226
Hungarian,Mirandese,2.3736127235407127
Hungarian,Neapolitan,4.133509387699338
Hungarian,Occitan,2.8984470447869835
Hungarian,Picard,1.9909330063030417
Hungarian,Sardinian,2.7145439240942206
Hungarian,Sicilian,1.785088566226897
Hungarian,Venetian,2.10670533224772
Hungarian,Czech,0.8696367403917287
Hungarian,Rusyn,1.6868259083377786
Hungarian,Slovenian,1.5862194896608437
Hungarian,Uzbek,2.4452896162026234
Hungarian,Amharic,3.9273472292351013
Hungarian,Zazaki,2.271019022958063
Hungarian,Gilaki,2.5148272685893343
Hungarian,Mazandarani,2.1265079318584266
Hungarian,Ossetian,2.3277388925890827
Hungarian,Pashto,1.858840929608836
Hungarian,Komi,2.2326088832649598
Hungarian,Vepsian,1.4846495772340162
Hungarian,Erzya,2.603415679515058
Hungarian,Konkani,1.6835949611399692
Hungarian,Odia,2.617555324646573
Hungarian,Maithili,3.0149779237513985
Hungarian,Sanskrit,3.3101878325765832
Hungarian,Sindhi,2.8226256998636488
Hungarian,Sinhalese,2.3931363426360113
Hungarian,Esperanto,1.8235984963440228
Hungarian,Ido,1.806738494925368
Hungarian,Lithuanian,1.5339755450278187
Hungarian,Latvian,1.4738041239228035
Hungarian,Kannada,1.3226093937007999
Hungarian,Malayalam,1.805485073367862
Hungarian,Breton,2.3649961268460107
Hungarian,Irish,1.2253902470913052
Hungarian,Manx,0.8455712797140706
Hungarian,Burmese,3.494217505906136
Hungarian,Mingrelian,1.7148714847074564
Hungarian,Lao,2.177700927718372
Hungarian,Thai,4.043931250659902
Hungarian,Lezgian,2.372592370400215
Hungarian,Malagasy,2.05270331728273
Hungarian,Papiamentu,2.2635554677881995
Hungarian,Albanian,3.154618019261365
Hungarian,Luganda,1.289823735490423
Hungarian,Swahili,2.371313049121204
Hungarian,Tswana,1.998347793211524
Hungarian,Tsonga,1.873236293746114
Hungarian,Buryat,2.336835450766476
Hungarian,Samoan,1.9259446188939116
Hungarian,Tongan,0.8318210168745637
Hungarian,Nahuatl,1.591103364798891
Hungarian,Somali,1.946735149480327
Hungarian,Aymara,2.261930782837002
Hungarian,Guarani,1.9889676616913086
Hungarian,Kabyle,2.620829611375503
Hungarian,Hausa,1.6932575894964899
Hungarian,Tetum,1.7602793011539632
Hungarian,Tulu,1.7982287087860285
Hungarian,Kabiye,2.5147139160177323
Hungarian,Maori,1.6068715082854168
Hungarian,Nepali,3.2232974465889406
Hungarian,Mongolian,2.4234440888989788
Hungarian,Hindi,2.673634617185805
Hungarian,Danish,2.2002228804939037
Hungarian,Hebrew,1.4841407202837544
Hungarian,Indonesian,1.5515194389899074
Hungarian,Serbian,1.7620340006940602
Hungarian,Ukrainian,1.5297133352284016
Hungarian,Russian,1.2805006645274255
Hungarian,German,1.0081687685806893
Hungarian,Japanese,3.7071718955843918
Hungarian,Arabic,0.9088580677564706
Bulgarian,Basque,1.5419441835651968
Bulgarian,Alemannic,1.0341859372289526
Bulgarian,Wolof,0.8783161643296022
Bulgarian,Bosnian,0.6015114490370523
Bulgarian,Urdu,1.9529258921741932
Bulgarian,Afrikaans,1.0129871838843214
Bulgarian,Anglo-Saxon,0.7610249708014285
Bulgarian,Slovak,1.0119149363199074
Bulgarian,Silesian,1.5685802467690166
Bulgarian,Acehnese,2.271540245091392
Bulgarian,Wu,1.3009102729954023
Bulgarian,Bashkir,1.9458872938603435
Bulgarian,Chuvash,1.2844441274056138
Bulgarian,Gagauz,0.9957510318507543
Bulgarian,Karachay-Balkar,1.0928837209426856
Bulgarian,Sakha,0.9753416953038698
Bulgarian,Tamil,1.0710818425341495
Bulgarian,Telugu,1.6086537864690706
Bulgarian,Georgian,0.7367326681414004
Bulgarian,Tatar,1.3496066360110048
Bulgarian,Uyghur,1.6172877009587334
Bulgarian,Icelandic,1.0094897167085373
Bulgarian,Belarusian,1.1247821000514802
Bulgarian,Gujarati,2.4093790177506698
Bulgarian,Marathi,2.8555037474848675
Bulgarian,Estonian,0.6779661724149815
Bulgarian,Finnish,0.5553335963188535
Bulgarian,Hungarian,1.9462094047289833
Bulgarian,Bulgarian,0
Bulgarian,Yoruba,0.9715344597088795
Bulgarian,Quechua,1.304634824415896
Bulgarian,Croatian,0.8316040953433159
Bulgarian,Macedonian,0.7957993601890547
Bulgarian,Serbo-Croatian,1.2349321241811686
Bulgarian,Pangasinan,2.4121657176535365
Bulgarian,Kapampangan,0.7694961479263984
Bulgarian,Khmer,1.074161704654832
Bulgarian,Javanese,0.7690185729224304
Bulgarian,Malay,0.5968980351950064
Bulgarian,Sundanese,0.9792873754810656
Bulgarian,Hakka,1.839892499905842
Bulgarian,Turkish,0.5998615157042897
Bulgarian,Kazakh,1.2702517362696821
Bulgarian,Kirghiz,1.1807530989636104
Bulgarian,Turkmen,1.1302050455149377
Bulgarian,Persian,1.674971551520421
Bulgarian,Tajik,1.595314106038253
Bulgarian,Latin,1.497008944315291
Bulgarian,Galician,1.160683899718121
Bulgarian,Romanian,0.636791311811812
Bulgarian,Norman,1.489427881403266
Bulgarian,Corsican,1.8678399092588869
Bulgarian,Bengali,0.7756263901092364
Bulgarian,Waray,2.2993299074594944
Bulgarian,Welsh,1.2620652905835286
Bulgarian,Armenian,1.6066669843227817
Bulgarian,Korean,1.4095913439474406
Bulgarian,Assamese,1.4095350280723529
Bulgarian,Bhojpuri,1.5640409704985903
Bulgarian,Divehi,1.57172802398556
Bulgarian,Catalan,1.7611051985868387
Bulgarian,Walloon,1.36020891622316
Bulgarian,Yiddish,1.5124824322607968
Bulgarian,Maltese,0.6137101944915586
Bulgarian,Romansh,1.9795109758920808
Bulgarian,Bavarian,1.1359595430925653
Bulgarian,Faroese,0.7154249763921872
Bulgarian,Ripuarian,1.4534601539220549
Bulgarian,Luxembourgish,0.8881219491842862
Bulgarian,Limburgish,2.0448439021137266
Bulgarian,Scots,0.35093386130574133
Bulgarian,Zeelandic,1.8097115475467072
Bulgarian,Aragonese,1.5909392232265946
Bulgarian,Asturian,1.1643758923584193
Bulgarian,Emilian-Romagnol,2.353787829760057
Bulgarian,Extremaduran,1.5206298239858578
Bulgarian,Franco-Provençal,1.428871705915863
Bulgarian,Friulian,1.6893379221434608
Bulgarian,Ladino,1.790390350334759
Bulgarian,Lombard,2.038217806168066
Bulgarian,Mirandese,1.6498346243652504
Bulgarian,Neapolitan,2.7341346794061483
Bulgarian,Occitan,1.716723790700954
Bulgarian,Picard,0.6139306847119816
Bulgarian,Sardinian,1.703592023471319
Bulgarian,Sicilian,1.46592250840499
Bulgarian,Venetian,2.1614013222680186
Bulgarian,Czech,0.9519313931855797
Bulgarian,Rusyn,0.8613293615498203
Bulgarian,Slovenian,0.7006674955467851
Bulgarian,Uzbek,2.188120028529677
Bulgarian,Amharic,2.6628911342448567
Bulgarian,Zazaki,1.035896128855763
Bulgarian,Gilaki,1.6240410228125528
Bulgarian,Mazandarani,1.232100525135135
Bulgarian,Ossetian,1.3568316941672558
Bulgarian,Pashto,1.6482348855429074
Bulgarian,Komi,1.35132305922295
Bulgarian,Vepsian,0.9432213724254361
Bulgarian,Erzya,1.750285550873195
Bulgarian,Konkani,1.216517401406957
Bulgarian,Odia,2.2026081504875354
Bulgarian,Maithili,2.071411488992985
Bulgarian,Sanskrit,2.297645826553874
Bulgarian,Sindhi,2.3611183696868268
Bulgarian,Sinhalese,1.1729307060609067
Bulgarian,Esperanto,1.6395891584394975
Bulgarian,Ido,1.7460294710061266
Bulgarian,Lithuanian,0.8951054334385344
Bulgarian,Latvian,0.6976494743982617
Bulgarian,Kannada,0.76048581069852
Bulgarian,Malayalam,1.1260550191746437
Bulgarian,Breton,1.0641953259031545
Bulgarian,Irish,1.0673522983347468
Bulgarian,Manx,1.5529728024792275
Bulgarian,Burmese,2.0688482496149176
Bulgarian,Mingrelian,0.9219327725089985
Bulgarian,Lao,1.1570130688132063
Bulgarian,Thai,2.981308680269924
Bulgarian,Lezgian,1.4628399856623728
Bulgarian,Malagasy,1.6854000848233777
Bulgarian,Papiamentu,1.184322088340461
Bulgarian,Albanian,1.3804406706663328
Bulgarian,Luganda,0.9427168091745104
Bulgarian,Swahili,0.7898829010505324
Bulgarian,Tswana,0.8028028342002083
Bulgarian,Tsonga,0.7067825860561605
Bulgarian,Buryat,1.7146550422400426
Bulgarian,Samoan,2.0308819644276634
Bulgarian,Tongan,1.1682647036199736
Bulgarian,Nahuatl,0.4996179547636226
Bulgarian,Somali,0.9957608880890354
Bulgarian,Aymara,1.6317560731861516
Bulgarian,Guarani,1.5072441675116686
Bulgarian,Kabyle,0.8949517743217168
Bulgarian,Hausa,1.176629732053394
Bulgarian,Tetum,1.066932515389119
Bulgarian,Tulu,1.3803388655477278
Bulgarian,Kabiye,1.4611886485797192
Bulgarian,Maori,1.9743201529525947
Bulgarian,Nepali,1.9304812059658176
Bulgarian,Mongolian,1.4676965621032512
Bulgarian,Hindi,1.3047342867885354
Bulgarian,Danish,1.3541690109537257
Bulgarian,Hebrew,0.782671876420312
Bulgarian,Indonesian,0.5130607371743019
Bulgarian,Serbian,0.5617792211057036
Bulgarian,Ukrainian,0.6109662024965403
Bulgarian,Russian,0.7553924723517138
Bulgarian,German,1.2915039910304058
Bulgarian,Japanese,1.573002881813113
Bulgarian,Arabic,1.6932685923139514
Yoruba,Basque,1.5086113161972556
Yoruba,Alemannic,1.181117979705872
Yoruba,Wolof,0.8632791933812589
Yoruba,Bosnian,1.2693501330656023
Yoruba,Urdu,1.4974559103833496
Yoruba,Afrikaans,1.378629779255756
Yoruba,Anglo-Saxon,1.3967462406446804
Yoruba,Slovak,0.9625636966152933
Yoruba,Silesian,1.3962833835007067
Yoruba,Acehnese,1.575790603731134
Yoruba,Wu,0.8645978167242991
Yoruba,Bashkir,1.4753504838880884
Yoruba,Chuvash,1.0783522949825142
Yoruba,Gagauz,0.18032909027040578
Yoruba,Karachay-Balkar,0.834548750171968
Yoruba,Sakha,0.7280997370265259
Yoruba,Tamil,0.44416251821064323
Yoruba,Telugu,1.1384950821135225
Yoruba,Georgian,0.6039669076920595
Yoruba,Tatar,0.8939784923505778
Yoruba,Uyghur,0.9720648094428497
Yoruba,Icelandic,1.4883944255672854
Yoruba,Belarusian,1.0525852279230397
Yoruba,Gujarati,2.242782734482309
Yoruba,Marathi,2.0459834174165077
Yoruba,Estonian,0.9245476616670341
Yoruba,Finnish,0.6702429443332458
Yoruba,Hungarian,1.7059116171137827
Yoruba,Bulgarian,0.9715344597088795
Yoruba,Yoruba,0
Yoruba,Quechua,1.322815702658049
Yoruba,Croatian,1.089737937215268
Yoruba,Macedonian,1.281250350324004
Yoruba,Serbo-Croatian,1.353775717652745
Yoruba,Pangasinan,1.7550898202421568
Yoruba,Kapampangan,1.5697998151801809
Yoruba,Khmer,0.9632345445473098
Yoruba,Javanese,0.33116255066133204
Yoruba,Malay,0.5678054829946757
Yoruba,Sundanese,1.3569336506347907
Yoruba,Hakka,1.1053233623933387
Yoruba,Turkish,0.5027395128899541
Yoruba,Kazakh,0.9297876816158128
Yoruba,Kirghiz,0.3175349367097371
Yoruba,Turkmen,0.7861468127887576
Yoruba,Persian,1.5348094505032104
Yoruba,Tajik,1.3851377164003353
Yoruba,Latin,0.8154000066998397
Yoruba,Galician,2.2189446315472825
Yoruba,Romanian,1.6308839729006044
Yoruba,Norman,1.8312554313624583
Yoruba,Corsican,2.7156877214359145
Yoruba,Bengali,1.023031353707172
Yoruba,Waray,3.0829708154486446
Yoruba,Welsh,1.7156649383864448
Yoruba,Armenian,1.2230713259430663
Yoruba,Korean,1.1071624505032878
Yoruba,Assamese,1.0855303854102272
Yoruba,Bhojpuri,1.0063854802037246
Yoruba,Divehi,1.1702968886196667
Yoruba,Catalan,2.351902626253162
Yoruba,Walloon,1.6948074792942651
Yoruba,Yiddish,1.962073088396815
Yoruba,Maltese,1.0009206036427343
Yoruba,Romansh,2.4710846599775325
Yoruba,Bavarian,1.108262419929448
Yoruba,Faroese,1.3399887808533575
Yoruba,Ripuarian,1.2975729819839792
Yoruba,Luxembourgish,1.3189836537860757
Yoruba,Limburgish,2.067375556938483
Yoruba,Scots,1.1003052783840461
Yoruba,Zeelandic,1.837235397915034
Yoruba,Aragonese,1.924275962948669
Yoruba,Asturian,2.1924716727614673
Yoruba,Emilian-Romagnol,2.4702031237629174
Yoruba,Extremaduran,1.9704399807042434
Yoruba,Franco-Provençal,1.7798514486335568
Yoruba,Friulian,2.165619652330556
Yoruba,Ladino,2.2489563144202367
Yoruba,Lombard,2.3652491981746766
Yoruba,Mirandese,2.472523199068124
Yoruba,Neapolitan,3.3994641059778137
Yoruba,Occitan,2.7603721191416564
Yoruba,Picard,1.3940746486649132
Yoruba,Sardinian,2.637374888253857
Yoruba,Sicilian,1.7889782154507432
Yoruba,Venetian,2.4441975736639727
Yoruba,Czech,1.2838359119890281
Yoruba,Rusyn,0.7437562344203266
Yoruba,Slovenian,1.0245884414299389
Yoruba,Uzbek,1.3540704912890629
Yoruba,Amharic,2.2306917797616665
Yoruba,Zazaki,0.5161082872432288
Yoruba,Gilaki,1.021632406633004
Yoruba,Mazandarani,0.6052100589524225
Yoruba,Ossetian,0.588410765888038
Yoruba,Pashto,1.2550972200044272
Yoruba,Komi,0.8824298041885585
Yoruba,Vepsian,0.5926449566102829
Yoruba,Erzya,1.1607850722070712
Yoruba,Konkani,0.8904445788289221
Yoruba,Odia,1.2567975741814301
Yoruba,Maithili,1.3549441286551995
Yoruba,Sanskrit,1.8449806450683304
Yoruba,Sindhi,1.6571695950166934
Yoruba,Sinhalese,1.4185469066315952
Yoruba,Esperanto,2.389905179194822
Yoruba,Ido,1.7787780096307686
Yoruba,Lithuanian,0.6580412438754886
Yoruba,Latvian,0.8727631428866331
Yoruba,Kannada,0.9415495855859648
Yoruba,Malayalam,0.8566788780061123
Yoruba,Breton,1.5292740251626342
Yoruba,Irish,1.646310062990989
Yoruba,Manx,1.9894653713838446
Yoruba,Burmese,1.959151289569443
Yoruba,Mingrelian,0.16434446397008973
Yoruba,Lao,0.5580415968434531
Yoruba,Thai,2.3306765108712804
Yoruba,Lezgian,0.9411378421644807
Yoruba,Malagasy,1.647181925917125
Yoruba,Papiamentu,1.778268751355291
Yoruba,Albanian,2.29330390377786
Yoruba,Luganda,0.750237657160691
Yoruba,Swahili,1.0821109954577408
Yoruba,Tswana,1.3424094993113012
Yoruba,Tsonga,0.9928069243836686
Yoruba,Buryat,1.0886020249858719
Yoruba,Samoan,2.496611762988439
Yoruba,Tongan,1.341129085943399
Yoruba,Nahuatl,0.7751369731269442
Yoruba,Somali,0.5663569918838349
Yoruba,Aymara,1.1003091600796826
Yoruba,Guarani,0.7198900190218378
Yoruba,Kabyle,1.3845007470016424
Yoruba,Hausa,0.46703001873204997
Yoruba,Tetum,0.6137223012400028
Yoruba,Tulu,1.0311256481416802
Yoruba,Kabiye,1.3327256914512948
Yoruba,Maori,1.8950372433684444
Yoruba,Nepali,1.4252346099571298
Yoruba,Mongolian,1.2350976654034689
Yoruba,Hindi,1.3089533374585236
Yoruba,Danish,1.842934136721217
Yoruba,Hebrew,0.9926016675182394
Yoruba,Indonesian,0.9484805884012357
Yoruba,Serbian,0.8536066199400394
Yoruba,Ukrainian,0.7772720430971063
Yoruba,Russian,0.8658486697579901
Yoruba,German,1.7659401433789221
Yoruba,Japanese,1.7261536590345878
Yoruba,Arabic,1.4210646366204127
Quechua,Basque,1.228427620182841
Quechua,Alemannic,1.7646816540146997
Quechua,Wolof,1.0088074436972914
Quechua,Bosnian,1.4972933696642592
Quechua,Urdu,1.0191269787993957
Quechua,Afrikaans,1.979599957189281
Quechua,Anglo-Saxon,1.9434744784098479
Quechua,Slovak,1.922395400855672
Quechua,Silesian,1.4602685742751724
Quechua,Acehnese,2.210936421485465
Quechua,Wu,0.726668943965191
Quechua,Bashkir,1.6669057232795574
Quechua,Chuvash,0.9811475284104278
Quechua,Gagauz,1.540004659029195
Quechua,Karachay-Balkar,1.3862559192946549
Quechua,Sakha,1.5636208622549956
Quechua,Tamil,1.7093485860463593
Quechua,Telugu,1.8490268319192338
Quechua,Georgian,1.5071274990581012
Quechua,Tatar,1.6171131682832054
Quechua,Uyghur,2.0895424672899976
Quechua,Icelandic,1.9485216611391833
Quechua,Belarusian,1.9517474177417515
Quechua,Gujarati,2.566776227720851
Quechua,Marathi,2.9658054390389843
Quechua,Estonian,1.6953777527818845
Quechua,Finnish,1.7183074057675882
Quechua,Hungarian,2.37647399067537
Quechua,Bulgarian,1.304634824415896
Quechua,Yoruba,1.322815702658049
Quechua,Quechua,0
Quechua,Croatian,2.1785636227870024
Quechua,Macedonian,1.9822185379913306
Quechua,Serbo-Croatian,2.0029903489827086
Quechua,Pangasinan,2.4752199112223465
Quechua,Kapampangan,1.7445487745870119
Quechua,Khmer,1.7526930069892739
Quechua,Javanese,1.149512268558146
Quechua,Malay,1.2754432041450903
Quechua,Sundanese,1.2838879805006909
Quechua,Hakka,1.424391855078222
Quechua,Turkish,1.3244785922529392
Quechua,Kazakh,0.9761658226766894
Quechua,Kirghiz,1.6376133598251323
Quechua,Turkmen,1.730223042418924
Quechua,Persian,1.7480226144862452
Quechua,Tajik,1.3867750174523246
Quechua,Latin,1.6239270390421958
Quechua,Galician,2.3630964681070434
Quechua,Romanian,1.6337812359253157
Quechua,Norman,2.481938720516538
Quechua,Corsican,2.5318730278708985
Quechua,Bengali,1.0174614470211556
Quechua,Waray,2.5023170175292
Quechua,Welsh,2.2313944043590634
Quechua,Armenian,1.8879079296366434
Quechua,Korean,1.3138450850998207
Quechua,Assamese,1.5220720531454885
Quechua,Bhojpuri,1.5221826459137868
Quechua,Divehi,2.0649491966042044
Quechua,Catalan,2.468483504699441
Quechua,Walloon,2.3790584072788366
Quechua,Yiddish,2.6164946774369064
Quechua,Maltese,1.888588229856162
Quechua,Romansh,2.6268790236940225
Quechua,Bavarian,2.273233796903383
Quechua,Faroese,1.7769929422087007
Quechua,Ripuarian,2.239268575147514
Quechua,Luxembourgish,2.0086540089976643
Quechua,Limburgish,2.9355007107188
Quechua,Scots,1.550665464619207
Quechua,Zeelandic,2.2584596006866926
Quechua,Aragonese,2.449501940222622
Quechua,Asturian,1.926236704674054
Quechua,Emilian-Romagnol,2.815743705536276
Quechua,Extremaduran,2.284839647143021
Quechua,Franco-Provençal,2.171243906083142
Quechua,Friulian,2.4864578869817744
Quechua,Ladino,2.423728563271892
Quechua,Lombard,2.6131407626143863
Quechua,Mirandese,2.167300458001796
Quechua,Neapolitan,2.4540493849286875
Quechua,Occitan,2.3852333672910393
Quechua,Picard,1.1028893377329316
Quechua,Sardinian,2.194672824058568
Quechua,Sicilian,2.3711515099449434
Quechua,Venetian,2.966641343608059
Quechua,Czech,2.1573193414722156
Quechua,Rusyn,1.8397588884176126
Quechua,Slovenian,1.852194102224951
Quechua,Uzbek,2.0064126140112672
Quechua,Amharic,2.9938344026241075
Quechua,Zazaki,0.9195934268817227
Quechua,Gilaki,1.6015704998243256
Quechua,Mazandarani,1.4533583849521974
Quechua,Ossetian,1.289920641856534
Quechua,Pashto,1.9983190676264622
Quechua,Komi,1.2120868310143442
Quechua,Vepsian,1.2513964858655875
Quechua,Erzya,1.5074607507967142
Quechua,Konkani,1.7258871682898302
Quechua,Odia,1.7890373305864604
Quechua,Maithili,1.5468156582370556
Quechua,Sanskrit,1.471007369838441
Quechua,Sindhi,2.2759958603082664
Quechua,Sinhalese,1.8773413251321474
Quechua,Esperanto,2.5315582139382617
Quechua,Ido,3.0973355077534848
Quechua,Lithuanian,1.4518793345928045
Quechua,Latvian,1.839797373524799
Quechua,Kannada,1.7214563849604212
Quechua,Malayalam,1.4648274421648209
Quechua,Breton,2.0963157790443545
Quechua,Irish,2.20145990952353
Quechua,Manx,2.9561006135796513
Quechua,Burmese,1.7679318888336693
Quechua,Mingrelian,1.411542752619133
Quechua,Lao,1.495070474079217
Quechua,Thai,3.1900089298242
Quechua,Lezgian,1.3499286779094133
Quechua,Malagasy,2.054686578030357
Quechua,Papiamentu,2.118813087281925
Quechua,Albanian,1.863640339622671
Quechua,Luganda,1.4077259154266177
Quechua,Swahili,1.3097208366698627
Quechua,Tswana,2.0103084172381287
Quechua,Tsonga,1.5475341762909198
Quechua,Buryat,1.6348387089994358
Quechua,Samoan,2.824015892900859
Quechua,Tongan,2.3531172102574724
Quechua,Nahuatl,1.830010703175451
Quechua,Somali,1.6490894496150799
Quechua,Aymara,1.0520970409624932
Quechua,Guarani,1.5096684012553991
Quechua,Kabyle,1.3236257255450878
Quechua,Hausa,1.7603905112418539
Quechua,Tetum,1.8603297238505703
Quechua,Tulu,1.7651833236099561
Quechua,Kabiye,1.438412607101816
Quechua,Maori,2.8661146902760715
Quechua,Nepali,1.350876389008484
Quechua,Mongolian,1.4794391061650005
Quechua,Hindi,1.6564996505356664
Quechua,Danish,2.147760912699429
Quechua,Hebrew,1.4735540623101255
Quechua,Indonesian,1.3394607842786916
Quechua,Serbian,1.8012356107018546
Quechua,Ukrainian,1.3086757804693265
Quechua,Russian,1.4962836658629484
Quechua,German,2.105757333864329
Quechua,Japanese,1.7651862446538478
Quechua,Arabic,2.382305715818001
Croatian,Basque,2.0223694104684973
Croatian,Alemannic,0.9270412640831021
Croatian,Wolof,1.3534348686301136
Croatian,Bosnian,0.8160163807439051
Croatian,Urdu,1.9150787269253078
Croatian,Afrikaans,0.7203736047527118
Croatian,Anglo-Saxon,0.5038500895961864
Croatian,Slovak,0.7222985251007952
Croatian,Silesian,1.8962157132373592
Croatian,Acehnese,2.3415534110957728
Croatian,Wu,1.7530411124827348
Croatian,Bashkir,2.011236581815205
Croatian,Chuvash,1.8717778901210118
Croatian,Gagauz,1.1330029620636854
Croatian,Karachay-Balkar,1.3083244751426113
Croatian,Sakha,1.1890917800551772
Croatian,Tamil,1.1366748157376927
Croatian,Telugu,1.6931823810446343
Croatian,Georgian,1.187689356333145
Croatian,Tatar,1.572252143947809
Croatian,Uyghur,1.267498667073816
Croatian,Icelandic,0.6353553588556924
Croatian,Belarusian,1.3052673702148092
Croatian,Gujarati,3.067484743841126
Croatian,Marathi,3.3565766172717284
Croatian,Estonian,0.7696723322950474
Croatian,Finnish,0.7429703253063153
Croatian,Hungarian,1.3767848592849306
Croatian,Bulgarian,0.8316040953433159
Croatian,Yoruba,1.089737937215268
Croatian,Quechua,2.1785636227870024
Croatian,Croatian,0
Croatian,Macedonian,0.45340550999301854
Croatian,Serbo-Croatian,1.5418372155901823
Croatian,Pangasinan,2.288638144826029
Croatian,Kapampangan,0.40699268816300815
Croatian,Khmer,1.2689559958712056
Croatian,Javanese,1.1543428111191147
Croatian,Malay,1.0334497244128222
Croatian,Sundanese,1.6897542005515191
Croatian,Hakka,1.8278232025213814
Croatian,Turkish,1.0242763482771933
Croatian,Kazakh,1.452548710928777
Croatian,Kirghiz,1.2103160938910227
Croatian,Turkmen,1.2117837012633514
Croatian,Persian,2.421309172660848
Croatian,Tajik,1.8645261952016083
Croatian,Latin,1.570972615389561
Croatian,Galician,1.243388118760909
Croatian,Romanian,0.6324027148889271
Croatian,Norman,0.7252147277339431
Croatian,Corsican,1.7440193818999554
Croatian,Bengali,1.3783321919514053
Croatian,Waray,2.8464135746653505
Croatian,Welsh,0.9130159919984355
Croatian,Armenian,1.8681345389922668
Croatian,Korean,1.788289849262434
Croatian,Assamese,1.6802215724949123
Croatian,Bhojpuri,1.3851692094727284
Croatian,Divehi,1.3593089230751305
Croatian,Catalan,1.5204013741182738
Croatian,Walloon,0.9423421326666301
Croatian,Yiddish,1.0603445204800979
Croatian,Maltese,0.44920266146641996
Croatian,Romansh,1.689243962591732
Croatian,Bavarian,0.9385269777680292
Croatian,Faroese,0.6947879485101174
Croatian,Ripuarian,0.9430842636079602
Croatian,Luxembourgish,0.7914834598628055
Croatian,Limburgish,1.8010209781616195
Croatian,Scots,0.6624520200369144
Croatian,Zeelandic,1.479574061092614
Croatian,Aragonese,1.210487802636893
Croatian,Asturian,1.264155645828235
Croatian,Emilian-Romagnol,1.9907641437186174
Croatian,Extremaduran,1.094699649458601
Croatian,Franco-Provençal,0.8552091698942834
Croatian,Friulian,1.0693052319739915
Croatian,Ladino,1.4806516792117024
Croatian,Lombard,1.443214378442772
Croatian,Mirandese,1.503587046953914
Croatian,Neapolitan,2.9526930018334885
Croatian,Occitan,1.8743026792191047
Croatian,Picard,1.274977375629502
Croatian,Sardinian,1.8449886193361222
Croatian,Sicilian,0.8865457986860306
Croatian,Venetian,1.4537621408853831
Croatian,Czech,0.5951547589137047
Croatian,Rusyn,0.657875960124576
Croatian,Slovenian,0.470122346667583
Croatian,Uzbek,2.318303848184242
Croatian,Amharic,3.1437753216772713
Croatian,Zazaki,1.4109722579567143
Croatian,Gilaki,1.5520965268283202
Croatian,Mazandarani,1.1594833271473903
Croatian,Ossetian,1.36970719448446
Croatian,Pashto,1.6706000640875618
Croatian,Komi,1.185590879474768
Croatian,Vepsian,1.0904922171002536
Croatian,Erzya,1.9819502037649799
Croatian,Konkani,1.2536277495216566
Croatian,Odia,2.520195146251355
Croatian,Maithili,2.0801976212756554
Croatian,Sanskrit,2.5320110023065268
Croatian,Sindhi,2.497101850418427
Croatian,Sinhalese,1.4729911747101068
Croatian,Esperanto,1.5258686763378986
Croatian,Ido,1.1027691911741666
Croatian,Lithuanian,1.246256907830296
Croatian,Latvian,0.8508656381587651
Croatian,Kannada,0.9045541375104724
Croatian,Malayalam,1.3262980147586783
Croatian,Breton,0.8560683095037964
Croatian,Irish,0.8246159736394372
Croatian,Manx,1.262881010007634
Croatian,Burmese,2.3606041535923827
Croatian,Mingrelian,1.0185821547905447
Croatian,Lao,1.329293814201697
Croatian,Thai,3.497375309414222
Croatian,Lezgian,1.9250869900511436
Croatian,Malagasy,1.4842979442146333
Croatian,Papiamentu,0.849961832032867
Croatian,Albanian,1.8819075806947665
Croatian,Luganda,1.2365887915006333
Croatian,Swahili,0.9879890964410567
Croatian,Tswana,0.6305956107833302
Croatian,Tsonga,1.0245788239771576
Croatian,Buryat,1.8715471583515244
Croatian,Samoan,1.8760983524434183
Croatian,Tongan,0.6772798367250532
Croatian,Nahuatl,0.473613089970192
Croatian,Somali,0.9506890605827314
Croatian,Aymara,1.8987024382282938
Croatian,Guarani,1.4223776950940636
Croatian,Kabyle,1.0829239937591408
Croatian,Hausa,1.0100074184834802
Croatian,Tetum,0.9150300663832218
Croatian,Tulu,1.3282951599069865
Croatian,Kabiye,1.8876265997829562
Croatian,Maori,1.2780110483672749
Croatian,Nepali,1.9771217609852423
Croatian,Mongolian,1.7611879398379555
Croatian,Hindi,1.7175815111108856
Croatian,Danish,1.0717381573980371
Croatian,Hebrew,1.085806385506885
Croatian,Indonesian,0.8275267008378937
Croatian,Serbian,0.6315379013574125
Croatian,Ukrainian,0.8976535424062
Croatian,Russian,0.9472729831397788
Croatian,German,1.1690580095364687
Croatian,Japanese,2.2895070855028012
Croatian,Arabic,1.3508360518414775
Macedonian,Basque,1.9242431523010914
