language1,language2,wals_dist
Lezgian,Kannada,56
Lezgian,Kapampangan,42
Lezgian,Karachay-Balkar,52
Lezgian,Kazakh,53
Lezgian,Khmer,38
Lezgian,Kirghiz,53
Lezgian,Komi,48
Lezgian,Konkani,52
Lezgian,Korean,70
Lezgian,Ladino,56
Lezgian,Lao,42
Lezgian,Latin,48
Lezgian,Latvian,48
Lezgian,Lezgian,110
Lezgian,Limburgish,47
Lezgian,Lithuanian,47
Lezgian,Lombard,53
Lezgian,Luganda,45
Lezgian,Luxembourgish,55
Lezgian,Macedonian,45
Lezgian,Maithili,56
Lezgian,Malagasy,48
Lezgian,Malay,53
Lezgian,Malayalam,61
Lezgian,Maltese,49
Lezgian,Manx,53
Lezgian,Maori,43
Lezgian,Marathi,61
Lezgian,Mazandarani,50
Lezgian,Mingrelian,49
Lezgian,Mirandese,44
Lezgian,Mongolian,54
Lezgian,Nahuatl,47
Lezgian,Neapolitan,49
Lezgian,Nepali,63
Lezgian,Norman,50
Lezgian,Occitan,46
Lezgian,Odia,43
Lezgian,Ossetian,48
Lezgian,Pangasinan,45
Lezgian,Papiamentu,54
Lezgian,Pashto,48
Lezgian,Persian,54
Lezgian,Picard,53
Lezgian,Polish,49
Lezgian,Quechua,47
Lezgian,Ripuarian,50
Lezgian,Romanian,48
Lezgian,Romansh,47
Lezgian,Russian,45
Lezgian,Rusyn,53
Lezgian,Sakha,58
Lezgian,Samoan,42
Lezgian,Sanskrit,48
Lezgian,Sardinian,47
Lezgian,Scots,62
Lezgian,Serbian,52
Lezgian,Serbo-Croatian,50
Lezgian,Sicilian,55
Lezgian,Silesian,48
Lezgian,Sindhi,48
Lezgian,Sinhalese,63
Lezgian,Slovak,46
Lezgian,Slovenian,46
Lezgian,Somali,38
Lezgian,Spanish,39
Lezgian,Sundanese,42
Lezgian,Swahili,47
Lezgian,Swedish,46
Lezgian,Tajik,43
Lezgian,Tamil,64
Lezgian,Tatar,62
Lezgian,Telugu,51
Lezgian,Tetum,40
Lezgian,Thai,37
Lezgian,Tongan,36
Lezgian,Tsonga,43
Lezgian,Tswana,52
Lezgian,Tulu,51
Lezgian,Turkish,60
Lezgian,Turkmen,53
Lezgian,Ukrainian,42
Lezgian,Urdu,47
Lezgian,Uyghur,63
Lezgian,Uzbek,47
Lezgian,Venetian,56
Lezgian,Vepsian,57
Lezgian,Vietnamese,33
Lezgian,Walloon,52
Lezgian,Waray,42
Lezgian,Welsh,42
Lezgian,Wolof,41
Lezgian,Wu,43
Lezgian,Yiddish,50
Lezgian,Yoruba,38
Lezgian,Zazaki,49
Lezgian,Zeelandic,46
Limburgish,Acehnese,29
Limburgish,Afrikaans,54
Limburgish,Albanian,45
Limburgish,Alemannic,49
Limburgish,Amharic,41
Limburgish,Anglo-Saxon,49
Limburgish,Arabic,47
Limburgish,Aragonese,42
Limburgish,Armenian,46
Limburgish,Assamese,46
Limburgish,Asturian,51
Limburgish,Aymara,50
Limburgish,Azerbaijani,39
Limburgish,Bashkir,51
Limburgish,Basque,49
Limburgish,Bavarian,46
Limburgish,Belarusian,49
Limburgish,Bengali,59
Limburgish,Bhojpuri,50
Limburgish,Bosnian,39
Limburgish,Breton,47
Limburgish,Bulgarian,43
Limburgish,Burmese,39
Limburgish,Buryat,40
Limburgish,Catalan,54
Limburgish,Chavacano,42
Limburgish,Chinese,34
Limburgish,Chuvash,39
Limburgish,Corsican,48
Limburgish,Croatian,42
Limburgish,Czech,53
Limburgish,Danish,57
Limburgish,Divehi,57
Limburgish,Dutch,45
Limburgish,Emilian-Romagnol,42
Limburgish,English,50
Limburgish,Erzya,55
Limburgish,Esperanto,47
Limburgish,Estonian,51
Limburgish,Extremaduran,44
Limburgish,Faroese,40
Limburgish,Finnish,51
Limburgish,Franco-Provençal,58
Limburgish,French,45
Limburgish,Friulian,52
Limburgish,Gagauz,48
Limburgish,Galician,41
Limburgish,Georgian,40
Limburgish,German,39
Limburgish,Gilaki,43
Limburgish,Greek,47
Limburgish,Guarani,47
Limburgish,Gujarati,50
Limburgish,Hakka,45
Limburgish,Hausa,32
Limburgish,Hebrew,47
Limburgish,Hindi,50
Limburgish,Hungarian,52
Limburgish,Icelandic,49
Limburgish,Ido,40
Limburgish,Indonesian,48
Limburgish,Interlingua,43
Limburgish,Interlingue,42
Limburgish,Irish,49
Limburgish,Japanese,42
Limburgish,Javanese,44
Limburgish,Kabiye,49
Limburgish,Kabyle,49
Limburgish,Kannada,42
Limburgish,Kapampangan,44
Limburgish,Karachay-Balkar,41
Limburgish,Kazakh,46
Limburgish,Khmer,38
Limburgish,Kirghiz,42
Limburgish,Komi,49
Limburgish,Konkani,48
Limburgish,Korean,37
Limburgish,Ladino,45
Limburgish,Lao,38
Limburgish,Latin,46
Limburgish,Latvian,50
Limburgish,Lezgian,47
Limburgish,Limburgish,110
Limburgish,Lithuanian,47
Limburgish,Lombard,48
Limburgish,Luganda,44
Limburgish,Luxembourgish,47
Limburgish,Macedonian,51
Limburgish,Maithili,48
Limburgish,Malagasy,49
Limburgish,Malay,53
Limburgish,Malayalam,46
Limburgish,Maltese,47
Limburgish,Manx,50
Limburgish,Maori,38
Limburgish,Marathi,49
Limburgish,Mazandarani,52
Limburgish,Mingrelian,45
Limburgish,Mirandese,39
Limburgish,Mongolian,52
Limburgish,Nahuatl,53
Limburgish,Neapolitan,45
Limburgish,Nepali,47
Limburgish,Norman,47
Limburgish,Occitan,40
Limburgish,Odia,43
Limburgish,Ossetian,45
Limburgish,Pangasinan,44
Limburgish,Papiamentu,47
Limburgish,Pashto,43
Limburgish,Persian,42
Limburgish,Picard,51
Limburgish,Polish,48
Limburgish,Quechua,47
Limburgish,Ripuarian,43
Limburgish,Romanian,56
Limburgish,Romansh,46
Limburgish,Russian,48
Limburgish,Rusyn,41
Limburgish,Sakha,48
Limburgish,Samoan,42
Limburgish,Sanskrit,46
Limburgish,Sardinian,45
Limburgish,Scots,47
Limburgish,Serbian,55
Limburgish,Serbo-Croatian,47
Limburgish,Sicilian,45
Limburgish,Silesian,56
Limburgish,Sindhi,42
Limburgish,Sinhalese,47
Limburgish,Slovak,38
Limburgish,Slovenian,54
Limburgish,Somali,38
Limburgish,Spanish,41
Limburgish,Sundanese,48
Limburgish,Swahili,48
Limburgish,Swedish,52
Limburgish,Tajik,45
Limburgish,Tamil,52
Limburgish,Tatar,52
Limburgish,Telugu,49
Limburgish,Tetum,43
Limburgish,Thai,42
Limburgish,Tongan,45
Limburgish,Tsonga,44
Limburgish,Tswana,53
Limburgish,Tulu,53
Limburgish,Turkish,50
Limburgish,Turkmen,49
Limburgish,Ukrainian,48
Limburgish,Urdu,42
Limburgish,Uyghur,48
Limburgish,Uzbek,43
Limburgish,Venetian,48
Limburgish,Vepsian,48
Limburgish,Vietnamese,40
Limburgish,Walloon,41
Limburgish,Waray,40
Limburgish,Welsh,37
Limburgish,Wolof,51
Limburgish,Wu,39
Limburgish,Yiddish,49
Limburgish,Yoruba,44
Limburgish,Zazaki,49
Limburgish,Zeelandic,53
Lithuanian,Acehnese,51
Lithuanian,Afrikaans,58
Lithuanian,Albanian,59
Lithuanian,Alemannic,53
Lithuanian,Amharic,46
Lithuanian,Anglo-Saxon,59
Lithuanian,Arabic,58
Lithuanian,Aragonese,57
Lithuanian,Armenian,52
Lithuanian,Assamese,57
Lithuanian,Asturian,57
Lithuanian,Aymara,56
Lithuanian,Azerbaijani,56
Lithuanian,Bashkir,58
Lithuanian,Basque,48
Lithuanian,Bavarian,52
Lithuanian,Belarusian,60
Lithuanian,Bengali,50
Lithuanian,Bhojpuri,56
Lithuanian,Bosnian,54
Lithuanian,Breton,52
Lithuanian,Bulgarian,64
Lithuanian,Burmese,44
Lithuanian,Buryat,58
Lithuanian,Catalan,57
Lithuanian,Chavacano,53
Lithuanian,Chinese,45
Lithuanian,Chuvash,51
Lithuanian,Corsican,60
Lithuanian,Croatian,63
Lithuanian,Czech,67
Lithuanian,Danish,66
Lithuanian,Divehi,56
Lithuanian,Dutch,54
Lithuanian,Emilian-Romagnol,49
Lithuanian,English,60
Lithuanian,Erzya,61
Lithuanian,Esperanto,45
Lithuanian,Estonian,65
Lithuanian,Extremaduran,55
Lithuanian,Faroese,60
Lithuanian,Finnish,70
Lithuanian,Franco-Provençal,64
Lithuanian,French,58
Lithuanian,Friulian,57
Lithuanian,Gagauz,52
Lithuanian,Galician,47
Lithuanian,Georgian,46
Lithuanian,German,54
Lithuanian,Gilaki,54
Lithuanian,Greek,66
Lithuanian,Guarani,58
Lithuanian,Gujarati,55
Lithuanian,Hakka,51
Lithuanian,Hausa,41
Lithuanian,Hebrew,55
Lithuanian,Hindi,60
Lithuanian,Hungarian,59
Lithuanian,Icelandic,65
Lithuanian,Ido,60
Lithuanian,Indonesian,52
Lithuanian,Interlingua,58
Lithuanian,Interlingue,58
Lithuanian,Irish,53
Lithuanian,Japanese,50
Lithuanian,Javanese,52
Lithuanian,Kabiye,60
Lithuanian,Kabyle,52
Lithuanian,Kannada,60
Lithuanian,Kapampangan,53
Lithuanian,Karachay-Balkar,45
Lithuanian,Kazakh,60
Lithuanian,Khmer,45
Lithuanian,Kirghiz,58
Lithuanian,Komi,50
Lithuanian,Konkani,57
Lithuanian,Korean,49
Lithuanian,Ladino,49
Lithuanian,Lao,56
Lithuanian,Latin,56
Lithuanian,Latvian,73
Lithuanian,Lezgian,47
Lithuanian,Limburgish,47
Lithuanian,Lithuanian,110
Lithuanian,Lombard,49
Lithuanian,Luganda,50
Lithuanian,Luxembourgish,52
Lithuanian,Macedonian,63
Lithuanian,Maithili,52
Lithuanian,Malagasy,58
Lithuanian,Malay,64
Lithuanian,Malayalam,49
Lithuanian,Maltese,65
Lithuanian,Manx,50
Lithuanian,Maori,43
Lithuanian,Marathi,53
Lithuanian,Mazandarani,47
Lithuanian,Mingrelian,51
Lithuanian,Mirandese,48
Lithuanian,Mongolian,58
Lithuanian,Nahuatl,50
Lithuanian,Neapolitan,56
Lithuanian,Nepali,57
Lithuanian,Norman,61
Lithuanian,Occitan,55
Lithuanian,Odia,58
Lithuanian,Ossetian,51
Lithuanian,Pangasinan,52
Lithuanian,Papiamentu,54
Lithuanian,Pashto,54
Lithuanian,Persian,51
Lithuanian,Picard,57
Lithuanian,Polish,72
Lithuanian,Quechua,47
Lithuanian,Ripuarian,68
Lithuanian,Romanian,61
Lithuanian,Romansh,51
Lithuanian,Russian,77
Lithuanian,Rusyn,55
Lithuanian,Sakha,49
Lithuanian,Samoan,44
Lithuanian,Sanskrit,54
Lithuanian,Sardinian,56
Lithuanian,Scots,55
Lithuanian,Serbian,66
Lithuanian,Serbo-Croatian,52
Lithuanian,Sicilian,60
Lithuanian,Silesian,60
Lithuanian,Sindhi,55
Lithuanian,Sinhalese,56
Lithuanian,Slovak,54
Lithuanian,Slovenian,61
Lithuanian,Somali,39
Lithuanian,Spanish,59
Lithuanian,Sundanese,57
Lithuanian,Swahili,56
Lithuanian,Swedish,61
Lithuanian,Tajik,54
Lithuanian,Tamil,59
Lithuanian,Tatar,52
Lithuanian,Telugu,57
Lithuanian,Tetum,48
Lithuanian,Thai,44
Lithuanian,Tongan,51
Lithuanian,Tsonga,51
Lithuanian,Tswana,52
Lithuanian,Tulu,57
Lithuanian,Turkish,50
Lithuanian,Turkmen,51
Lithuanian,Ukrainian,63
Lithuanian,Urdu,52
Lithuanian,Uyghur,60
Lithuanian,Uzbek,63
Lithuanian,Venetian,59
Lithuanian,Vepsian,56
Lithuanian,Vietnamese,47
Lithuanian,Walloon,59
Lithuanian,Waray,50
Lithuanian,Welsh,58
Lithuanian,Wolof,45
Lithuanian,Wu,50
Lithuanian,Yiddish,61
Lithuanian,Yoruba,43
Lithuanian,Zazaki,58
Lithuanian,Zeelandic,54
Lombard,Acehnese,40
Lombard,Afrikaans,57
Lombard,Albanian,48
Lombard,Alemannic,59
Lombard,Amharic,42
Lombard,Anglo-Saxon,50
Lombard,Arabic,49
Lombard,Aragonese,51
Lombard,Armenian,59
Lombard,Assamese,49
Lombard,Asturian,52
Lombard,Aymara,60
Lombard,Azerbaijani,47
Lombard,Bashkir,45
Lombard,Basque,46
Lombard,Bavarian,49
Lombard,Belarusian,47
Lombard,Bengali,55
Lombard,Bhojpuri,54
Lombard,Bosnian,53
Lombard,Breton,45
Lombard,Bulgarian,50
Lombard,Burmese,51
Lombard,Buryat,51
Lombard,Catalan,56
Lombard,Chavacano,48
Lombard,Chinese,53
Lombard,Chuvash,46
Lombard,Corsican,53
Lombard,Croatian,59
Lombard,Czech,49
Lombard,Danish,49
Lombard,Divehi,55
Lombard,Dutch,45
Lombard,Emilian-Romagnol,50
Lombard,English,52
Lombard,Erzya,51
Lombard,Esperanto,45
Lombard,Estonian,50
Lombard,Extremaduran,47
Lombard,Faroese,47
Lombard,Finnish,57
Lombard,Franco-Provençal,54
Lombard,French,47
Lombard,Friulian,50
Lombard,Gagauz,47
Lombard,Galician,51
Lombard,Georgian,49
Lombard,German,48
Lombard,Gilaki,51
Lombard,Greek,53
Lombard,Guarani,52
Lombard,Gujarati,50
Lombard,Hakka,58
Lombard,Hausa,47
Lombard,Hebrew,50
Lombard,Hindi,57
Lombard,Hungarian,48
Lombard,Icelandic,50
Lombard,Ido,49
Lombard,Indonesian,50
Lombard,Interlingua,52
Lombard,Interlingue,53
Lombard,Irish,49
Lombard,Japanese,50
Lombard,Javanese,56
Lombard,Kabiye,52
Lombard,Kabyle,56
Lombard,Kannada,47
Lombard,Kapampangan,50
Lombard,Karachay-Balkar,47
Lombard,Kazakh,52
Lombard,Khmer,48
Lombard,Kirghiz,49
Lombard,Komi,50
Lombard,Konkani,42
Lombard,Korean,52
Lombard,Ladino,55
Lombard,Lao,51
Lombard,Latin,47
Lombard,Latvian,51
Lombard,Lezgian,53
Lombard,Limburgish,48
Lombard,Lithuanian,49
Lombard,Lombard,110
Lombard,Luganda,41
Lombard,Luxembourgish,43
Lombard,Macedonian,54
Lombard,Maithili,46
Lombard,Malagasy,51
Lombard,Malay,58
Lombard,Malayalam,52
Lombard,Maltese,44
Lombard,Manx,51
Lombard,Maori,42
Lombard,Marathi,50
Lombard,Mazandarani,62
Lombard,Mingrelian,47
Lombard,Mirandese,37
Lombard,Mongolian,59
Lombard,Nahuatl,46
Lombard,Neapolitan,53
Lombard,Nepali,53
Lombard,Norman,49
Lombard,Occitan,45
Lombard,Odia,51
Lombard,Ossetian,43
Lombard,Pangasinan,48
Lombard,Papiamentu,53
Lombard,Pashto,51
Lombard,Persian,50
Lombard,Picard,50
Lombard,Polish,59
Lombard,Quechua,50
Lombard,Ripuarian,49
Lombard,Romanian,58
Lombard,Romansh,56
Lombard,Russian,54
Lombard,Rusyn,50
Lombard,Sakha,51
Lombard,Samoan,43
Lombard,Sanskrit,56
Lombard,Sardinian,54
Lombard,Scots,55
Lombard,Serbian,54
Lombard,Serbo-Croatian,54
Lombard,Sicilian,46
Lombard,Silesian,52
Lombard,Sindhi,45
Lombard,Sinhalese,53
Lombard,Slovak,48
Lombard,Slovenian,54
Lombard,Somali,38
Lombard,Spanish,51
Lombard,Sundanese,46
Lombard,Swahili,40
Lombard,Swedish,57
Lombard,Tajik,45
Lombard,Tamil,47
Lombard,Tatar,46
Lombard,Telugu,42
Lombard,Tetum,56
Lombard,Thai,49
Lombard,Tongan,43
Lombard,Tsonga,54
Lombard,Tswana,52
Lombard,Tulu,49
Lombard,Turkish,46
Lombard,Turkmen,43
Lombard,Ukrainian,54
Lombard,Urdu,41
Lombard,Uyghur,56
Lombard,Uzbek,52
Lombard,Venetian,48
Lombard,Vepsian,49
Lombard,Vietnamese,49
Lombard,Walloon,48
Lombard,Waray,52
Lombard,Welsh,51
Lombard,Wolof,51
Lombard,Wu,51
Lombard,Yiddish,53
Lombard,Yoruba,51
Lombard,Zazaki,48
Lombard,Zeelandic,49
Luganda,Acehnese,46
Luganda,Afrikaans,49
Luganda,Albanian,56
Luganda,Alemannic,52
Luganda,Amharic,39
Luganda,Anglo-Saxon,46
Luganda,Arabic,50
Luganda,Aragonese,50
Luganda,Armenian,43
Luganda,Assamese,50
Luganda,Asturian,55
Luganda,Aymara,45
Luganda,Azerbaijani,49
Luganda,Bashkir,59
Luganda,Basque,44
Luganda,Bavarian,42
Luganda,Belarusian,42
Luganda,Bengali,45
Luganda,Bhojpuri,44
Luganda,Bosnian,47
Luganda,Breton,60
Luganda,Bulgarian,47
Luganda,Burmese,50
Luganda,Buryat,48
Luganda,Catalan,51
Luganda,Chavacano,47
Luganda,Chinese,42
Luganda,Chuvash,48
Luganda,Corsican,50
Luganda,Croatian,51
Luganda,Czech,57
Luganda,Danish,45
Luganda,Divehi,50
Luganda,Dutch,41
Luganda,Emilian-Romagnol,58
Luganda,English,44
Luganda,Erzya,50
Luganda,Esperanto,58
Luganda,Estonian,47
Luganda,Extremaduran,43
Luganda,Faroese,47
Luganda,Finnish,52
Luganda,Franco-Provençal,53
Luganda,French,44
Luganda,Friulian,46
Luganda,Gagauz,50
Luganda,Galician,40
Luganda,Georgian,38
Luganda,German,39
Luganda,Gilaki,44
Luganda,Greek,45
Luganda,Guarani,61
Luganda,Gujarati,59
Luganda,Hakka,44
Luganda,Hausa,44
Luganda,Hebrew,49
Luganda,Hindi,51
Luganda,Hungarian,49
Luganda,Icelandic,48
Luganda,Ido,44
Luganda,Indonesian,47
Luganda,Interlingua,49
Luganda,Interlingue,46
Luganda,Irish,49
Luganda,Japanese,49
Luganda,Javanese,52
Luganda,Kabiye,52
Luganda,Kabyle,55
Luganda,Kannada,47
Luganda,Kapampangan,50
Luganda,Karachay-Balkar,50
Luganda,Kazakh,53
Luganda,Khmer,55
Luganda,Kirghiz,54
Luganda,Komi,48
Luganda,Konkani,40
Luganda,Korean,51
Luganda,Ladino,46
Luganda,Lao,46
Luganda,Latin,46
Luganda,Latvian,47
Luganda,Lezgian,45
Luganda,Limburgish,44
Luganda,Lithuanian,50
Luganda,Lombard,41
Luganda,Luganda,110
Luganda,Luxembourgish,45
Luganda,Macedonian,46
Luganda,Maithili,45
Luganda,Malagasy,48
Luganda,Malay,45
Luganda,Malayalam,47
Luganda,Maltese,48
Luganda,Manx,44
Luganda,Maori,50
Luganda,Marathi,44
Luganda,Mazandarani,43
Luganda,Mingrelian,57
Luganda,Mirandese,52
Luganda,Mongolian,50
Luganda,Nahuatl,46
Luganda,Neapolitan,51
Luganda,Nepali,53
Luganda,Norman,46
Luganda,Occitan,41
Luganda,Odia,47
Luganda,Ossetian,37
Luganda,Pangasinan,50
Luganda,Papiamentu,52
Luganda,Pashto,46
Luganda,Persian,49
Luganda,Picard,41
Luganda,Polish,50
Luganda,Quechua,39
Luganda,Ripuarian,51
Luganda,Romanian,47
Luganda,Romansh,66
Luganda,Russian,48
Luganda,Rusyn,48
Luganda,Sakha,47
Luganda,Samoan,50
Luganda,Sanskrit,43
Luganda,Sardinian,44
Luganda,Scots,48
Luganda,Serbian,47
Luganda,Serbo-Croatian,42
Luganda,Sicilian,52
Luganda,Silesian,52
Luganda,Sindhi,45
Luganda,Sinhalese,49
Luganda,Slovak,36
Luganda,Slovenian,52
Luganda,Somali,46
Luganda,Spanish,44
Luganda,Sundanese,51
Luganda,Swahili,45
Luganda,Swedish,41
Luganda,Tajik,50
Luganda,Tamil,48
Luganda,Tatar,44
Luganda,Telugu,45
Luganda,Tetum,49
Luganda,Thai,52
Luganda,Tongan,56
Luganda,Tsonga,45
Luganda,Tswana,55
Luganda,Tulu,54
Luganda,Turkish,48
Luganda,Turkmen,47
Luganda,Ukrainian,53
Luganda,Urdu,43
Luganda,Uyghur,53
Luganda,Uzbek,44
Luganda,Venetian,47
Luganda,Vepsian,51
Luganda,Vietnamese,50
Luganda,Walloon,43
Luganda,Waray,45
Luganda,Welsh,47
Luganda,Wolof,54
Luganda,Wu,46
Luganda,Yiddish,47
Luganda,Yoruba,49
Luganda,Zazaki,54
Luganda,Zeelandic,45
Luxembourgish,Acehnese,43
Luxembourgish,Afrikaans,54
Luxembourgish,Albanian,48
Luxembourgish,Alemannic,51
Luxembourgish,Amharic,48
Luxembourgish,Anglo-Saxon,50
Luxembourgish,Arabic,46
Luxembourgish,Aragonese,41
Luxembourgish,Armenian,56
Luxembourgish,Assamese,59
Luxembourgish,Asturian,51
Luxembourgish,Aymara,60
Luxembourgish,Azerbaijani,51
Luxembourgish,Bashkir,57
Luxembourgish,Basque,59
Luxembourgish,Bavarian,52
Luxembourgish,Belarusian,49
Luxembourgish,Bengali,56
Luxembourgish,Bhojpuri,58
Luxembourgish,Bosnian,57
Luxembourgish,Breton,41
Luxembourgish,Bulgarian,54
Luxembourgish,Burmese,52
Luxembourgish,Buryat,48
Luxembourgish,Catalan,55
Luxembourgish,Chavacano,52
Luxembourgish,Chinese,48
Luxembourgish,Chuvash,49
Luxembourgish,Corsican,57
Luxembourgish,Croatian,51
Luxembourgish,Czech,57
Luxembourgish,Danish,58
Luxembourgish,Divehi,54
Luxembourgish,Dutch,60
Luxembourgish,Emilian-Romagnol,42
Luxembourgish,English,49
Luxembourgish,Erzya,56
Luxembourgish,Esperanto,53
Luxembourgish,Estonian,54
Luxembourgish,Extremaduran,51
Luxembourgish,Faroese,55
Luxembourgish,Finnish,55
Luxembourgish,Franco-Provençal,59
Luxembourgish,French,46
Luxembourgish,Friulian,50
Luxembourgish,Gagauz,51
Luxembourgish,Galician,46
Luxembourgish,Georgian,54
Luxembourgish,German,50
Luxembourgish,Gilaki,48
Luxembourgish,Greek,47
Luxembourgish,Guarani,55
Luxembourgish,Gujarati,62
Luxembourgish,Hakka,49
Luxembourgish,Hausa,47
Luxembourgish,Hebrew,53
Luxembourgish,Hindi,62
Luxembourgish,Hungarian,56
Luxembourgish,Icelandic,60
Luxembourgish,Ido,53
Luxembourgish,Indonesian,41
Luxembourgish,Interlingua,49
Luxembourgish,Interlingue,55
Luxembourgish,Irish,43
Luxembourgish,Japanese,57
Luxembourgish,Javanese,43
Luxembourgish,Kabiye,52
Luxembourgish,Kabyle,53
Luxembourgish,Kannada,53
Luxembourgish,Kapampangan,43
Luxembourgish,Karachay-Balkar,46
Luxembourgish,Kazakh,56
Luxembourgish,Khmer,43
Luxembourgish,Kirghiz,53
Luxembourgish,Komi,44
Luxembourgish,Konkani,55
Luxembourgish,Korean,62
Luxembourgish,Ladino,48
Luxembourgish,Lao,51
Luxembourgish,Latin,55
Luxembourgish,Latvian,50
Luxembourgish,Lezgian,55
Luxembourgish,Limburgish,47
Luxembourgish,Lithuanian,52
Luxembourgish,Lombard,43
Luxembourgish,Luganda,45
Luxembourgish,Luxembourgish,110
Luxembourgish,Macedonian,54
Luxembourgish,Maithili,56
Luxembourgish,Malagasy,53
Luxembourgish,Malay,59
Luxembourgish,Malayalam,53
Luxembourgish,Maltese,58
Luxembourgish,Manx,48
Luxembourgish,Maori,41
Luxembourgish,Marathi,60
Luxembourgish,Mazandarani,51
Luxembourgish,Mingrelian,49
Luxembourgish,Mirandese,42
Luxembourgish,Mongolian,48
Luxembourgish,Nahuatl,53
Luxembourgish,Neapolitan,59
Luxembourgish,Nepali,53
Luxembourgish,Norman,51
Luxembourgish,Occitan,47
Luxembourgish,Odia,49
Luxembourgish,Ossetian,55
Luxembourgish,Pangasinan,50
Luxembourgish,Papiamentu,58
Luxembourgish,Pashto,51
Luxembourgish,Persian,41
Luxembourgish,Picard,50
Luxembourgish,Polish,53
Luxembourgish,Quechua,44
Luxembourgish,Ripuarian,55
Luxembourgish,Romanian,53
Luxembourgish,Romansh,53
Luxembourgish,Russian,51
Luxembourgish,Rusyn,49
Luxembourgish,Sakha,56
Luxembourgish,Samoan,38
Luxembourgish,Sanskrit,52
Luxembourgish,Sardinian,51
Luxembourgish,Scots,50
Luxembourgish,Serbian,60
Luxembourgish,Serbo-Croatian,54
Luxembourgish,Sicilian,50
Luxembourgish,Silesian,56
Luxembourgish,Sindhi,55
Luxembourgish,Sinhalese,64
Luxembourgish,Slovak,47
Luxembourgish,Slovenian,53
Luxembourgish,Somali,45
Luxembourgish,Spanish,48
Luxembourgish,Sundanese,52
Luxembourgish,Swahili,47
Luxembourgish,Swedish,55
Luxembourgish,Tajik,49
Luxembourgish,Tamil,56
Luxembourgish,Tatar,49
Luxembourgish,Telugu,53
Luxembourgish,Tetum,45
Luxembourgish,Thai,47
Luxembourgish,Tongan,51
Luxembourgish,Tsonga,51
Luxembourgish,Tswana,50
Luxembourgish,Tulu,49
Luxembourgish,Turkish,62
Luxembourgish,Turkmen,57
Luxembourgish,Ukrainian,47
Luxembourgish,Urdu,58
Luxembourgish,Uyghur,56
Luxembourgish,Uzbek,57
Luxembourgish,Venetian,58
Luxembourgish,Vepsian,56
Luxembourgish,Vietnamese,42
Luxembourgish,Walloon,42
Luxembourgish,Waray,52
Luxembourgish,Welsh,51
Luxembourgish,Wolof,53
Luxembourgish,Wu,46
Luxembourgish,Yiddish,55
Luxembourgish,Yoruba,49
Luxembourgish,Zazaki,50
Luxembourgish,Zeelandic,49
Macedonian,Acehnese,35
Macedonian,Afrikaans,56
Macedonian,Albanian,56
Macedonian,Alemannic,59
Macedonian,Amharic,55
Macedonian,Anglo-Saxon,57
Macedonian,Arabic,51
Macedonian,Aragonese,57
Macedonian,Armenian,49
Macedonian,Assamese,57
Macedonian,Asturian,57
Macedonian,Aymara,59
Macedonian,Azerbaijani,53
Macedonian,Bashkir,51
Macedonian,Basque,51
Macedonian,Bavarian,58
Macedonian,Belarusian,54
Macedonian,Bengali,54
Macedonian,Bhojpuri,51
Macedonian,Bosnian,51
Macedonian,Breton,51
Macedonian,Bulgarian,64
Macedonian,Burmese,43
Macedonian,Buryat,61
Macedonian,Catalan,57
Macedonian,Chavacano,50
Macedonian,Chinese,53
Macedonian,Chuvash,47
Macedonian,Corsican,56
Macedonian,Croatian,65
Macedonian,Czech,65
Macedonian,Danish,59
Macedonian,Divehi,58
Macedonian,Dutch,49
Macedonian,Emilian-Romagnol,54
Macedonian,English,63
Macedonian,Erzya,57
Macedonian,Esperanto,49
Macedonian,Estonian,57
Macedonian,Extremaduran,48
Macedonian,Faroese,54
Macedonian,Finnish,58
Macedonian,Franco-Provençal,69
Macedonian,French,51
Macedonian,Friulian,53
Macedonian,Gagauz,50
Macedonian,Galician,54
Macedonian,Georgian,45
Macedonian,German,53
Macedonian,Gilaki,51
Macedonian,Greek,65
Macedonian,Guarani,62
Macedonian,Gujarati,61
Macedonian,Hakka,53
Macedonian,Hausa,51
Macedonian,Hebrew,56
Macedonian,Hindi,56
Macedonian,Hungarian,60
Macedonian,Icelandic,57
Macedonian,Ido,55
Macedonian,Indonesian,50
Macedonian,Interlingua,50
Macedonian,Interlingue,54
Macedonian,Irish,65
Macedonian,Japanese,45
Macedonian,Javanese,57
Macedonian,Kabiye,48
Macedonian,Kabyle,57
Macedonian,Kannada,55
Macedonian,Kapampangan,51
Macedonian,Karachay-Balkar,53
Macedonian,Kazakh,61
Macedonian,Khmer,50
Macedonian,Kirghiz,56
Macedonian,Komi,44
Macedonian,Konkani,57
Macedonian,Korean,51
Macedonian,Ladino,56
Macedonian,Lao,47
Macedonian,Latin,55
Macedonian,Latvian,51
Macedonian,Lezgian,45
Macedonian,Limburgish,51
Macedonian,Lithuanian,63
Macedonian,Lombard,54
Macedonian,Luganda,46
Macedonian,Luxembourgish,54
Macedonian,Macedonian,110
Macedonian,Maithili,54
Macedonian,Malagasy,58
Macedonian,Malay,68
Macedonian,Malayalam,54
Macedonian,Maltese,53
Macedonian,Manx,54
Macedonian,Maori,44
Macedonian,Marathi,58
Macedonian,Mazandarani,57
Macedonian,Mingrelian,46
Macedonian,Mirandese,54
Macedonian,Mongolian,58
Macedonian,Nahuatl,54
Macedonian,Neapolitan,54
Macedonian,Nepali,51
