value,gram
3.4684408826692334,trigram
2.055372195161154,trigram
3.5911532707186704,trigram
2.956472739755775,trigram
2.256026563517543,trigram
3.47654435221524,trigram
3.5804984349223212,trigram
3.2085914854145083,trigram
3.397755300855793,trigram
2.498560905139911,trigram
1.8981797684507837,trigram
2.4443154296301253,trigram
2.4439069389706756,trigram
2.9772545420246854,trigram
1.6557689553996124,trigram
2.8989559711805533,trigram
1.9129273448582724,trigram
1.9265382463248586,trigram
4.15276836952989,trigram
2.1358494600434175,trigram
3.1332078664671674,trigram
1.309552424794491,trigram
2.9477853439241577,trigram
2.244863188248682,trigram
3.056454813467102,trigram
1.3873151962746038,trigram
1.1644440528587756,trigram
1.6351568456901489,trigram
2.2409577008032717,trigram
1.5535867715085998,trigram
1.2093476294024543,trigram
0.7575957787685997,trigram
1.7498692778133755,trigram
0.9780271409557738,trigram
2.6074049375196537,trigram
0.9696584998677709,trigram
1.4361043857749412,trigram
0.7866243254367375,trigram
1.3247620056542062,trigram
1.420501689858306,trigram
1.0589952582176103,trigram
1.1384468155459417,trigram
1.6740888945807058,trigram
2.278668436551991,trigram
2.744409807783858,trigram
2.6870235719755877,trigram
2.0683026245300087,trigram
6.028348405286926,trigram
2.999376660491261,trigram
3.308200556628169,trigram
2.56043498470368,trigram
3.535174619782902,trigram
2.7035998853379266,trigram
1.7477521881267148,trigram
1.3416063598039514,trigram
1.1339005581232189,trigram
3.1218676080415726,trigram
0.6309954678994064,trigram
3.0421712005793813,trigram
1.8242176859486117,trigram
3.4589609827331107,trigram
0.7052659947797255,trigram
1.8381954031051366,trigram
1.3683133351715169,trigram
1.000320064919976,trigram
0.6704094408651224,trigram
2.5803187796890934,trigram
2.5064629723067333,trigram
1.2094515439616007,trigram
0.8120646215551512,trigram
1.355340157368095,trigram
0.91478941141343,trigram
1.122153972886704,trigram
1.2031815039018068,trigram
1.6172624197873087,trigram
1.8721449225008406,trigram
1.1883087908606644,trigram
3.190819505262596,trigram
1.0042931568912041,trigram
2.311667216298053,trigram
1.335733493838477,trigram
1.4484041038994522,trigram
1.8695850641621394,trigram
1.2662715583721282,trigram
1.332907125833413,trigram
2.1699078718838107,trigram
2.1504373929663734,trigram
2.4359064317287316,trigram
2.6702426586729535,trigram
2.216273903729234,trigram
1.1614888200200046,trigram
2.9826531496741513,trigram
2.649129456180143,trigram
2.1977072882873863,trigram
1.011495815624711,trigram
1.6363307650201468,trigram
1.4463910470337151,trigram
3.154328482255344,trigram
2.0334696305447024,trigram
1.9888506405346107,trigram
2.6714635954903843,trigram
2.6010315469671625,trigram
3.3040040738019845,trigram
1.6476259442060908,trigram
1.29744878133374,trigram
1.5149659890920448,trigram
1.7374785872441008,trigram
1.7550900656620296,trigram
2.509349115251455,trigram
2.3086470298377555,trigram
2.227159383294236,trigram
1.6037196483689256,trigram
1.3221871662320792,trigram
1.5697082461584193,trigram
2.0849525800606026,trigram
1.4735723653601547,trigram
2.6086698969076303,trigram
1.6987387839253365,trigram
1.4870482674597185,trigram
1.2260096761127475,trigram
2.5260966909270106,trigram
1.0135580957897605,trigram
1.6059592225760706,trigram
2.4940919083267747,trigram
1.573323442844428,trigram
2.381564904342875,trigram
2.5058951211971503,trigram
1.2964653989523989,trigram
6.496749315379581,trigram
1.3852464382499488,trigram
3.106780280861114,trigram
2.8007635830668556,trigram
2.0985008643823155,trigram
2.3911348582296954,trigram
1.7666061607174,trigram
2.360653419114272,trigram
1.690737623173029,trigram
2.3542187475979643,trigram
0.6431117745480455,trigram
2.4989286957020407,trigram
2.5538085399736623,trigram
1.1393171362174694,trigram
2.459488158193865,trigram
2.2757000342893736,trigram
2.498542717275605,trigram
2.18906140814412,trigram
3.085667773314161,trigram
1.3834880651943942,trigram
1.9901874154406416,trigram
2.315186799234266,trigram
2.168352378716433,trigram
1.8794106536327386,trigram
2.1249769080180503,trigram
1.8208246712998735,trigram
2.618760938119207,trigram
2.8846377948271913,trigram
2.560783505040403,trigram
2.237106843946857,trigram
1.338188816297516,trigram
2.1907349218689216,trigram
2.1662819800522852,trigram
2.0773565239151646,trigram
2.3537083046870344,trigram
1.2885024870005553,trigram
1.4150488415861315,trigram
1.9638982710859523,trigram
2.050639919536432,trigram
0.7931712329414355,trigram
1.5921248670633534,trigram
1.9700331212324946,trigram
0.77950937656055,trigram
2.2138680901207235,trigram
0.9218966231263601,trigram
1.7459524742872712,trigram
2.02957582149578,trigram
1.8215866290978655,trigram
1.8981919476372933,trigram
2.3288248459665852,trigram
1.6441753344125658,trigram
1.480326709361311,trigram
1.8312676923405113,trigram
2.375626815852276,trigram
2.515328916685667,trigram
2.5732139152936315,trigram
4.433563770338676,trigram
3.717716089566584,trigram
2.7992016900171812,trigram
1.1969472593508852,trigram
2.07542226994871,trigram
2.5668496838188806,trigram
1.2558815077931236,trigram
1.007299633226946,trigram
1.339937694864998,trigram
3.1654402435610978,trigram
0.8130039195763729,trigram
3.6573490367470836,trigram
1.2031935649072114,trigram
1.9589241455414432,trigram
1.431450686119313,trigram
1.066243437506147,trigram
2.165903144553392,trigram
1.5547737725041235,trigram
0.5112171585311982,trigram
2.581275159311489,trigram
3.3984606057752744,trigram
1.7208093602491723,trigram
0.797465206453589,trigram
2.0326378344286593,trigram
1.0618711469101667,trigram
1.175701347247744,trigram
2.040906720185215,trigram
1.6663580026552711,trigram
1.4444066356624017,trigram
0.6813919475880437,trigram
4.19381382189601,trigram
1.5749040168881838,trigram
1.1744066809156917,trigram
2.4807941208377065,trigram
0.6233598817769488,trigram
2.362470969516784,trigram
1.6151476520443182,trigram
1.8472204439744027,trigram
2.738412410662825,trigram
2.917624854262221,trigram
3.002494125859063,trigram
3.837932378043405,trigram
2.721479505898876,trigram
3.337238760705974,trigram
3.025823466065772,trigram
2.424697478214264,trigram
2.051268883760891,trigram
0.4662498425475492,trigram
0.933672986192672,trigram
1.8485268429523478,trigram
1.0158231615435285,trigram
1.1048176454884908,trigram
1.408497747750237,trigram
2.8839856264369157,trigram
3.3670392073115516,trigram
1.3474571306233667,trigram
0.6851186003322214,trigram
2.3075190455939847,trigram
0.9152318817172257,trigram
1.5227510364135282,trigram
2.849765715048357,trigram
2.7239429402067183,trigram
1.2207367850872246,trigram
1.441666507040162,trigram
0.6135552599362538,trigram
0.5911364499179074,trigram
1.5001047786216049,trigram
2.0641633098349077,trigram
1.964501576763092,trigram
2.379412363340737,trigram
1.0072309079043436,trigram
0.22569087910595798,trigram
1.6899782393414937,trigram
1.6531894482767875,trigram
0.8755320426520129,trigram
1.7554342539207046,trigram
0.8707106258176026,trigram
2.111138870798295,trigram
1.813086570647915,trigram
1.9963763412294284,trigram
5.7648671391446555,trigram
2.255329092676126,trigram
4.081168351172291,trigram
3.4110741089274423,trigram
1.0858947747477128,trigram
1.1280320736764284,trigram
1.609937383322963,trigram
1.6661957071624545,trigram
2.9679575442828714,trigram
1.7718888031897357,trigram
1.9128181347156339,trigram
2.088685400083006,trigram
1.9161674879872996,trigram
0.9972973454717505,trigram
1.870290099509612,trigram
2.034143048216625,trigram
3.3138722330548185,trigram
1.6718031750708406,trigram
3.3708780473271904,trigram
2.3331096310656165,trigram
1.298414892556297,trigram
3.002499900994139,trigram
1.568110428243613,trigram
2.4393101205362377,trigram
1.421136559027568,trigram
2.6054356856380214,trigram
3.217921583920248,trigram
2.5117382449841505,trigram
3.4302210907262913,trigram
1.5110735687533041,trigram
1.3527671297018258,trigram
1.8792199638652538,trigram
1.297283670240108,trigram
3.176140181654239,trigram
1.4764726665300107,trigram
0.9002244098788142,trigram
0.47154564382804887,trigram
1.4570676932838431,trigram
2.1994228822228843,trigram
1.6540094936243883,trigram
2.037415928179068,trigram
2.0738277548349418,trigram
1.4183055683269445,trigram
1.4224114153261704,trigram
1.5940230219356861,trigram
1.4788415082126238,trigram
2.2917059944542184,trigram
1.3236572655362244,trigram
0.950203016016301,trigram
2.847993029072697,trigram
2.1889296322390384,trigram
0.7940631835433227,trigram
0.7832247783824291,trigram
1.6699851094124063,trigram
3.446081167199568,trigram
1.4170111704694865,trigram
2.9743220688393426,trigram
2.8121021132352526,trigram
3.5483503169869968,trigram
2.4491834732801445,trigram
3.1364590087678677,trigram
2.6679109589747467,trigram
1.6040354980370242,trigram
1.130474935985293,trigram
1.8677674854016042,trigram
3.1145101696880086,trigram
1.4026918710639087,trigram
4.108529207164901,trigram
2.1511311748715998,trigram
2.5306692556219756,trigram
2.0470094835594876,trigram
2.2191282025813543,trigram
2.5905542200319442,trigram
2.199438375042468,trigram
1.32864526868821,trigram
2.5973551897906977,trigram
3.160258866788191,trigram
1.9926380121441984,trigram
1.445412925703121,trigram
2.6303310258587747,trigram
1.6936300781857647,trigram
1.9008926241510111,trigram
2.5414401038675214,trigram
2.0269945045795414,trigram
0.6556389439549544,trigram
1.486129333567965,trigram
3.5661662456403542,trigram
2.1466527856108364,trigram
0.8198680319684698,trigram
2.0828887622509504,trigram
1.6126322395943316,trigram
2.2938585174503054,trigram
0.7501536011812691,trigram
1.841384420538314,trigram
2.411552058837299,trigram
2.246217868227278,trigram
1.7080963312998678,trigram
4.170480437469168,trigram
3.137980756506259,trigram
1.483512560176794,trigram
1.056184362658502,trigram
2.944111264703079,trigram
3.2565914084104843,trigram
3.7167066217913827,trigram
2.6914446208011604,trigram
2.266921700095651,trigram
2.739149025386653,trigram
2.861468293658963,trigram
0.980710431207372,trigram
3.929063358095988,trigram
2.6226361261975843,trigram
2.8621965350499496,trigram
3.277212037170134,trigram
2.9131738831461944,trigram
2.8984968236777267,trigram
1.4335007184330397,trigram
3.399974995434622,trigram
4.262509373860063,trigram
2.8423228626507324,trigram
3.0334640068884227,trigram
3.880455831765513,trigram
3.0287099069252488,trigram
3.6712341615856445,trigram
2.0510811497733368,trigram
1.2293189374836608,trigram
2.0703729432957667,trigram
3.344606357948768,trigram
2.2041390787117754,trigram
2.072260630816706,trigram
2.4420978767795773,trigram
4.999586259059747,trigram
3.6819547072473386,trigram
3.728444933193386,trigram
5.222271913687813,trigram
2.621448364784831,trigram
3.3498231941408365,trigram
4.504786259737584,trigram
3.564381743657953,trigram
0.941776093698308,trigram
4.445474593252775,trigram
3.23261746652181,trigram
2.5023668396153127,trigram
4.8959442387410554,trigram
4.998207701558776,trigram
4.785382229605562,trigram
3.444197630814826,trigram
5.3230656458842365,trigram
5.006219215332783,trigram
3.618305054582624,trigram
4.995440482005821,trigram
4.3111744718722775,trigram
5.107646318897108,trigram
4.379521455055918,trigram
5.106360782591816,trigram
4.587717543179497,trigram
4.5138323070245345,trigram
5.148928844596196,trigram
4.891930766527468,trigram
3.351836783012798,trigram
4.629589160395505,trigram
4.780303263873699,trigram
5.488839931921561,trigram
5.708700530449207,trigram
5.289189638106812,trigram
4.931474409591185,trigram
3.1288922933890264,trigram
5.150606945661494,trigram
4.33236152012751,trigram
4.9616666408704075,trigram
2.494255165226548,trigram
2.540483568136538,trigram
3.1281655135336983,trigram
2.2824212890335605,trigram
1.2845209648666147,trigram
3.2231685613109864,trigram
2.5471617720014423,trigram
2.385950512639052,trigram
2.741752681940516,trigram
4.019949825526333,trigram
2.431596590023066,trigram
3.2927814778365923,trigram
2.2882828129494444,trigram
2.551804753692643,trigram
2.962652846781079,trigram
3.8562665634090534,trigram
3.4524155581200757,trigram
3.094876339006002,trigram
3.739571426097024,trigram
4.881121166585248,trigram
5.504600672849665,trigram
2.4980235814885274,trigram
6.332242204477217,trigram
1.1442232454361467,trigram
0.8594088828205897,trigram
3.646566445426637,trigram
4.304530846500932,trigram
5.406980166365068,trigram
2.683316770146263,trigram
2.4222926249271106,trigram
2.6318962806820814,trigram
0.8377507284401355,trigram
2.6775547000207607,trigram
3.707356414960962,trigram
4.390200050173009,trigram
4.202221857488579,trigram
3.0609327956530406,trigram
4.040824154196944,trigram
4.780763910903725,trigram
4.155054529376329,trigram
2.631616963337186,trigram
5.530139815582926,trigram
5.066763608220056,trigram
2.879217939900933,trigram
3.7035140828193045,trigram
3.68715246595098,trigram
3.3622516840569743,trigram
4.096402207656918,trigram
4.639932573355434,trigram
3.0322677123831854,trigram
3.101495526636807,trigram
3.487780935464869,trigram
4.376490143285757,trigram
2.321982375512043,trigram
3.0423101539470494,trigram
2.4676242689528975,trigram
3.59791470393386,trigram
1.3843750548114626,trigram
3.535746061325515,trigram
2.0844909691653117,trigram
1.3162655549588596,trigram
1.640210416646115,trigram
4.312168994931817,trigram
1.6189184145157343,trigram
1.8737871405496471,trigram
2.284799249517365,trigram
2.447741642894424,trigram
3.0023781784620627,trigram
4.636449389603043,trigram
2.931440518212109,trigram
2.154360643844538,trigram
3.528345808018641,trigram
3.3675580731140897,trigram
2.5424305073177096,trigram
2.832737670004641,trigram
2.4074970245641367,trigram
2.5542515414841276,trigram
2.3216865346128133,trigram
2.7189556299617257,trigram
2.6412949030238364,trigram
0.752434801299529,trigram
2.2335199538109665,trigram
4.172041583239363,trigram
2.8889130646966943,trigram
3.7802025131487573,trigram
3.502994283280521,trigram
3.5292369495197944,trigram
2.5033844958633935,trigram
3.0699524088020267,trigram
1.240893853154436,trigram
2.822896515877866,trigram
3.128095801837685,trigram
2.168987663782705,trigram
1.4253076248181757,trigram
2.910528191679859,trigram
4.925855350837592,trigram
3.1464864321029284,trigram
3.4326766067693026,trigram
5.5178761057450325,trigram
2.747238436189641,trigram
3.0796332900909924,trigram
3.9341328440085572,trigram
2.5184356874876297,trigram
2.262093768131926,trigram
4.367893635069752,trigram
2.9955957173127663,trigram
2.481386827612748,trigram
5.173202944311189,trigram
5.271139376141307,trigram
5.294328479513879,trigram
3.7630598663888666,trigram
5.797335271098118,trigram
4.474500122734955,trigram
3.993289156707873,trigram
5.296693677713829,trigram
5.288186106150033,trigram
5.334483480720912,trigram
5.135442758784073,trigram
4.085346803144164,trigram
4.008147802813765,trigram
4.483135574078665,trigram
5.109821240445487,trigram
5.118529649184557,trigram
3.2261729374055,trigram
4.671071479946432,trigram
3.5126891406399645,trigram
4.181260801738512,trigram
6.587189206019621,trigram
4.452815069759808,trigram
5.526284919087371,trigram
3.16712859388414,trigram
5.465660736774594,trigram
4.39297878985176,trigram
5.062211758304088,trigram
2.6996612368504307,trigram
2.365555934031656,trigram
3.038062183209731,trigram
3.6911698965198276,trigram
2.1500065261016523,trigram
2.787969716912251,trigram
1.9943542924200761,trigram
2.306939177686797,trigram
2.4637195378916577,trigram
4.2188786427309015,trigram
2.131596032038943,trigram
2.9699617878226303,trigram
1.250138381007667,trigram
2.648558025230281,trigram
2.6965318020383564,trigram
2.9131390485674244,trigram
2.543352602000969,trigram
3.3577334508392704,trigram
3.769969442400387,trigram
4.772702069536511,trigram
4.6848086857288775,trigram
3.2340742614882108,trigram
7.637054466713774,trigram
2.631675882600117,trigram
1.842173119937421,trigram
4.268122655931392,trigram
5.242862291010614,trigram
4.191523658553379,trigram
3.8234039728867018,trigram
2.8205177972844986,trigram
2.9007900381942058,trigram
1.3913018486919992,trigram
1.7470315451298344,trigram
3.0634716811657356,trigram
3.9218608000806974,trigram
5.336742193361264,trigram
2.775960383962908,trigram
3.9747314544525336,trigram
3.0657686311540573,trigram
2.8551790927151552,trigram
2.0790062633413697,trigram
4.703347154088276,trigram
3.6434173829556373,trigram
2.8139794091784367,trigram
2.1580843574971444,trigram
2.5402981416029915,trigram
2.3901558477765725,trigram
2.7143851950411912,trigram
2.959825079872353,trigram
3.125359752937059,trigram
3.250911378456296,trigram
2.7805066421099998,trigram
3.624302860256475,trigram
2.222328427131941,trigram
3.9176056339405028,trigram
2.9211880548326903,trigram
3.156091775127164,trigram
2.4211464297947956,trigram
2.96321817921907,trigram
2.6805397238132045,trigram
2.3599671170447323,trigram
2.6401355293762534,trigram
3.7584345917404463,trigram
1.0739427293327455,trigram
0.9991278066845171,trigram
1.753318643462201,trigram
2.216818589721545,trigram
2.962491390544374,trigram
1.550021716413621,trigram
1.6505942327593894,trigram
1.9710825289581622,trigram
1.4849431968451672,trigram
0.49135405555109224,trigram
2.6498978513118336,trigram
1.222084607750501,trigram
1.885706845816304,trigram
1.9619530665940252,trigram
1.6151984404942548,trigram
1.4979453052306433,trigram
1.6193317672240515,trigram
2.9245434618039186,trigram
3.0922038393790214,trigram
1.4417713442036495,trigram
2.2690052322614958,trigram
3.0328019415166105,trigram
2.551697636047795,trigram
2.6451272861952777,trigram
0.7495878494194324,trigram
0.9130392199665618,trigram
1.2652045710996955,trigram
2.4702446328637375,trigram
1.3055997993553154,trigram
1.4167341524021668,trigram
1.4065562521746688,trigram
4.23512748443282,trigram
2.5071544726847144,trigram
2.5018410578206147,trigram
4.468056682440805,trigram
1.3219064484558638,trigram
4.027429334495615,trigram
3.414335768429051,trigram
3.069456004551804,trigram
1.1439508756043426,trigram
3.2751690587717337,trigram
1.996054771875461,trigram
1.1018153211682296,trigram
4.141729007494047,trigram
4.198582410371644,trigram
4.020923454978635,trigram
2.6592517694280615,trigram
4.3647910260099145,trigram
4.241760440705857,trigram
2.853846279955697,trigram
4.230981707378895,trigram
3.5630865952750197,trigram
4.343187544270181,trigram
3.6253062238089093,trigram
4.149825681669986,trigram
3.544742520037189,trigram
3.7439455799096293,trigram
3.771721284144756,trigram
4.090015784935967,trigram
2.199382892308059,trigram
3.865130385768578,trigram
3.995357402486933,trigram
4.100542446137828,trigram
4.964728842582118,trigram
4.050969457689961,trigram
4.177259178344176,trigram
1.9585867589079857,trigram
4.283607148605734,trigram
3.1620559856464694,trigram
4.186964322863562,trigram
1.1542036920347691,trigram
1.5639938789028918,trigram
2.166942304627734,trigram
1.5340013985276473,trigram
0.27207484717967545,trigram
2.438222699924222,trigram
1.5664072929673472,trigram
1.4539923843748555,trigram
1.8620324686803296,trigram
3.09877213574309,trigram
1.3303912842852732,trigram
2.316291788602946,trigram
1.4286786392950304,trigram
1.1910919274196377,trigram
1.7572124335626846,trigram
2.510053951592772,trigram
2.308967512978186,trigram
2.118386649772357,trigram
2.856287539495768,trigram
4.008302038712175,trigram
4.385589509141842,trigram
1.4833810923391644,trigram
5.5985140599900465,trigram
0.9729266367551933,trigram
1.6088541595635792,trigram
2.892351214179629,trigram
3.5400720718740053,trigram
4.622034304978303,trigram
1.7410810343929555,trigram
1.4556155108362703,trigram
1.4389274742028926,trigram
1.5397836051107028,trigram
1.5103961012274676,trigram
4.032102134907856,trigram
3.600891391115966,trigram
3.44800662624157,trigram
1.6836531283910898,trigram
3.266121836190098,trigram
3.5464473939664742,trigram
2.9642619081354504,trigram
1.6346401873437029,trigram
4.359823336959835,trigram
3.568367572007663,trigram
1.6110049498569867,trigram
2.836187869767426,trigram
2.484596165673819,trigram
2.5168358693433928,trigram
3.311456346270153,trigram
3.3361879094334386,trigram
1.9298626940504278,trigram
2.258415187935067,trigram
2.6733713891709723,trigram
3.6294186691057218,trigram
1.300218550957184,trigram
2.2778513793201225,trigram
1.396979856529279,trigram
2.812968842547095,trigram
0.3865353728926786,trigram
2.175468443098128,trigram
0.6890221266253344,trigram
0.5577039325412658,trigram
0.6450435189856374,trigram
3.140335204487397,trigram
2.21886036223239,trigram
2.302070335206058,trigram
1.9157795908301345,trigram
2.371301363895175,trigram
2.783117956695703,trigram
2.33319342224309,trigram
2.6120788734733966,trigram
2.4313119014756897,trigram
2.219026455853652,trigram
2.169834025888958,trigram
1.6513861307366684,trigram
1.7790465883991984,trigram
0.8746568034185248,trigram
1.821373524094228,trigram
1.743041761051804,trigram
1.9398399878474983,trigram
2.1237935036935855,trigram
2.6761152508024963,trigram
1.4333440163407443,trigram
2.0588131194756496,trigram
2.040870434923014,trigram
2.369768918242623,trigram
1.0451271873762367,trigram
2.0160342733555843,trigram
1.6440955799948935,trigram
1.9050200760235727,trigram
1.93765698165241,trigram
2.2970159258761136,trigram
1.1252834636634008,trigram
1.9966236629884073,trigram
3.2554470436841942,trigram
1.957397012726872,trigram
2.6447570765393875,trigram
3.29503078121932,trigram
1.140967648208898,trigram
4.8012743106208005,trigram
2.10408971330008,trigram
2.853782942384788,trigram
2.6871667288352805,trigram
2.8299472411790925,trigram
2.4282094470786073,trigram
1.6660117048591983,trigram
3.1330927540519378,trigram
2.6078974543527336,trigram
3.342166546203958,trigram
1.5359043434236175,trigram
3.4839758433311903,trigram
2.9031042466018597,trigram
2.1359820759279424,trigram
3.4639828628201697,trigram
3.2129333294520803,trigram
3.031330303170605,trigram
3.1036915648690053,trigram
2.7539040853193066,trigram
2.069076849289602,trigram
2.7031367974864056,trigram
2.834935525250647,trigram
3.1085123870013724,trigram
1.8355126465274605,trigram
3.045398037465186,trigram
1.7349526660184944,trigram
2.0592796605675154,trigram
3.843333482811446,trigram
2.3193748088367103,trigram
3.190037140597411,trigram
1.589298132839366,trigram
3.0811408812291474,trigram
2.797488619325188,trigram
2.7475600308323207,trigram
1.9908179966168342,trigram
1.528098369155367,trigram
1.9026877826316406,trigram
2.226172361395737,trigram
1.8190626568490895,trigram
1.0937925795849277,trigram
0.8180764147757226,trigram
1.9356048924215445,trigram
1.2349763294155804,trigram
2.8697368401859076,trigram
1.1435701772937819,trigram
2.120690660948328,trigram
1.2039685339323754,trigram
1.6629393618351234,trigram
1.9818193134679936,trigram
1.2616118856559602,trigram
1.1010855163397135,trigram
1.993445608929956,trigram
2.5527421014788065,trigram
3.0718541843866634,trigram
2.43829183038413,trigram
2.343466025516004,trigram
5.241541813017121,trigram
3.0018340272750197,trigram
2.891060237258225,trigram
2.0299105409432725,trigram
2.9682148388242826,trigram
2.6731159527069606,trigram
1.6908034034350083,trigram
1.4123959388773808,trigram
1.4115358330091976,trigram
2.875748709277671,trigram
1.0715771492993211,trigram
3.0942662798113503,trigram
1.9710322518136412,trigram
2.8760839767211475,trigram
1.2800674596656931,trigram
1.554034485840262,trigram
1.5250043294385291,trigram
1.273314529395167,trigram
1.0962434152228626,trigram
2.843269197217781,trigram
2.6874866525653816,trigram
1.7848106519270277,trigram
0.7945469263034346,trigram
1.5554766327097174,trigram
1.2393776150338287,trigram
0.9378043529417798,trigram
1.4076869914654648,trigram
1.8921731587268389,trigram
1.9165704816246092,trigram
1.5575166051103575,trigram
3.3655621289010353,trigram
0.8869826568019918,trigram
1.963546722131611,trigram
1.893436685895507,trigram
1.3773987730940243,trigram
1.7877575337296885,trigram
1.8279756670107146,trigram
1.5627530571748012,trigram
2.1389069541085344,trigram
2.2195831820235976,trigram
3.047953236876928,trigram
2.810203699511652,trigram
2.6064012079749292,trigram
1.2884926978647289,trigram
1.5112805421737223,trigram
0.816176006983742,trigram
1.1380989101248085,trigram
0.8309949166391968,trigram
2.7304466275111867,trigram
2.987106342924405,trigram
1.1274754586572633,trigram
0.6635255517621799,trigram
1.9324417967907626,trigram
0.52836664153958,trigram
1.2969585867077722,trigram
2.6830889557234094,trigram
2.795000676052033,trigram
1.3159820786525276,trigram
0.9930411314366584,trigram
0.9187573368801453,trigram
0.7005663553637161,trigram
1.5863385397811998,trigram
1.8624407005067751,trigram
1.3990240026885001,trigram
2.4622336907228033,trigram
1.004595918401853,trigram
0.31482803122213676,trigram
1.4017811617743248,trigram
1.7527123566888667,trigram
0.7520445752868982,trigram
1.9021673764675895,trigram
0.869941791602318,trigram
2.1285021187757645,trigram
1.9880180216958152,trigram
2.2234324613193026,trigram
5.352889030851613,trigram
2.5701259242858874,trigram
4.104694678435251,trigram
3.3311723247176026,trigram
1.4229941888919955,trigram
0.9024519541091544,trigram
1.3462237664262533,trigram
1.8185564126874727,trigram
3.593496751233695,trigram
2.3928883321980847,trigram
2.5835330022412006,trigram
2.6067675658864795,trigram
2.14915385609946,trigram
1.6536501961274652,trigram
2.493777796403395,trigram
2.5048298057489804,trigram
3.913764662106741,trigram
2.3124465465423287,trigram
3.294187906900068,trigram
2.6905756108200527,trigram
1.3475132009837072,trigram
3.122172776572805,trigram
2.0421185972907234,trigram
2.538791971969457,trigram
1.7800469912968695,trigram
2.811633726342414,trigram
3.120204165291226,trigram
3.0772158190587424,trigram
3.4970604277816215,trigram
2.057655315996019,trigram
1.5066662376196818,trigram
2.2968046007813263,trigram
1.6611543541937772,trigram
3.791624328513335,trigram
1.1737297775405828,trigram
0.8456480035130252,trigram
0.31573843179061045,trigram
1.5916322820933324,trigram
1.8147220227558147,trigram
1.9136665129450527,trigram
1.8510006169416244,trigram
2.1809864452253485,trigram
1.595569710576676,trigram
1.7551902652036153,trigram
1.4641401915269046,trigram
1.4054893093984653,trigram
2.1459166753467085,trigram
0.8300584023248797,trigram
0.9208981881626005,trigram
2.3922195056299613,trigram
1.9703761897073635,trigram
1.072967028848092,trigram
0.8743211868025905,trigram
1.7190834178398164,trigram
3.6065245679923,trigram
0.9469878348911499,trigram
3.1703047290558115,trigram
2.2857996647361993,trigram
3.5045580030100325,trigram
2.99585463387914,trigram
3.702033016972259,trigram
2.972789377491202,trigram
1.600673882536102,trigram
1.0173020581002663,trigram
1.529258957474112,trigram
3.0041411141657997,trigram
1.5621241704703868,trigram
3.976862336897257,trigram
2.65110065223492,trigram
2.9179494860798783,trigram
2.1732621585889,trigram
2.739067455284644,trigram
2.56370034100088,trigram
2.265896221908787,trigram
1.1239245969495995,trigram
2.976231513456606,trigram
2.9583817544282534,trigram
1.8583987291997461,trigram
1.7263776459457394,trigram
2.903999122661105,trigram
1.9805454962787743,trigram
2.079333509949133,trigram
2.5233885149468684,trigram
1.9214590995313139,trigram
0.5047848921000854,trigram
1.7522472543432321,trigram
3.29414242413503,trigram
1.9860488120734772,trigram
1.192016980683833,trigram
1.8755071234022946,trigram
2.2862078223849367,trigram
1.9691795709089037,trigram
0.7152785879095173,trigram
1.3193265407796657,trigram
2.011254478871528,trigram
1.685699126036103,trigram
1.4545546916122323,trigram
3.653039239234359,trigram
3.1941499503460546,trigram
2.814252161442796,trigram
2.148704712760477,trigram
1.9547099985059098,trigram
2.2146751107001243,trigram
3.3784817016924777,trigram
4.907527473904917,trigram
2.159160592694827,trigram
1.3626151919080216,trigram
3.0098545254253954,trigram
1.7176860200480086,trigram
2.275816169319757,trigram
4.496669048674355,trigram
4.01208047722476,trigram
1.6924574861471637,trigram
1.8640981628602606,trigram
0.7275257139560634,trigram
0.9909372841933071,trigram
1.4289129586321885,trigram
2.925524175812978,trigram
2.573189375333511,trigram
3.4596091004966514,trigram
1.8152563040654943,trigram
0.8822601484275501,trigram
2.583015891956088,trigram
2.6207601041858317,trigram
1.7477368534500068,trigram
2.040366350410647,trigram
1.5101471467666725,trigram
2.8262605677367976,trigram
1.71063255082669,trigram
2.125477696886295,trigram
6.7461495476386135,trigram
2.3052894346619754,trigram
4.969514761226229,trigram
4.004334261953877,trigram
1.669689566368094,trigram
2.2309458650566274,trigram
2.3560999558231206,trigram
1.5797609613760402,trigram
2.327185751239611,trigram
1.4604125762740416,trigram
1.4153455705241027,trigram
1.4971788445015315,trigram
2.4844363917020935,trigram
0.7482343789639789,trigram
1.8312437840181741,trigram
1.2642668948219276,trigram
2.7492395926167026,trigram
1.2484002584423732,trigram
4.5410055822655,trigram
2.307596046725338,trigram
1.4172371359792268,trigram
2.6288012253123405,trigram
1.5518062535007282,trigram
2.993229734659777,trigram
1.5055058965800983,trigram
2.900295625898104,trigram
3.5424200635756757,trigram
1.7487067950560402,trigram
3.70090886414816,trigram
1.1973577780108502,trigram
1.8588356030078053,trigram
1.5658889987381597,trigram
1.515582997634393,trigram
2.5708306390363616,trigram
2.3023175896294443,trigram
1.5931346561644415,trigram
1.2069738240033758,trigram
1.4190777423703855,trigram
2.797226857363702,trigram
1.8839441629322713,trigram
3.180770086592493,trigram
2.73524342233686,trigram
2.1417116395289613,trigram
1.8008207457602181,trigram
2.406936393743021,trigram
2.097661683047392,trigram
3.7658770437878557,trigram
2.0352838855291138,trigram
1.8490056368304137,trigram
3.7063276978276867,trigram
3.12969633664262,trigram
