sentence_length,word_position,H
68,34,5.240616827418006
68,35,5.264081610054017
68,36,5.105728038234782
68,37,5.210524895359392
68,38,5.26978560239805
68,39,5.1204275837474515
68,40,5.236044746489306
68,41,5.25898018146463
68,42,5.110971132571699
68,43,5.194381841511511
68,44,5.215964274683683
68,45,5.243577900782962
68,46,5.165489402296972
68,47,5.294949840622993
68,48,5.26957157359407
68,49,5.201063407642087
68,50,5.290721327768909
68,51,5.241981649031525
68,52,5.214134143514464
68,53,5.1215189581165035
68,54,5.259079909319729
68,55,5.310969048754835
68,56,5.200235056887423
68,57,5.208166551268367
68,58,5.245347142373121
68,59,5.219646188854018
68,60,5.1814264726793144
68,61,5.180458676737621
68,62,5.1547670919635165
68,63,5.234661455433596
68,64,5.1711061389114334
68,65,5.3000128395141335
68,66,5.239987228032171
68,67,5.184301194538123
68,68,5.53074744143628
69,1,3.94365625820804
69,2,4.558053855076554
69,3,4.845741763620128
69,4,4.979374898203559
69,5,4.982739784678708
69,6,5.024375023287551
69,7,4.9452693513386095
69,8,4.974994244932061
69,9,5.076615091994923
69,10,4.924145579265342
69,11,5.039347767954911
69,12,5.011546638931115
69,13,5.16543024912522
69,14,5.161070585541042
69,15,4.987834689142333
69,16,5.038005020760239
69,17,5.000786066544309
69,18,4.989710088498926
69,19,5.042148594457703
69,20,5.033737977497858
69,21,5.070818957046774
69,22,5.070758454095749
69,23,4.965699688970394
69,24,5.031569884103718
69,25,5.0428511302080885
69,26,4.982780806949717
69,27,4.9902607535206975
69,28,5.08230072230064
69,29,5.096176636254841
69,30,5.044024090956998
69,31,4.998806356767417
69,32,4.935909915777085
69,33,4.995441201364394
69,34,5.127731611000421
69,35,4.953724199556693
69,36,5.058081078695403
69,37,5.080015032375049
69,38,5.0797828229585384
69,39,5.011519479335591
69,40,5.033105834255803
69,41,4.9599489296324295
69,42,5.040487478224237
69,43,4.98042596346078
69,44,5.21482374441373
69,45,4.995971401837269
69,46,5.0779590529029575
69,47,5.085730559881471
69,48,4.943354657232047
69,49,5.09174464910901
69,50,4.9887030564303565
69,51,5.064504978926344
69,52,5.04899558227096
69,53,5.057267188706877
69,54,5.0118418711883645
69,55,4.961794831006142
69,56,5.0970831872138795
69,57,5.045387087118677
69,58,5.073965475328827
69,59,4.991491695172882
69,60,5.00047116693359
69,61,5.107696742416248
69,62,4.9698380081150875
69,63,4.878797583930168
69,64,5.0498039031849435
69,65,5.043776750149954
69,66,5.102674642047603
69,67,5.114183779934858
69,68,5.024101202359389
69,69,5.350762910638576
70,1,3.721236530206043
70,2,4.411875490137743
70,3,4.713409783728431
70,4,4.772944651956282
70,5,4.810934453985761
70,6,4.918497336076206
70,7,4.910858519413398
70,8,4.946684721329959
70,9,4.894135236132506
70,10,4.969850745626276
70,11,4.946243891734389
70,12,4.926121993804198
70,13,4.915327497393484
70,14,5.033532097389234
70,15,5.035792405253051
70,16,4.94911030706646
70,17,5.029622006713071
70,18,4.8762813608644056
70,19,4.879311854901826
70,20,4.985281176153268
70,21,4.9203269389491995
70,22,4.906163306987737
70,23,4.9078297456328155
70,24,4.931931431368
70,25,4.817412829097494
70,26,5.020899591670208
70,27,4.8456412745814985
70,28,4.867519667012661
70,29,4.951359228864364
70,30,4.787441980489318
70,31,4.921675201087031
70,32,4.81331590771211
70,33,5.093096740949621
70,34,5.0077797624845335
70,35,5.030130434252984
70,36,4.989536923125253
70,37,4.994678105970564
70,38,4.816531138789487
70,39,4.94282230688152
70,40,4.93441678688027
70,41,4.881298834435793
70,42,4.902925312709864
70,43,4.938833904130785
70,44,5.012178436323665
70,45,4.917675068102359
70,46,5.004022844453671
70,47,4.85034661591734
70,48,4.968142577299388
70,49,4.865695290033055
70,50,4.997869146380794
70,51,4.836182527026577
70,52,4.896744745138836
70,53,4.982751242175284
70,54,4.950008865619414
70,55,5.005908681781009
70,56,4.832937773393543
70,57,5.003935264235926
70,58,4.915116666473394
70,59,4.977583647860542
70,60,4.9348289074473195
70,61,4.967461853704177
70,62,4.850128294400573
70,63,4.991649611719632
70,64,4.946151157767174
70,65,4.892476784836485
70,66,4.82117093038422
70,67,4.963495009761769
70,68,4.917898959754204
70,69,4.8291248877863895
70,70,5.222159325640636
71,1,3.612188308976139
71,2,4.344023354013061
71,3,4.514695168055135
71,4,4.5678313810375615
71,5,4.76259999028642
71,6,4.853048287527173
71,7,4.789372572903086
71,8,4.636165751293689
71,9,4.737069363502462
71,10,4.788211417907862
71,11,4.708244087155254
71,12,4.685571589798968
71,13,4.75297667373476
71,14,4.5744890326549
71,15,4.7482405997014805
71,16,4.70889160865738
71,17,4.791441726083061
71,18,4.622980218389558
71,19,4.7352400133523185
71,20,4.785156269797469
71,21,4.617568263214546
71,22,4.785892888618402
71,23,4.773038364428356
71,24,4.713007032631399
71,25,4.780239837740187
71,26,4.84301459641184
71,27,4.607241197927329
71,28,4.720848290425881
71,29,4.787632576301976
71,30,4.718560935097661
71,31,4.828344644679975
71,32,4.761318211241697
71,33,4.872080270208348
71,34,4.698868393913352
71,35,4.630705785062202
71,36,4.780188881216583
71,37,4.8795732973560835
71,38,4.805386089344036
71,39,4.716879255064303
71,40,4.783119761556446
71,41,4.796752826063615
71,42,4.690824533980323
71,43,4.8002534641684615
71,44,4.659722656986509
71,45,4.842023506697455
71,46,4.672313025815279
71,47,4.803401289089365
71,48,4.882707261211144
71,49,4.78010188973569
71,50,4.658187138447761
71,51,4.832261086447884
71,52,4.752793262535376
71,53,4.787861978358854
71,54,4.684896957851682
71,55,4.7713530030295015
71,56,4.669258335144398
71,57,4.699887994827512
71,58,4.789237619179209
71,59,4.730128056494971
71,60,4.663260757174438
71,61,4.59089991593022
71,62,4.670669227660052
71,63,4.792420000069044
71,64,4.820529218205295
71,65,4.725467841570206
71,66,4.737881335178907
71,67,4.789908136110082
71,68,4.69940567227561
71,69,4.6874365816962165
71,70,4.747727103188339
71,71,4.9903893621479
72,1,3.700412022953513
72,2,4.221338862186269
72,3,4.51827679679343
72,4,4.458742040392438
72,5,4.594376507113011
72,6,4.579411068258133
72,7,4.644053736196565
72,8,4.448669282159481
72,9,4.662073312294287
72,10,4.676429896783943
72,11,4.762667724358193
72,12,4.661465098117161
72,13,4.500870819475383
72,14,4.679255793696886
72,15,4.656610341050437
72,16,4.7355126497598
72,17,4.691308583691512
72,18,4.564477960746629
72,19,4.598011557564213
72,20,4.783773122412715
72,21,4.591302976827584
72,22,4.611391945804106
72,23,4.62054661500549
72,24,4.6934802126040776
72,25,4.544472638350486
72,26,4.681899329210906
72,27,4.684203841448947
72,28,4.61285600753084
72,29,4.67118632735217
72,30,4.542706652701696
72,31,4.698179030776113
72,32,4.5888941717299305
72,33,4.663162274642609
72,34,4.690214100244957
72,35,4.625316847027303
72,36,4.805426152754097
72,37,4.722194977790931
72,38,4.5147921540288385
72,39,4.700171490704838
72,40,4.592492579002129
72,41,4.64106902885505
72,42,4.746680200829336
72,43,4.64998980657394
72,44,4.68897407347076
72,45,4.607257723127359
72,46,4.553403437998369
72,47,4.525322582256624
72,48,4.616523223926381
72,49,4.553515894706903
72,50,4.596414855465953
72,51,4.673652124690855
72,52,4.7080191489994165
72,53,4.62131963549848
72,54,4.594865182620502
72,55,4.581594039263948
72,56,4.57415960683474
72,57,4.586565385539171
72,58,4.490634735182597
72,59,4.724506664277581
72,60,4.692819008631524
72,61,4.742155231286619
72,62,4.697368417525996
72,63,4.723492471595222
72,64,4.597883316872439
72,65,4.758738986711255
72,66,4.869250256510022
72,67,4.428609267302103
72,68,4.658058928183956
72,69,4.610601622675247
72,70,4.663532837845585
72,71,4.606750119873103
72,72,4.886573435674803
73,1,3.6190841458379026
73,2,3.988518997280854
73,3,4.533195448115291
73,4,4.391004180880694
73,5,4.334594874996078
73,6,4.42534930852302
73,7,4.589667974543364
73,8,4.487391138786441
73,9,4.537070443732869
73,10,4.4789257891579535
73,11,4.406018008108112
73,12,4.473334890934244
73,13,4.389411048600171
73,14,4.558452938499074
73,15,4.427726390927543
73,16,4.45110158785642
73,17,4.474365509306007
73,18,4.389448642250538
73,19,4.293089597346351
73,20,4.285053530015554
73,21,4.408685309280543
73,22,4.4027625661338305
73,23,4.469038145363591
73,24,4.513785151834064
73,25,4.5036198988614515
73,26,4.452521090885721
73,27,4.397941543137164
73,28,4.410640641731991
73,29,4.41709921430085
73,30,4.363179979579161
73,31,4.308690336860675
73,32,4.520558703292396
73,33,4.44334096854647
73,34,4.492204267695072
73,35,4.4305137284388225
73,36,4.472005292935014
73,37,4.36358573027023
73,38,4.542560751701898
73,39,4.532311774508136
73,40,4.49431163500938
73,41,4.379920394637318
73,42,4.5347618959092
73,43,4.55405560267374
73,44,4.473334890934244
73,45,4.536192084163111
73,46,4.555575695957723
73,47,4.430287787807897
73,48,4.505355247551751
73,49,4.614226048646008
73,50,4.587280206914232
73,51,4.529688023855849
73,52,4.594290608167243
73,53,4.398392781566636
73,54,4.466487433707846
73,55,4.428846690390233
73,56,4.438138954980299
73,57,4.415640770414065
73,58,4.388216843369414
73,59,4.546041491474726
73,60,4.487942967470593
73,61,4.466588023962527
73,62,4.575222842033629
73,63,4.39403368222405
73,64,4.419848315329382
73,65,4.524523603940047
73,66,4.498072551157887
73,67,4.500506673296946
73,68,4.399777482082143
73,69,4.549307618673616
73,70,4.42986130949999
73,71,4.395931974940962
73,72,4.5003813229207
73,73,4.571195587614046
74,1,3.4575605779001837
74,2,3.746491140703979
74,3,3.9874275165543405
74,4,4.1785566614382175
74,5,4.206701861559507
74,6,4.321881113458881
74,7,4.248614532151722
74,8,4.245894400019979
74,9,4.316612926271427
74,10,4.269570867447829
74,11,4.308361752993425
74,12,4.310110353555122
74,13,4.20268369086326
74,14,4.280853935898696
74,15,4.3812794418037635
74,16,4.4015603776085905
74,17,4.075909607471897
74,18,4.427784900092152
74,19,4.252134118777478
74,20,4.38897927059322
74,21,4.1476300402090835
74,22,4.0438726557166484
74,23,4.32085682147078
74,24,4.262967512240173
74,25,4.171569361595739
74,26,4.114389616985392
74,27,4.39344800328666
74,28,4.31550259574531
74,29,4.192698660976897
74,30,4.310995846587152
74,31,4.234885078145516
74,32,4.160234419735837
74,33,4.289953472753029
74,34,4.37615005357238
74,35,4.147840133749834
74,36,4.201035872792915
74,37,4.396967589912416
74,38,4.089762807479538
74,39,4.171291763683597
74,40,4.3196448214442915
74,41,4.35335907917656
74,42,4.2514743502485555
74,43,4.361208599539686
74,44,4.4808418401791625
74,45,4.226896758826319
74,46,4.186738380181108
74,47,4.202559635860526
74,48,4.353981718249784
74,49,4.31309333964567
74,50,4.319022182371067
74,51,4.25400677434191
74,52,4.435221874922803
74,53,4.106726917651633
74,54,4.365715348697845
74,55,4.239965557294582
74,56,4.149487951820179
74,57,4.302346871730012
74,58,4.293473059378786
74,59,4.09706839475973
74,60,4.091575370078189
74,61,4.261319694169827
74,62,4.367898880294378
74,63,4.268460536921713
74,64,4.344222412866529
74,65,4.33039128935995
74,66,4.26800997492452
74,67,4.365613679197471
74,68,4.359459998977988
74,69,4.239616664797762
74,70,4.283349230536352
74,71,4.38582332041762
74,72,4.2318531829726505
74,73,4.2047431674570594
74,74,4.441150717648201
75,1,3.297009564080926
75,2,3.575480838178857
75,3,3.8407077135683423
75,4,3.7265085456357414
75,5,3.894821633066519
75,6,3.563120067967149
75,7,3.91757155236063
75,8,3.837206661860926
75,9,3.774274297316963
75,10,4.050626804303741
75,11,3.9577539976104816
75,12,3.8648811909172225
75,13,3.6789747228726744
75,14,3.8497145780544817
75,15,3.837206661860926
75,16,3.8888938136080733
75,17,3.965337304041852
75,18,3.985428526666778
75,19,3.9577539976104816
75,20,3.9376627749855557
75,21,3.775509435931379
75,22,3.897480329735704
75,23,3.853635978120407
75,24,3.8823137168729636
75,25,3.9014017298016292
75,26,3.925154858792
75,27,4.005519749291704
75,28,4.013103055723074
75,29,3.8411280619268515
75,30,3.8558743264310826
75,31,3.8813105071767033
75,32,3.8487113683582215
75,33,3.857297884485852
75,34,3.9778452202354075
75,35,3.857297884485852
75,36,3.768346477858518
75,37,3.7845163004175184
75,38,3.8546391878166673
75,39,3.844789968292296
75,40,3.908985036232999
75,41,3.897480329735704
75,42,3.624628874456342
75,43,3.8206164909434164
75,44,3.7443338551676666
75,45,3.9577539976104816
75,46,3.7576841263994534
75,47,3.853635978120407
75,48,3.833544755495481
75,49,3.853635978120407
75,50,3.908985036232999
75,51,3.732085432674591
75,52,3.7845163004175184
75,53,3.789440910179704
75,54,3.9577539976104816
75,55,3.8688025909831474
75,56,3.8487113683582215
75,57,3.8884734652495645
75,58,3.8612192845517774
75,59,3.862222494248037
75,60,3.768346477858518
75,61,3.6352912259154064
75,62,3.9577539976104816
75,63,4.01802766548526
75,64,3.9300794685541858
75,65,3.9577539976104816
75,66,3.9099882459292594
75,67,3.774274297316963
75,68,3.8421312716231113
75,69,3.80953213280463
75,70,3.8421312716231113
75,71,3.7291672423049262
75,72,3.772267877924443
75,73,3.9778452202354075
75,74,3.789440910179704
75,75,3.897480329735704
76,1,3.1248163968000755
76,2,3.3522311731919947
76,3,3.5668316786942813
76,4,3.635556424581088
76,5,3.708519285692661
76,6,3.6263766325852185
76,7,3.5960943091692417
76,8,3.7663409850962455
76,9,3.556632193757395
76,10,3.675018539992934
76,11,3.757161193100376
76,12,3.5338397757443287
76,13,3.615473586101997
76,14,3.5015534417821796
76,15,3.6889452899633444
76,16,3.6738041282553557
76,17,3.6993394936967916
76,18,3.742020031392388
76,19,3.814982892503961
76,20,3.61123547087723
76,21,3.781482146804234
76,22,3.556437474960834
76,23,3.650697586289076
76,24,3.757161193100376
76,25,3.679765497967475
76,26,3.7316258276589402
76,27,3.6020556788813605
76,28,3.617196840589349
76,29,3.721937192913297
76,30,3.751199823388257
76,31,3.9274078690273804
76,32,3.7316258276589402
76,33,3.723660447400649
76,34,3.8393038462078186
76,35,3.757161193100376
76,36,3.7723023548083647
76,37,3.8971255456114036
76,38,3.649483174551498
76,39,3.606802636855902
76,40,3.615473586101997
76,41,3.814982892503961
76,42,3.8393038462078186
76,43,3.751199823388257
76,44,3.449514988007426
76,45,3.790661938800103
76,46,3.742020031392388
76,47,3.615982428851771
76,48,3.649483174551498
76,49,3.887945753615534
76,50,3.8301240542119497
76,51,3.887945753615534
76,52,3.585700105435794
76,53,3.7144806554047802
76,54,3.641517794293207
76,55,3.6355564245810874
76,56,3.483474613849261
76,57,3.5765203134399246
76,58,3.5181897712865657
76,59,3.708519285692661
76,60,3.751199823388257
76,61,3.4596625028951773
76,62,3.6993394936967916
76,63,3.848483638203688
76,64,3.723660447400649
76,65,3.6889452899633444
76,66,3.6993394936967916
76,67,3.8393038462078186
76,68,3.781482146804234
76,69,3.5765203134399246
76,70,3.757161193100376
76,71,3.705300863408911
76,72,3.658662966547367
76,73,3.6809799097050533
76,74,3.790661938800103
76,75,3.5916614751479132
76,76,3.7559467813627982
77,1,2.8030474863394983
77,2,3.289981049457509
77,3,3.3985393782958444
77,4,3.51559265897395
77,5,3.467854096351839
77,6,3.4462779409179554
77,7,3.6195647360579417
77,8,3.2599099421838553
77,9,3.335989075353571
77,10,3.550250018001947
77,11,3.32922466023985
77,12,3.654222095085939
77,13,3.316143456645736
77,14,3.4331967373238417
77,15,3.5849073770299444
77,16,3.502511455379836
77,17,3.4462779409179554
77,18,3.3508008156737334
77,19,3.51559265897395
77,20,3.411620581889958
77,21,3.467854096351839
77,22,3.4331967373238417
77,23,3.2320169982695792
77,24,3.3854581747017307
77,25,3.502511455379836
77,26,3.4462779409179554
77,27,3.502511455379836
77,28,3.376963222861961
77,29,3.4462779409179554
77,30,3.2320169982695792
77,31,3.32922466023985
77,32,3.5849073770299444
77,33,3.51559265897395
77,34,3.383727637975682
77,35,3.4053037934095656
77,36,3.4809352999459526
77,37,3.32922466023985
77,38,3.363882019267847
77,39,3.335989075353571
77,40,3.51559265897395
77,41,3.4462779409179554
77,42,3.3854581747017307
77,43,3.51559265897395
77,44,3.467854096351839
77,45,3.5371688144078335
77,46,3.4416916891636116
77,47,3.3854581747017307
77,48,3.4462779409179554
77,49,3.467854096351839
77,50,3.550250018001947
77,51,3.3854581747017307
77,52,3.467854096351839
77,53,3.502511455379836
77,54,3.4547728927577253
77,55,3.5371688144078335
77,56,3.5371688144078335
77,57,3.5849073770299444
77,58,3.467854096351839
77,59,3.3076485048059663
77,60,3.32922466023985
77,61,3.4462779409179554
77,62,3.467854096351839
77,63,3.376963222861961
77,64,3.5371688144078335
77,65,3.3854581747017307
77,66,3.316143456645736
77,67,3.3854581747017307
77,68,3.467854096351839
77,69,3.2666743572975765
77,70,3.467854096351839
77,71,3.316143456645736
77,72,3.4809352999459526
77,73,3.51559265897395
77,74,3.363882019267847
77,75,3.51559265897395
77,76,3.316143456645736
77,77,3.51559265897395
78,1,2.5823063443139667
78,2,2.4762206495981647
78,3,2.6302533563892636
78,4,2.6593226977095163
78,5,2.707269709784813
78,6,2.3701349548823627
78,7,2.8903717578961645
78,8,2.8133554045006153
78,9,2.399204296202615
78,10,2.553237002993714
78,11,2.399204296202615
78,12,2.707269709784813
78,13,2.8133554045006153
78,14,2.8133554045006153
78,15,2.707269709784813
78,16,2.7363390511050656
78,17,2.4433056711089147
78,18,2.5823063443139667
78,19,2.7363390511050656
78,20,2.8133554045006153
78,21,2.6302533563892636
78,22,2.8903717578961645
78,23,2.6593226977095163
78,24,2.8903717578961645
78,25,2.7363390511050656
78,26,2.5052899909184174
78,27,2.7363390511050656
78,28,2.8133554045006153
78,29,2.5823063443139667
78,30,2.8133554045006153
78,31,2.8133554045006153
78,32,2.8133554045006153
78,33,2.707269709784813
78,34,2.8133554045006153
78,35,2.8133554045006153
78,36,2.553237002993714
78,37,2.8133554045006153
78,38,2.8903717578961645
78,39,2.6593226977095163
78,40,2.7363390511050656
78,41,2.707269709784813
78,42,2.8133554045006153
78,43,2.8133554045006153
78,44,2.8903717578961645
78,45,2.8133554045006153
78,46,2.6302533563892636
78,47,2.7363390511050656
78,48,2.7363390511050656
78,49,2.7363390511050656
78,50,2.8133554045006153
78,51,2.8903717578961645
78,52,2.8133554045006153
78,53,2.8903717578961645
78,54,2.6302533563892636
78,55,2.8133554045006153
78,56,2.5823063443139667
78,57,2.6302533563892636
78,58,2.707269709784813
78,59,2.8903717578961645
78,60,2.8133554045006153
78,61,2.6593226977095163
78,62,2.7363390511050656
78,63,2.7363390511050656
78,64,2.8903717578961645
78,65,2.6302533563892636
78,66,2.6302533563892636
78,67,2.447151308277912
78,68,2.7363390511050656
78,69,2.707269709784813
78,70,2.8133554045006153
78,71,2.7363390511050656
78,72,2.707269709784813
78,73,2.6593226977095163
78,74,2.7363390511050656
78,75,2.707269709784813
78,76,2.8133554045006153
78,77,2.6593226977095163
78,78,2.7363390511050656
79,1,1.791759469228055
79,2,1.791759469228055
79,3,1.791759469228055
79,4,1.791759469228055
79,5,1.791759469228055
79,6,1.791759469228055
79,7,1.5607104090414063
79,8,1.791759469228055
79,9,1.791759469228055
79,10,1.791759469228055
79,11,1.791759469228055
79,12,1.791759469228055
79,13,1.791759469228055
79,14,1.791759469228055
79,15,1.791759469228055
79,16,1.791759469228055
79,17,1.5607104090414063
79,18,1.791759469228055
79,19,1.791759469228055
79,20,1.791759469228055
79,21,1.5607104090414063
79,22,1.5607104090414063
79,23,1.791759469228055
79,24,1.791759469228055
79,25,1.3296613488547582
79,26,1.791759469228055
79,27,1.791759469228055
79,28,1.5607104090414063
79,29,1.791759469228055
79,30,1.791759469228055
79,31,1.791759469228055
79,32,1.5607104090414063
79,33,1.791759469228055
79,34,1.791759469228055
79,35,1.791759469228055
79,36,1.791759469228055
79,37,1.791759469228055
79,38,1.3296613488547582
79,39,1.791759469228055
79,40,1.791759469228055
79,41,1.791759469228055
79,42,1.791759469228055
79,43,1.791759469228055
79,44,1.791759469228055
79,45,1.791759469228055
79,46,1.791759469228055
79,47,1.5607104090414063
79,48,1.791759469228055
79,49,1.791759469228055
79,50,1.791759469228055
79,51,1.791759469228055
79,52,1.791759469228055
79,53,1.791759469228055
79,54,1.791759469228055
79,55,1.791759469228055
79,56,1.791759469228055
79,57,1.242453324894
79,58,1.5607104090414063
79,59,1.791759469228055
79,60,1.791759469228055
79,61,1.791759469228055
79,62,1.791759469228055
79,63,1.791759469228055
79,64,1.5607104090414063
79,65,1.791759469228055
79,66,1.791759469228055
79,67,1.791759469228055
79,68,1.791759469228055
79,69,1.791759469228055
79,70,1.791759469228055
79,71,1.5607104090414063
79,72,1.791759469228055
79,73,1.791759469228055
79,74,1.791759469228055
79,75,1.791759469228055
79,76,1.791759469228055
79,77,1.791759469228055
79,78,1.791759469228055
79,79,1.791759469228055
80,1,1.791759469228055
80,2,1.5607104090414063
80,3,1.791759469228055
80,4,1.791759469228055
80,5,1.791759469228055
80,6,1.791759469228055
80,7,1.791759469228055
80,8,1.791759469228055
80,9,1.791759469228055
80,10,1.791759469228055
80,11,1.791759469228055
80,12,1.5607104090414063
80,13,1.5607104090414063
80,14,1.5607104090414063
80,15,1.791759469228055
80,16,1.791759469228055
80,17,1.791759469228055
80,18,1.791759469228055
80,19,1.791759469228055
80,20,1.791759469228055
80,21,1.791759469228055
80,22,1.791759469228055
80,23,1.791759469228055
80,24,1.791759469228055
80,25,1.791759469228055
80,26,1.791759469228055
80,27,1.791759469228055
80,28,1.791759469228055
80,29,1.791759469228055
80,30,1.5607104090414063
80,31,1.791759469228055
80,32,1.5607104090414063
80,33,1.5607104090414063
80,34,1.791759469228055
80,35,1.791759469228055
80,36,1.791759469228055
80,37,1.5607104090414063
80,38,1.791759469228055
80,39,1.791759469228055
80,40,1.791759469228055
80,41,1.5607104090414063
80,42,1.5607104090414063
80,43,1.791759469228055
80,44,1.791759469228055
80,45,1.791759469228055
80,46,1.791759469228055
80,47,1.791759469228055
80,48,1.791759469228055
80,49,1.791759469228055
80,50,1.791759469228055
80,51,1.791759469228055
80,52,1.791759469228055
80,53,1.791759469228055
80,54,1.791759469228055
80,55,1.791759469228055
80,56,1.791759469228055
80,57,1.791759469228055
80,58,1.5607104090414063
80,59,1.791759469228055
80,60,1.791759469228055
80,61,1.5607104090414063
80,62,1.791759469228055
80,63,1.5607104090414063
80,64,1.791759469228055
80,65,1.791759469228055
80,66,1.791759469228055
80,67,1.791759469228055
80,68,1.791759469228055
80,69,1.791759469228055
80,70,1.5607104090414063
80,71,1.791759469228055
80,72,1.791759469228055
80,73,1.791759469228055
80,74,1.791759469228055
80,75,1.791759469228055
80,76,1.791759469228055
80,77,1.791759469228055
80,78,1.791759469228055
80,79,1.791759469228055
80,80,1.791759469228055
81,1,1.6094379124341005
81,2,1.6094379124341005
81,3,1.6094379124341005
81,4,1.6094379124341005
81,5,1.6094379124341005
81,6,1.3321790402101223
81,7,1.6094379124341005
81,8,1.6094379124341005
81,9,1.6094379124341005
81,10,1.6094379124341005
81,11,1.6094379124341005
81,12,1.6094379124341005
81,13,1.6094379124341005
81,14,1.6094379124341005
81,15,1.6094379124341005
81,16,1.6094379124341005
81,17,1.6094379124341005
81,18,1.6094379124341005
81,19,1.6094379124341005
81,20,1.6094379124341005
81,21,1.6094379124341005
81,22,1.6094379124341005
81,23,1.6094379124341005
81,24,1.6094379124341005
81,25,1.6094379124341005
81,26,1.6094379124341005
81,27,1.6094379124341005
81,28,1.6094379124341005
81,29,1.6094379124341005
81,30,1.6094379124341005
81,31,1.6094379124341005
81,32,1.6094379124341005
81,33,1.6094379124341005
81,34,1.6094379124341005
81,35,1.6094379124341005
81,36,1.6094379124341005
81,37,1.6094379124341005
81,38,1.6094379124341005
81,39,1.6094379124341005
81,40,1.6094379124341005
81,41,1.6094379124341005
81,42,1.6094379124341005
81,43,1.6094379124341005
81,44,1.6094379124341005
81,45,1.6094379124341005
81,46,1.6094379124341005
81,47,1.6094379124341005
81,48,1.6094379124341005
81,49,1.6094379124341005
81,50,1.6094379124341005
81,51,1.6094379124341005
81,52,1.3321790402101223
81,53,1.3321790402101223
81,54,1.6094379124341005
81,55,1.6094379124341005
81,56,1.6094379124341005
81,57,1.6094379124341005
81,58,1.6094379124341005
81,59,1.6094379124341005
81,60,1.6094379124341005
81,61,1.6094379124341005
81,62,1.6094379124341005
81,63,1.6094379124341005
81,64,1.6094379124341005
81,65,1.6094379124341005
81,66,1.3321790402101223
81,67,1.6094379124341005
81,68,1.6094379124341005
81,69,1.6094379124341005
81,70,1.6094379124341005
81,71,1.6094379124341005
81,72,1.6094379124341005
81,73,1.6094379124341005
81,74,1.3321790402101223
81,75,1.6094379124341005
81,76,1.6094379124341005
81,77,1.6094379124341005
81,78,1.6094379124341005
81,79,1.6094379124341005
81,80,1.6094379124341005
81,81,1.6094379124341005
82,1,1.0986122886681096
82,2,1.0986122886681096
82,3,1.0986122886681096
82,4,1.0986122886681096
82,5,1.0986122886681096
82,6,1.0986122886681096
82,7,1.0986122886681096
82,8,1.0986122886681096
82,9,1.0986122886681096
82,10,1.0986122886681096
82,11,1.0986122886681096
82,12,1.0986122886681096
82,13,1.0986122886681096
82,14,1.0986122886681096
82,15,1.0986122886681096
82,16,1.0986122886681096
82,17,1.0986122886681096
82,18,1.0986122886681096
82,19,1.0986122886681096
82,20,1.0986122886681096
82,21,1.0986122886681096
82,22,1.0986122886681096
82,23,1.0986122886681096
82,24,1.0986122886681096
82,25,1.0986122886681096
82,26,1.0986122886681096
82,27,1.0986122886681096
82,28,1.0986122886681096
82,29,1.0986122886681096
82,30,1.0986122886681096
82,31,1.0986122886681096
82,32,1.0986122886681096
82,33,1.0986122886681096
82,34,1.0986122886681096
82,35,1.0986122886681096
82,36,1.0986122886681096
82,37,1.0986122886681096
82,38,1.0986122886681096
82,39,1.0986122886681096
82,40,1.0986122886681096
82,41,1.0986122886681096
82,42,1.0986122886681096
82,43,1.0986122886681096
82,44,1.0986122886681096
82,45,1.0986122886681096
82,46,1.0986122886681096
82,47,1.0986122886681096
82,48,1.0986122886681096
82,49,1.0986122886681096
82,50,1.0986122886681096
82,51,1.0986122886681096
82,52,1.0986122886681096
82,53,1.0986122886681096
82,54,1.0986122886681096
82,55,1.0986122886681096
82,56,1.0986122886681096
82,57,1.0986122886681096
82,58,1.0986122886681096
82,59,1.0986122886681096
82,60,1.0986122886681096
82,61,1.0986122886681096
82,62,1.0986122886681096
82,63,1.0986122886681096
82,64,1.0986122886681096
82,65,1.0986122886681096
82,66,1.0986122886681096
82,67,1.0986122886681096
82,68,0.6365141682948128
82,69,1.0986122886681096
82,70,1.0986122886681096
82,71,1.0986122886681096
82,72,1.0986122886681096
82,73,1.0986122886681096
82,74,1.0986122886681096
82,75,1.0986122886681096
82,76,1.0986122886681096
82,77,1.0986122886681096
82,78,1.0986122886681096
82,79,1.0986122886681096
82,80,1.0986122886681096
82,81,1.0986122886681096
82,82,1.0986122886681096
83,1,1.3862943611198906
83,2,1.3862943611198906
83,3,1.3862943611198906
83,4,1.3862943611198906
83,5,1.3862943611198906
83,6,1.3862943611198906
83,7,1.3862943611198906
83,8,1.3862943611198906
83,9,1.3862943611198906
83,10,1.3862943611198906
83,11,1.3862943611198906
83,12,1.3862943611198906
83,13,1.3862943611198906
83,14,1.3862943611198906
83,15,1.3862943611198906
83,16,1.3862943611198906
83,17,1.3862943611198906
83,18,1.3862943611198906
83,19,1.3862943611198906
83,20,1.3862943611198906
83,21,1.3862943611198906
83,22,1.3862943611198906
83,23,1.3862943611198906
83,24,1.3862943611198906
83,25,1.3862943611198906
83,26,1.3862943611198906
83,27,1.3862943611198906
83,28,1.3862943611198906
83,29,1.3862943611198906
83,30,1.3862943611198906
83,31,1.3862943611198906
83,32,1.3862943611198906
83,33,1.3862943611198906
83,34,1.3862943611198906
83,35,1.3862943611198906
83,36,1.3862943611198906
