language1,language2,cosine
Alemannic,Sakha,0.8630880525417739
Alemannic,Tamil,0.5619963778879568
Alemannic,Telugu,-0.10523466858457095
Alemannic,Georgian,0.6295419062112165
Alemannic,Tatar,0.050192082000228
Alemannic,Uyghur,0.9769032747802371
Alemannic,Icelandic,0.6110901353828407
Alemannic,Belarusian,0.8793937152162279
Alemannic,Gujarati,-0.8003938691548337
Alemannic,Marathi,-0.882131274872738
Alemannic,Estonian,0.8994132519943492
Alemannic,Finnish,0.5942045272490727
Alemannic,Hungarian,0.9245537960366619
Alemannic,Bulgarian,0.606867263974245
Alemannic,Yoruba,0.2831973001813592
Alemannic,Quechua,-0.08939251093153626
Alemannic,Croatian,0.7803367932760583
Alemannic,Macedonian,0.8029974621144335
Alemannic,Serbo-Croatian,0.3741057935127874
Alemannic,Pangasinan,-0.04942088119009237
Alemannic,Kapampangan,0.7078136910436716
Alemannic,Khmer,-0.19215659374142072
Alemannic,Javanese,0.29340424685488625
Alemannic,Malay,0.6145351515073042
Alemannic,Sundanese,0.5488457236416221
Alemannic,Hakka,-0.061752065604621
Alemannic,Turkish,0.5837602575590498
Alemannic,Kazakh,-0.07045717727847854
Alemannic,Kirghiz,0.16602630017881662
Alemannic,Turkmen,0.8523291114131142
Alemannic,Persian,-0.6264489969745962
Alemannic,Tajik,-0.46279798827681246
Alemannic,Latin,-0.38579006875384675
Alemannic,Galician,0.7952660502691321
Alemannic,Romanian,0.7664157591820802
Alemannic,Norman,0.8843689858010829
Alemannic,Corsican,0.7441255461270593
Alemannic,Bengali,0.20254174124861307
Alemannic,Waray,0.3890799999310427
Alemannic,Welsh,0.7892643458316279
Alemannic,Armenian,-0.20131049107026608
Alemannic,Korean,-0.6097603599231765
Alemannic,Assamese,-0.4294209518568596
Alemannic,Bhojpuri,-0.5833111584069658
Alemannic,Divehi,0.44716385043669754
Alemannic,Catalan,0.8107193739054648
Alemannic,Walloon,0.9221682008821156
Alemannic,Yiddish,0.9171344727840303
Alemannic,Maltese,0.7507878207061851
Alemannic,Romansh,0.839793681532861
Alemannic,Bavarian,0.9543535807665218
Alemannic,Faroese,0.6872549186995464
Alemannic,Ripuarian,0.9774358906598062
Alemannic,Luxembourgish,0.965699411236105
Alemannic,Limburgish,0.9584787503791007
Alemannic,Scots,0.7859956080799199
Alemannic,Zeelandic,0.75140177670446
Alemannic,Aragonese,0.8573750743312766
Alemannic,Asturian,0.7273007554685014
Alemannic,Emilian-Romagnol,0.9642973365303117
Alemannic,Extremaduran,0.8214855957505779
Alemannic,Franco-Provençal,0.6209859875641672
Alemannic,Friulian,0.8431227343490257
Alemannic,Ladino,0.7212310891510945
Alemannic,Lombard,0.7118672415742164
Alemannic,Mirandese,0.7372316346147701
Alemannic,Neapolitan,0.43744559759334634
Alemannic,Occitan,0.6829962708792157
Alemannic,Picard,0.377800608702154
Alemannic,Sardinian,0.7474936499207007
Alemannic,Sicilian,0.7401790153541757
Alemannic,Venetian,0.9078565137778806
Alemannic,Czech,0.9492782879081372
Alemannic,Rusyn,0.723583217471546
Alemannic,Slovenian,0.7650650046325809
Alemannic,Uzbek,-0.7856943720866152
Alemannic,Amharic,-0.9629680246502275
Alemannic,Zazaki,0.10321390486131941
Alemannic,Gilaki,0.06508831910056702
Alemannic,Mazandarani,0.012202099725780053
Alemannic,Ossetian,-0.04492781869373707
Alemannic,Pashto,0.19651140843217849
Alemannic,Komi,-0.06901259716423358
Alemannic,Vepsian,0.541629885732136
Alemannic,Erzya,-0.688173383828974
Alemannic,Konkani,0.2398687975500502
Alemannic,Odia,-0.881594497110962
Alemannic,Maithili,-0.4950256588182078
Alemannic,Sanskrit,-0.9065349104949618
Alemannic,Sindhi,-0.8361833279385276
Alemannic,Sinhalese,-0.7902511775720396
Alemannic,Esperanto,0.8515788028515051
Alemannic,Ido,0.8455035068854841
Alemannic,Lithuanian,0.6056006562702752
Alemannic,Latvian,0.8566635698830269
Alemannic,Kannada,0.9243413838097736
Alemannic,Malayalam,0.002143494206639974
Alemannic,Breton,0.6432669847515201
Alemannic,Irish,0.8922978336558806
Alemannic,Manx,0.8741624299119178
Alemannic,Burmese,-0.6045135573846214
Alemannic,Mingrelian,0.367931025761387
Alemannic,Lao,-0.16178155769845287
Alemannic,Thai,-0.954885290020248
Alemannic,Lezgian,-0.583731539522513
Alemannic,Malagasy,0.2882451082588634
Alemannic,Papiamentu,0.7242950418804471
Alemannic,Albanian,0.45635208364331825
Alemannic,Luganda,0.693352817803938
Alemannic,Swahili,0.36385538870268297
Alemannic,Tswana,0.7644258979755817
Alemannic,Tsonga,0.524981363377299
Alemannic,Buryat,-0.6686579707900686
Alemannic,Samoan,0.8521737745454292
Alemannic,Tongan,0.9520589436890684
Alemannic,Nahuatl,0.7442600147062235
Alemannic,Somali,0.39639396310177877
Alemannic,Aymara,-0.044203076781403894
Alemannic,Guarani,0.32125705945580774
Alemannic,Kabyle,0.3026826964263257
Alemannic,Hausa,0.3952794127817206
Alemannic,Tetum,0.4974940824578515
Alemannic,Tulu,0.20136465733215667
Alemannic,Kabiye,-0.5366492348613656
Alemannic,Maori,0.811685355943212
Alemannic,Nepali,-0.4540465163715917
Alemannic,Mongolian,-0.6402107750214295
Alemannic,Hindi,-0.6114264635931019
Alemannic,Danish,0.7160465911716699
Alemannic,Hebrew,0.8422064739055757
Alemannic,Indonesian,0.6376552349393667
Alemannic,Serbian,0.7326137078639129
Alemannic,Ukrainian,0.6183082147828968
Alemannic,Russian,0.7755229673668408
Alemannic,German,0.9730043373664096
Alemannic,Japanese,-0.9394827145209971
Alemannic,Arabic,0.9120859651984358
Wolof,Basque,0.20120623064650883
Wolof,Alemannic,0.2979728152730703
Wolof,Wolof,1
Wolof,Bosnian,0.6963570986239821
Wolof,Urdu,0.7315020355647608
Wolof,Afrikaans,0.3377811963372267
Wolof,Anglo-Saxon,0.7618999809942497
Wolof,Slovak,0.58246998750319
Wolof,Silesian,0.7056231029324816
Wolof,Acehnese,-0.14508516246598172
Wolof,Wu,0.8268660554307982
Wolof,Bashkir,0.5588949513883404
Wolof,Chuvash,0.8393545919639688
Wolof,Gagauz,0.6390552646538916
Wolof,Karachay-Balkar,0.7701459383967353
Wolof,Sakha,0.49975701165271114
Wolof,Tamil,0.5337061453910364
Wolof,Telugu,-0.40978945437303255
Wolof,Georgian,0.6724287128184687
Wolof,Tatar,0.5300421926032604
Wolof,Uyghur,0.18582587767406136
Wolof,Icelandic,0.8326438339344461
Wolof,Belarusian,0.3837162398359161
Wolof,Gujarati,-0.5185486220894534
Wolof,Marathi,-0.5548492450548196
Wolof,Estonian,0.4383728882531387
Wolof,Finnish,0.7746469894794853
Wolof,Hungarian,0.003667339570806259
Wolof,Bulgarian,0.8961324478776469
Wolof,Yoruba,0.7116780452359316
Wolof,Quechua,0.8811185152255361
Wolof,Croatian,0.6784072298039331
Wolof,Macedonian,0.7848316953535326
Wolof,Serbo-Croatian,0.042313190046425635
Wolof,Pangasinan,-0.10681392891700937
Wolof,Kapampangan,0.875412362362477
Wolof,Khmer,0.7745776227575911
Wolof,Javanese,0.8305180279715788
Wolof,Malay,0.8284613248826036
Wolof,Sundanese,0.6391815760038541
Wolof,Hakka,0.6156285807390669
Wolof,Turkish,0.8059777536643614
Wolof,Kazakh,0.8502229643937286
Wolof,Kirghiz,0.5837283292026237
Wolof,Turkmen,0.33366890513225556
Wolof,Persian,-0.40153433150947154
Wolof,Tajik,0.7006669756794304
Wolof,Latin,0.11237737592514274
Wolof,Galician,0.64998565212326
Wolof,Romanian,0.8381978797407257
Wolof,Norman,0.6463532867881947
Wolof,Corsican,0.7564289623708649
Wolof,Bengali,0.9404518245123464
Wolof,Waray,0.14779580680667606
Wolof,Welsh,0.6695601709747447
Wolof,Armenian,-0.4078474818225732
Wolof,Korean,-0.05641088393442984
Wolof,Assamese,-0.20765598474226896
Wolof,Bhojpuri,0.48744412401753157
Wolof,Divehi,0.0020869289402970395
Wolof,Catalan,0.7249536712273843
Wolof,Walloon,0.5823449753443651
Wolof,Yiddish,0.5360687354699991
Wolof,Maltese,0.7991578140429648
Wolof,Romansh,0.6684130075204086
Wolof,Bavarian,0.2645602088703726
Wolof,Faroese,0.8524495330971785
Wolof,Ripuarian,0.2461118845282443
Wolof,Luxembourgish,0.5221700881745307
Wolof,Limburgish,0.32997562371211725
Wolof,Scots,0.7849845651420974
Wolof,Zeelandic,0.437859310736144
Wolof,Aragonese,0.6905186956503909
Wolof,Asturian,0.8531969490050293
Wolof,Emilian-Romagnol,0.4952603425456469
Wolof,Extremaduran,0.6385311457451729
Wolof,Franco-Provençal,0.797507408023362
Wolof,Friulian,0.6931384627455323
Wolof,Ladino,0.7620762921264852
Wolof,Lombard,0.7790393693063585
Wolof,Mirandese,0.7952375203718567
Wolof,Neapolitan,0.952980565802598
Wolof,Occitan,0.8637328894423938
Wolof,Picard,0.9917448831714992
Wolof,Sardinian,0.8238338256300825
Wolof,Sicilian,0.6962818660314342
Wolof,Venetian,0.5860519023148182
Wolof,Czech,0.5598981866353485
Wolof,Rusyn,0.568627774752677
Wolof,Slovenian,0.774451438801478
Wolof,Uzbek,-0.5877564864153164
Wolof,Amharic,-0.40278864502855505
Wolof,Zazaki,0.7810147561750208
Wolof,Gilaki,0.7311833502071798
Wolof,Mazandarani,0.7330159497784223
Wolof,Ossetian,0.6344538756259919
Wolof,Pashto,-0.7271788500768362
Wolof,Komi,0.7183240853600089
Wolof,Vepsian,0.8186726249364763
Wolof,Erzya,-0.3373848767606405
Wolof,Konkani,0.6182995971000622
Wolof,Odia,-0.5190927219964094
Wolof,Maithili,0.0228823626348483
Wolof,Sanskrit,-0.1280053491174915
Wolof,Sindhi,-0.5121672384706482
Wolof,Sinhalese,-0.32851069219571016
Wolof,Esperanto,0.6227720542549736
Wolof,Ido,0.43849827553661663
Wolof,Lithuanian,0.6538331177849331
Wolof,Latvian,0.6052369319835716
Wolof,Kannada,0.3379867304134819
Wolof,Malayalam,0.7499509817586227
Wolof,Breton,0.8344385701595722
Wolof,Irish,0.6510409268627019
Wolof,Manx,0.16460643476156447
Wolof,Burmese,0.49868219196627533
Wolof,Mingrelian,0.7077631525081497
Wolof,Lao,0.5481410888307172
Wolof,Thai,-0.5658756958989742
Wolof,Lezgian,-0.26757484632521933
Wolof,Malagasy,0.6821084527440054
Wolof,Papiamentu,0.8113832419514627
Wolof,Albanian,0.9738629703510244
Wolof,Luganda,0.778145163644268
Wolof,Swahili,0.9421638629188261
Wolof,Tswana,0.8136998187431788
Wolof,Tsonga,0.7795473330611284
Wolof,Buryat,-0.5013030697673678
Wolof,Samoan,0.4692308459648428
Wolof,Tongan,0.2878712057053678
Wolof,Nahuatl,0.7282063938998367
Wolof,Somali,0.7096632595394244
Wolof,Aymara,0.7101221987408898
Wolof,Guarani,0.3993067738669303
Wolof,Kabyle,0.958743828327838
Wolof,Hausa,0.6271160115393783
Wolof,Tetum,0.6021909270925188
Wolof,Tulu,-0.20598903461101065
Wolof,Kabiye,-0.006302182972329106
Wolof,Maori,0.3115017718439424
Wolof,Nepali,0.6718654920969356
Wolof,Mongolian,-0.10827870143979378
Wolof,Hindi,-0.08002424493483057
Wolof,Danish,0.7957273173615138
Wolof,Hebrew,0.662119713914148
Wolof,Indonesian,0.9034301531994354
Wolof,Serbian,0.697126772058363
Wolof,Ukrainian,0.8924053864254552
Wolof,Russian,0.812551478516577
Wolof,German,0.2552477773095141
Wolof,Japanese,-0.062707250718628
Wolof,Arabic,0.025529219099723888
Bosnian,Basque,0.04528942470871557
Bosnian,Alemannic,0.7976245675899712
Bosnian,Wolof,0.6963570986239821
Bosnian,Bosnian,1
Bosnian,Urdu,0.24757503921100715
Bosnian,Afrikaans,0.7970647010161499
Bosnian,Anglo-Saxon,0.9565484620564779
Bosnian,Slovak,0.7528615252997279
Bosnian,Silesian,0.7463878289404889
Bosnian,Acehnese,0.03443361491102885
Bosnian,Wu,0.3802735893959817
Bosnian,Bashkir,-0.12418543274739065
Bosnian,Chuvash,0.3049284799941105
Bosnian,Gagauz,0.7482102963540586
Bosnian,Karachay-Balkar,0.8307166803605324
Bosnian,Sakha,0.9208645483442867
Bosnian,Tamil,0.8035834939749101
Bosnian,Telugu,-0.009838595112925447
Bosnian,Georgian,0.9232235988562741
Bosnian,Tatar,0.36066992203416315
Bosnian,Uyghur,0.6682482642774192
Bosnian,Icelandic,0.8321793400911859
Bosnian,Belarusian,0.6494769345667569
Bosnian,Gujarati,-0.6083048557363536
Bosnian,Marathi,-0.742173510425224
Bosnian,Estonian,0.8683749839828745
Bosnian,Finnish,0.9216549609446627
Bosnian,Hungarian,0.5083662070231059
Bosnian,Bulgarian,0.9322611350687926
Bosnian,Yoruba,0.7187715879478163
Bosnian,Quechua,0.4882313594521478
Bosnian,Croatian,0.8927042487377633
Bosnian,Macedonian,0.9725151258646205
Bosnian,Serbo-Croatian,0.5334379995221913
Bosnian,Pangasinan,-0.4465481462972276
Bosnian,Kapampangan,0.9254373630151018
Bosnian,Khmer,0.3582581611217227
Bosnian,Javanese,0.7147930218665113
Bosnian,Malay,0.9050240894095178
Bosnian,Sundanese,0.9152179972085734
Bosnian,Hakka,0.4978419142356876
Bosnian,Turkish,0.910117585218241
Bosnian,Kazakh,0.31270401860007263
Bosnian,Kirghiz,0.6174163539359776
Bosnian,Turkmen,0.8046645752937791
Bosnian,Persian,-0.3464483202807235
Bosnian,Tajik,0.05627834174463487
Bosnian,Latin,0.08134021046802914
Bosnian,Galician,0.6967333290174579
Bosnian,Romanian,0.9192813017885358
Bosnian,Norman,0.8633888872153125
Bosnian,Corsican,0.7325271328716425
Bosnian,Bengali,0.5849727374459728
Bosnian,Waray,0.08931643929703426
Bosnian,Welsh,0.778401762279038
Bosnian,Armenian,-0.07210655636503831
Bosnian,Korean,-0.14973972124728513
Bosnian,Assamese,-0.2751103007140318
Bosnian,Bhojpuri,-0.20363555485813079
Bosnian,Divehi,-0.028418335462662453
Bosnian,Catalan,0.7833210903448549
Bosnian,Walloon,0.812701889553047
Bosnian,Yiddish,0.7675116037300219
Bosnian,Maltese,0.9690502901111653
Bosnian,Romansh,0.7635942949583042
Bosnian,Bavarian,0.6518583361829395
Bosnian,Faroese,0.9092276472407824
Bosnian,Ripuarian,0.7367904803797612
Bosnian,Luxembourgish,0.8659113313463936
Bosnian,Limburgish,0.6921781822811547
Bosnian,Scots,0.9017049494546885
Bosnian,Zeelandic,0.8307172853571582
Bosnian,Aragonese,0.9034881133421654
Bosnian,Asturian,0.8539959942541869
Bosnian,Emilian-Romagnol,0.8206294540047043
Bosnian,Extremaduran,0.7229794982269566
Bosnian,Franco-Provençal,0.7457287711482251
Bosnian,Friulian,0.8508360581398844
Bosnian,Ladino,0.7158528619817922
Bosnian,Lombard,0.8137720116612741
Bosnian,Mirandese,0.7692362630683014
Bosnian,Neapolitan,0.8486766237419509
Bosnian,Occitan,0.8023360118147459
Bosnian,Picard,0.7301910396883391
Bosnian,Sardinian,0.832044856853452
Bosnian,Sicilian,0.8127660623393514
Bosnian,Venetian,0.8069204698663891
Bosnian,Czech,0.8525134802235369
Bosnian,Rusyn,0.859489581371587
Bosnian,Slovenian,0.9814533415855876
Bosnian,Uzbek,-0.629744456143193
Bosnian,Amharic,-0.750072067163007
Bosnian,Zazaki,0.6508058078303842
Bosnian,Gilaki,0.5950891613219196
Bosnian,Mazandarani,0.5788428092799968
Bosnian,Ossetian,0.5317412513182231
Bosnian,Pashto,-0.16246097246786717
Bosnian,Komi,0.5374474790495806
Bosnian,Vepsian,0.9190110925792749
Bosnian,Erzya,-0.36998019038601293
Bosnian,Konkani,0.6551810446465981
Bosnian,Odia,-0.7414416566324429
Bosnian,Maithili,-0.04521053913383635
Bosnian,Sanskrit,-0.532117702623682
Bosnian,Sindhi,-0.6294731917993307
Bosnian,Sinhalese,-0.48520772170175924
Bosnian,Esperanto,0.736386594390471
Bosnian,Ido,0.6557601785246966
Bosnian,Lithuanian,0.9198845311286848
Bosnian,Latvian,0.9217759512412644
Bosnian,Kannada,0.8112140042884233
Bosnian,Malayalam,0.6044398843628606
Bosnian,Breton,0.8984213391708602
Bosnian,Irish,0.8318676262313822
Bosnian,Manx,0.4855521875866568
Bosnian,Burmese,-0.15088993042502744
Bosnian,Mingrelian,0.7655185675215365
Bosnian,Lao,0.41202436412244875
Bosnian,Thai,-0.9156249124425793
Bosnian,Lezgian,-0.22617990742101482
Bosnian,Malagasy,0.7389982181575305
Bosnian,Papiamentu,0.8483566489059631
Bosnian,Albanian,0.7567408862867901
Bosnian,Luganda,0.9866781202219135
Bosnian,Swahili,0.7041239797827142
Bosnian,Tswana,0.9545940215061092
Bosnian,Tsonga,0.7017026877956692
Bosnian,Buryat,-0.44942028777537363
Bosnian,Samoan,0.6391825278101912
Bosnian,Tongan,0.6656916329693854
Bosnian,Nahuatl,0.8908888301546799
Bosnian,Somali,0.8045926853422959
Bosnian,Aymara,0.4089494205097795
Bosnian,Guarani,0.6756209070957314
Bosnian,Kabyle,0.685963800727639
Bosnian,Hausa,0.7405969368507276
Bosnian,Tetum,0.7907780417696715
Bosnian,Tulu,0.3189466296391944
Bosnian,Kabiye,-0.04941912407716361
Bosnian,Maori,0.5957698236276121
Bosnian,Nepali,0.14346628112627316
Bosnian,Mongolian,-0.19110747348019344
Bosnian,Hindi,-0.16563652248048952
Bosnian,Danish,0.7941556245100786
Bosnian,Hebrew,0.9918591401661981
Bosnian,Indonesian,0.932214616838455
Bosnian,Serbian,0.9373156364633644
Bosnian,Ukrainian,0.9374381754578508
Bosnian,Russian,0.9710354765438113
Bosnian,German,0.7106051202905079
Bosnian,Japanese,-0.600629793748981
Bosnian,Arabic,0.4877438632286296
Urdu,Basque,0.7519137774338515
Urdu,Alemannic,-0.35911285373407825
Urdu,Wolof,0.7315020355647608
Urdu,Bosnian,0.24757503921100715
Urdu,Urdu,1
Urdu,Afrikaans,-0.33704096894618485
Urdu,Anglo-Saxon,0.19149648218114668
Urdu,Slovak,0.12206920875070021
Urdu,Silesian,0.7396646175090462
Urdu,Acehnese,0.24981020983782126
Urdu,Wu,0.8821780900826016
Urdu,Bashkir,0.6097868224334987
Urdu,Chuvash,0.6907368702922867
Urdu,Gagauz,0.49169298559360375
Urdu,Karachay-Balkar,0.6947683658581445
Urdu,Sakha,-0.016428035985918625
Urdu,Tamil,0.23866968830836485
Urdu,Telugu,-0.12734786089954347
Urdu,Georgian,0.3453131047918862
Urdu,Tatar,0.4483906852625478
Urdu,Uyghur,-0.4899785053090084
Urdu,Icelandic,0.3649866241201384
Urdu,Belarusian,-0.2748711805778717
Urdu,Gujarati,0.19037517743745438
Urdu,Marathi,0.15375021473561082
Urdu,Estonian,-0.1369469514222188
Urdu,Finnish,0.43832439441490784
Urdu,Hungarian,-0.6604865148981318
Urdu,Bulgarian,0.506725822133457
Urdu,Yoruba,0.5885946605393256
Urdu,Quechua,0.9471852870338073
Urdu,Croatian,0.14017019389308874
Urdu,Macedonian,0.2575885972314515
Urdu,Serbo-Croatian,-0.010580737357447892
Urdu,Pangasinan,-0.3640357200735475
Urdu,Kapampangan,0.3863981606274511
Urdu,Khmer,0.9394342856613194
Urdu,Javanese,0.6343842925163945
Urdu,Malay,0.4257224093340153
Urdu,Sundanese,0.4522361599016365
Urdu,Hakka,0.7684338127953129
Urdu,Turkish,0.45553511553972503
Urdu,Kazakh,0.7428556807394907
Urdu,Kirghiz,0.5740342871316539
Urdu,Turkmen,-0.19457731285093205
Urdu,Persian,0.2622537306535846
Urdu,Tajik,0.9491534389620974
Urdu,Latin,0.5447332262022693
Urdu,Galician,-0.01761522984416083
Urdu,Romanian,0.2819647721819961
Urdu,Norman,0.021222559874871292
Urdu,Corsican,0.12029807231145269
Urdu,Bengali,0.6972046708875376
Urdu,Waray,-0.26316488907393837
Urdu,Welsh,0.031238764663557496
Urdu,Armenian,-0.06551095339326447
Urdu,Korean,0.5488898277152171
Urdu,Assamese,0.11030642143826304
Urdu,Bhojpuri,0.7308950279798677
Urdu,Divehi,-0.5588352953918714
Urdu,Catalan,0.06578412753854258
Urdu,Walloon,-0.11209022495548046
Urdu,Yiddish,-0.1603369197635703
Urdu,Maltese,0.31656441491365905
Urdu,Romansh,-0.013893515970352746
Urdu,Bavarian,-0.4532995057227006
Urdu,Faroese,0.36134970910454206
Urdu,Ripuarian,-0.42375549558428516
Urdu,Luxembourgish,-0.14573898075375363
Urdu,Limburgish,-0.3908820169249746
Urdu,Scots,0.2065208907157025
Urdu,Zeelandic,-0.006181079798884483
Urdu,Aragonese,0.0757635270626322
Urdu,Asturian,0.27808847926992675
Urdu,Emilian-Romagnol,-0.1970508659479532
Urdu,Extremaduran,-0.0543527211003855
Urdu,Franco-Provençal,0.2615350251337835
Urdu,Friulian,0.08437971071775259
Urdu,Ladino,0.12229933116162264
Urdu,Lombard,0.20703504606122358
Urdu,Mirandese,0.17822287114341495
Urdu,Neapolitan,0.67950871067199
Urdu,Occitan,0.29106382750007576
Urdu,Picard,0.6555334398549706
Urdu,Sardinian,0.22087447613592612
Urdu,Sicilian,0.12526858427784202
Urdu,Venetian,-0.08878699111920829
Urdu,Czech,-0.12318985878423044
Urdu,Rusyn,0.11663439805562964
Urdu,Slovenian,0.29960121780952575
Urdu,Uzbek,0.09523056025753601
Urdu,Amharic,0.3120405159492382
Urdu,Zazaki,0.7915452375544986
