size,final_cost,marginal_cost,source,language,gram
3,0.056,-0.095,wikipedia,Lao,trigram
4,0.052,-0.0040000000000000036,wikipedia,Lao,trigram
5,0.039,-0.012999999999999998,wikipedia,Lao,trigram
6,0.038,-0.0010000000000000009,wikipedia,Lao,trigram
7,0.035,-0.0029999999999999957,wikipedia,Lao,trigram
8,0.031,-0.0040000000000000036,wikipedia,Lao,trigram
9,0.031,0.0,wikipedia,Lao,trigram
10,0.029,-0.0019999999999999983,wikipedia,Lao,trigram
11,0.029,0.0,wikipedia,Lao,trigram
12,0.028,-0.0010000000000000009,wikipedia,Lao,trigram
13,0.032,0.004,wikipedia,Lao,trigram
14,0.028,-0.004,wikipedia,Lao,trigram
2,0.581,0,wikipedia,Thai,unigram
3,0.488,-0.09299999999999997,wikipedia,Thai,unigram
4,0.269,-0.21899999999999997,wikipedia,Thai,unigram
5,0.227,-0.04200000000000001,wikipedia,Thai,unigram
6,0.218,-0.009000000000000008,wikipedia,Thai,unigram
7,0.199,-0.01899999999999999,wikipedia,Thai,unigram
8,0.213,0.013999999999999985,wikipedia,Thai,unigram
9,0.204,-0.009000000000000008,wikipedia,Thai,unigram
10,0.204,0.0,wikipedia,Thai,unigram
11,0.196,-0.00799999999999998,wikipedia,Thai,unigram
12,0.205,0.00899999999999998,wikipedia,Thai,unigram
13,0.206,0.0010000000000000009,wikipedia,Thai,unigram
14,0.22,0.014000000000000012,wikipedia,Thai,unigram
1,0.706,0,wikipedia,Thai,trigram
2,0.971,0.265,wikipedia,Thai,trigram
3,0.117,-0.854,wikipedia,Thai,trigram
4,0.114,-0.0030000000000000027,wikipedia,Thai,trigram
5,0.108,-0.006000000000000005,wikipedia,Thai,trigram
6,0.108,0.0,wikipedia,Thai,trigram
7,0.1,-0.007999999999999993,wikipedia,Thai,trigram
8,0.101,0.0010000000000000009,wikipedia,Thai,trigram
9,0.097,-0.0040000000000000036,wikipedia,Thai,trigram
10,0.097,0.0,wikipedia,Thai,trigram
11,0.097,0.0,wikipedia,Thai,trigram
12,0.097,0.0,wikipedia,Thai,trigram
13,0.098,0.0010000000000000009,wikipedia,Thai,trigram
14,0.098,0.0,wikipedia,Thai,trigram
1,0.558,0,wikipedia,Lezgian,unigram
2,0.419,-0.13900000000000007,wikipedia,Lezgian,unigram
3,0.334,-0.08499999999999996,wikipedia,Lezgian,unigram
4,0.192,-0.14200000000000002,wikipedia,Lezgian,unigram
5,0.179,-0.013000000000000012,wikipedia,Lezgian,unigram
6,0.158,-0.02099999999999999,wikipedia,Lezgian,unigram
7,0.155,-0.0030000000000000027,wikipedia,Lezgian,unigram
8,0.157,0.0020000000000000018,wikipedia,Lezgian,unigram
9,0.137,-0.01999999999999999,wikipedia,Lezgian,unigram
10,0.141,0.003999999999999976,wikipedia,Lezgian,unigram
11,0.14,-0.0009999999999999731,wikipedia,Lezgian,unigram
12,0.147,0.0069999999999999785,wikipedia,Lezgian,unigram
13,0.143,-0.0040000000000000036,wikipedia,Lezgian,unigram
14,0.14,-0.002999999999999975,wikipedia,Lezgian,unigram
2,0.309,0,wikipedia,Lezgian,trigram
3,0.189,-0.12,wikipedia,Lezgian,trigram
4,0.176,-0.013000000000000012,wikipedia,Lezgian,trigram
5,0.12,-0.055999999999999994,wikipedia,Lezgian,trigram
6,0.116,-0.00399999999999999,wikipedia,Lezgian,trigram
7,0.117,0.0010000000000000009,wikipedia,Lezgian,trigram
8,0.111,-0.006000000000000005,wikipedia,Lezgian,trigram
9,0.114,0.0030000000000000027,wikipedia,Lezgian,trigram
10,0.112,-0.0020000000000000018,wikipedia,Lezgian,trigram
11,0.112,0.0,wikipedia,Lezgian,trigram
12,0.115,0.0030000000000000027,wikipedia,Lezgian,trigram
13,0.116,0.0010000000000000009,wikipedia,Lezgian,trigram
14,0.117,0.0010000000000000009,wikipedia,Lezgian,trigram
1,0.897,0,wikipedia,Malagasy,trigram
2,0.354,0,wikipedia,Papiamentu,unigram
3,0.268,-0.08599999999999997,wikipedia,Papiamentu,unigram
4,0.245,-0.02300000000000002,wikipedia,Papiamentu,unigram
5,0.21,-0.035,wikipedia,Papiamentu,unigram
6,0.195,-0.014999999999999986,wikipedia,Papiamentu,unigram
7,0.192,-0.0030000000000000027,wikipedia,Papiamentu,unigram
8,0.185,-0.007000000000000006,wikipedia,Papiamentu,unigram
9,0.175,-0.010000000000000009,wikipedia,Papiamentu,unigram
10,0.185,0.010000000000000009,wikipedia,Papiamentu,unigram
11,0.175,-0.010000000000000009,wikipedia,Papiamentu,unigram
12,0.181,0.006000000000000005,wikipedia,Papiamentu,unigram
13,0.179,-0.0020000000000000018,wikipedia,Papiamentu,unigram
14,0.181,0.0020000000000000018,wikipedia,Papiamentu,unigram
2,0.27,0,wikipedia,Papiamentu,trigram
3,0.253,-0.017000000000000015,wikipedia,Papiamentu,trigram
4,0.251,-0.0020000000000000018,wikipedia,Papiamentu,trigram
5,0.22,-0.031,wikipedia,Papiamentu,trigram
6,0.124,-0.096,wikipedia,Papiamentu,trigram
7,0.12,-0.0040000000000000036,wikipedia,Papiamentu,trigram
8,0.121,0.0010000000000000009,wikipedia,Papiamentu,trigram
9,0.121,0.0,wikipedia,Papiamentu,trigram
10,0.114,-0.006999999999999992,wikipedia,Papiamentu,trigram
11,0.115,0.0010000000000000009,wikipedia,Papiamentu,trigram
12,0.114,-0.0010000000000000009,wikipedia,Papiamentu,trigram
13,0.111,-0.0030000000000000027,wikipedia,Papiamentu,trigram
14,0.112,0.0010000000000000009,wikipedia,Papiamentu,trigram
2,0.746,0,wikipedia,Albanian,unigram
3,0.423,-0.323,wikipedia,Albanian,unigram
4,0.417,-0.006000000000000005,wikipedia,Albanian,unigram
5,0.265,-0.15199999999999997,wikipedia,Albanian,unigram
6,0.216,-0.049000000000000016,wikipedia,Albanian,unigram
7,0.219,0.0030000000000000027,wikipedia,Albanian,unigram
8,0.211,-0.008000000000000007,wikipedia,Albanian,unigram
9,0.196,-0.014999999999999986,wikipedia,Albanian,unigram
10,0.2,0.0040000000000000036,wikipedia,Albanian,unigram
11,0.2,0.0,wikipedia,Albanian,unigram
12,0.181,-0.019000000000000017,wikipedia,Albanian,unigram
13,0.207,0.025999999999999995,wikipedia,Albanian,unigram
14,0.206,-0.0010000000000000009,wikipedia,Albanian,unigram
2,0.384,0,wikipedia,Albanian,trigram
3,0.352,-0.03200000000000003,wikipedia,Albanian,trigram
4,0.319,-0.032999999999999974,wikipedia,Albanian,trigram
5,0.323,0.0040000000000000036,wikipedia,Albanian,trigram
6,0.19,-0.133,wikipedia,Albanian,trigram
7,0.197,0.007000000000000006,wikipedia,Albanian,trigram
8,0.143,-0.05400000000000002,wikipedia,Albanian,trigram
9,0.145,0.0020000000000000018,wikipedia,Albanian,trigram
10,0.164,0.019000000000000017,wikipedia,Albanian,trigram
11,0.149,-0.015000000000000013,wikipedia,Albanian,trigram
12,0.149,0.0,wikipedia,Albanian,trigram
13,0.15,0.0010000000000000009,wikipedia,Albanian,trigram
14,0.153,0.0030000000000000027,wikipedia,Albanian,trigram
1,0.331,0,wikipedia,Luganda,unigram
2,0.217,-0.11400000000000002,wikipedia,Luganda,unigram
3,0.13,-0.087,wikipedia,Luganda,unigram
4,0.115,-0.015,wikipedia,Luganda,unigram
5,0.1,-0.015,wikipedia,Luganda,unigram
6,0.095,-0.0050000000000000044,wikipedia,Luganda,unigram
7,0.098,0.0030000000000000027,wikipedia,Luganda,unigram
8,0.091,-0.007000000000000006,wikipedia,Luganda,unigram
9,0.092,0.0010000000000000009,wikipedia,Luganda,unigram
10,0.093,0.0010000000000000009,wikipedia,Luganda,unigram
11,0.091,-0.0020000000000000018,wikipedia,Luganda,unigram
12,0.091,0.0,wikipedia,Luganda,unigram
13,0.092,0.0010000000000000009,wikipedia,Luganda,unigram
14,0.093,0.0010000000000000009,wikipedia,Luganda,unigram
2,0.175,0,wikipedia,Luganda,trigram
3,0.173,-0.0020000000000000018,wikipedia,Luganda,trigram
4,0.069,-0.10399999999999998,wikipedia,Luganda,trigram
5,0.068,-0.0010000000000000009,wikipedia,Luganda,trigram
6,0.062,-0.006000000000000005,wikipedia,Luganda,trigram
7,0.062,0.0,wikipedia,Luganda,trigram
8,0.065,0.0030000000000000027,wikipedia,Luganda,trigram
9,0.063,-0.0020000000000000018,wikipedia,Luganda,trigram
10,0.064,0.0010000000000000009,wikipedia,Luganda,trigram
11,0.063,-0.0010000000000000009,wikipedia,Luganda,trigram
12,0.064,0.0010000000000000009,wikipedia,Luganda,trigram
13,0.065,0.0010000000000000009,wikipedia,Luganda,trigram
14,0.066,0.0010000000000000009,wikipedia,Luganda,trigram
2,0.744,0,wikipedia,Swahili,unigram
3,0.552,-0.19199999999999995,wikipedia,Swahili,unigram
4,0.438,-0.11400000000000005,wikipedia,Swahili,unigram
5,0.389,-0.04899999999999999,wikipedia,Swahili,unigram
6,0.388,-0.0010000000000000009,wikipedia,Swahili,unigram
7,0.345,-0.04300000000000004,wikipedia,Swahili,unigram
8,0.322,-0.022999999999999965,wikipedia,Swahili,unigram
9,0.294,-0.028000000000000025,wikipedia,Swahili,unigram
10,0.339,0.04500000000000004,wikipedia,Swahili,unigram
11,0.308,-0.031000000000000028,wikipedia,Swahili,unigram
12,0.298,-0.010000000000000009,wikipedia,Swahili,unigram
13,0.312,0.014000000000000012,wikipedia,Swahili,unigram
14,0.317,0.0050000000000000044,wikipedia,Swahili,unigram
2,0.542,0,wikipedia,Swahili,trigram
3,0.412,-0.13000000000000006,wikipedia,Swahili,trigram
4,0.411,-0.0010000000000000009,wikipedia,Swahili,trigram
5,0.423,0.01200000000000001,wikipedia,Swahili,trigram
6,0.304,-0.119,wikipedia,Swahili,trigram
7,0.26,-0.043999999999999984,wikipedia,Swahili,trigram
8,0.251,-0.009000000000000008,wikipedia,Swahili,trigram
9,0.25,-0.0010000000000000009,wikipedia,Swahili,trigram
10,0.256,0.006000000000000005,wikipedia,Swahili,trigram
11,0.273,0.017000000000000015,wikipedia,Swahili,trigram
12,0.274,0.0010000000000000009,wikipedia,Swahili,trigram
13,0.267,-0.007000000000000006,wikipedia,Swahili,trigram
14,0.27,0.0030000000000000027,wikipedia,Swahili,trigram
2,0.644,0,wikipedia,Tswana,unigram
3,0.497,-0.14700000000000002,wikipedia,Tswana,unigram
4,0.478,-0.019000000000000017,wikipedia,Tswana,unigram
5,0.474,-0.0040000000000000036,wikipedia,Tswana,unigram
6,0.474,0.0,wikipedia,Tswana,unigram
7,0.474,0.0,wikipedia,Tswana,unigram
8,0.319,-0.15499999999999997,wikipedia,Tswana,unigram
9,0.347,0.02799999999999997,wikipedia,Tswana,unigram
10,0.293,-0.05399999999999999,wikipedia,Tswana,unigram
11,0.28,-0.012999999999999956,wikipedia,Tswana,unigram
12,0.307,0.02699999999999997,wikipedia,Tswana,unigram
13,0.286,-0.02100000000000002,wikipedia,Tswana,unigram
14,0.337,0.051000000000000045,wikipedia,Tswana,unigram
2,0.307,0,wikipedia,Tswana,trigram
3,0.264,-0.04299999999999998,wikipedia,Tswana,trigram
4,0.263,-0.0010000000000000009,wikipedia,Tswana,trigram
5,0.267,0.0040000000000000036,wikipedia,Tswana,trigram
6,0.207,-0.060000000000000026,wikipedia,Tswana,trigram
7,0.196,-0.010999999999999982,wikipedia,Tswana,trigram
8,0.197,0.0010000000000000009,wikipedia,Tswana,trigram
9,0.2,0.0030000000000000027,wikipedia,Tswana,trigram
10,0.204,0.003999999999999976,wikipedia,Tswana,trigram
11,0.206,0.0020000000000000018,wikipedia,Tswana,trigram
12,0.204,-0.0020000000000000018,wikipedia,Tswana,trigram
13,0.205,0.0010000000000000009,wikipedia,Tswana,trigram
14,0.209,0.0040000000000000036,wikipedia,Tswana,trigram
1,0.829,0,wikipedia,Tsonga,unigram
2,0.524,-0.30499999999999994,wikipedia,Tsonga,unigram
3,0.396,-0.128,wikipedia,Tsonga,unigram
4,0.38,-0.016000000000000014,wikipedia,Tsonga,unigram
5,0.323,-0.056999999999999995,wikipedia,Tsonga,unigram
6,0.311,-0.01200000000000001,wikipedia,Tsonga,unigram
7,0.31,-0.0010000000000000009,wikipedia,Tsonga,unigram
8,0.28,-0.02999999999999997,wikipedia,Tsonga,unigram
9,0.315,0.034999999999999976,wikipedia,Tsonga,unigram
10,0.262,-0.05299999999999999,wikipedia,Tsonga,unigram
11,0.267,0.0050000000000000044,wikipedia,Tsonga,unigram
12,0.305,0.03799999999999998,wikipedia,Tsonga,unigram
13,0.272,-0.032999999999999974,wikipedia,Tsonga,unigram
14,0.3,0.02799999999999997,wikipedia,Tsonga,unigram
2,0.196,0,wikipedia,Tsonga,trigram
3,0.168,-0.027999999999999997,wikipedia,Tsonga,trigram
4,0.165,-0.0030000000000000027,wikipedia,Tsonga,trigram
5,0.113,-0.052000000000000005,wikipedia,Tsonga,trigram
6,0.095,-0.018000000000000002,wikipedia,Tsonga,trigram
7,0.093,-0.0020000000000000018,wikipedia,Tsonga,trigram
8,0.093,0.0,wikipedia,Tsonga,trigram
9,0.091,-0.0020000000000000018,wikipedia,Tsonga,trigram
10,0.096,0.0050000000000000044,wikipedia,Tsonga,trigram
11,0.096,0.0,wikipedia,Tsonga,trigram
12,0.098,0.0020000000000000018,wikipedia,Tsonga,trigram
13,0.093,-0.0050000000000000044,wikipedia,Tsonga,trigram
14,0.095,0.0020000000000000018,wikipedia,Tsonga,trigram
1,0.638,0,wikipedia,Buryat,unigram
2,0.441,-0.197,wikipedia,Buryat,unigram
3,0.409,-0.03200000000000003,wikipedia,Buryat,unigram
4,0.322,-0.08699999999999997,wikipedia,Buryat,unigram
5,0.306,-0.016000000000000014,wikipedia,Buryat,unigram
6,0.312,0.006000000000000005,wikipedia,Buryat,unigram
7,0.292,-0.020000000000000018,wikipedia,Buryat,unigram
8,0.297,0.0050000000000000044,wikipedia,Buryat,unigram
9,0.314,0.017000000000000015,wikipedia,Buryat,unigram
10,0.317,0.0030000000000000027,wikipedia,Buryat,unigram
11,0.329,0.01200000000000001,wikipedia,Buryat,unigram
12,0.329,0.0,wikipedia,Buryat,unigram
13,0.336,0.007000000000000006,wikipedia,Buryat,unigram
14,0.346,0.009999999999999953,wikipedia,Buryat,unigram
2,0.332,0,wikipedia,Buryat,trigram
3,0.212,-0.12000000000000002,wikipedia,Buryat,trigram
4,0.214,0.0020000000000000018,wikipedia,Buryat,trigram
5,0.181,-0.033,wikipedia,Buryat,trigram
6,0.185,0.0040000000000000036,wikipedia,Buryat,trigram
7,0.173,-0.01200000000000001,wikipedia,Buryat,trigram
8,0.177,0.0040000000000000036,wikipedia,Buryat,trigram
9,0.181,0.0040000000000000036,wikipedia,Buryat,trigram
10,0.193,0.01200000000000001,wikipedia,Buryat,trigram
11,0.196,0.0030000000000000027,wikipedia,Buryat,trigram
12,0.198,0.0020000000000000018,wikipedia,Buryat,trigram
13,0.2,0.0020000000000000018,wikipedia,Buryat,trigram
14,0.202,0.0020000000000000018,wikipedia,Buryat,trigram
2,0.739,0,wikipedia,Samoan,unigram
3,0.63,-0.10899999999999999,wikipedia,Samoan,unigram
4,0.599,-0.031000000000000028,wikipedia,Samoan,unigram
5,0.492,-0.10699999999999998,wikipedia,Samoan,unigram
6,0.422,-0.07,wikipedia,Samoan,unigram
7,0.406,-0.01599999999999996,wikipedia,Samoan,unigram
8,0.386,-0.020000000000000018,wikipedia,Samoan,unigram
9,0.413,0.02699999999999997,wikipedia,Samoan,unigram
10,0.402,-0.010999999999999954,wikipedia,Samoan,unigram
11,0.402,0.0,wikipedia,Samoan,unigram
12,0.397,-0.0050000000000000044,wikipedia,Samoan,unigram
13,0.384,-0.013000000000000012,wikipedia,Samoan,unigram
14,0.388,0.0040000000000000036,wikipedia,Samoan,unigram
2,0.537,0,wikipedia,Samoan,trigram
3,0.454,-0.08300000000000002,wikipedia,Samoan,trigram
4,0.431,-0.02300000000000002,wikipedia,Samoan,trigram
5,0.345,-0.08600000000000002,wikipedia,Samoan,trigram
6,0.304,-0.04099999999999998,wikipedia,Samoan,trigram
7,0.314,0.010000000000000009,wikipedia,Samoan,trigram
8,0.273,-0.04099999999999998,wikipedia,Samoan,trigram
9,0.287,0.013999999999999957,wikipedia,Samoan,trigram
10,0.272,-0.014999999999999958,wikipedia,Samoan,trigram
11,0.264,-0.008000000000000007,wikipedia,Samoan,trigram
12,0.266,0.0020000000000000018,wikipedia,Samoan,trigram
13,0.269,0.0030000000000000027,wikipedia,Samoan,trigram
14,0.275,0.006000000000000005,wikipedia,Samoan,trigram
3,0.892,0,wikipedia,Tongan,unigram
4,0.867,-0.025000000000000022,wikipedia,Tongan,unigram
5,0.861,-0.006000000000000005,wikipedia,Tongan,unigram
6,0.648,-0.21299999999999997,wikipedia,Tongan,unigram
7,0.689,0.040999999999999925,wikipedia,Tongan,unigram
8,0.66,-0.028999999999999915,wikipedia,Tongan,unigram
9,0.671,0.01100000000000001,wikipedia,Tongan,unigram
10,0.621,-0.050000000000000044,wikipedia,Tongan,unigram
11,0.608,-0.013000000000000012,wikipedia,Tongan,unigram
12,0.642,0.03400000000000003,wikipedia,Tongan,unigram
13,0.642,0.0,wikipedia,Tongan,unigram
14,0.64,-0.0020000000000000018,wikipedia,Tongan,unigram
2,0.913,0,wikipedia,Tongan,trigram
3,0.661,-0.252,wikipedia,Tongan,trigram
4,0.68,0.019000000000000017,wikipedia,Tongan,trigram
5,0.672,-0.008000000000000007,wikipedia,Tongan,trigram
6,0.453,-0.21900000000000003,wikipedia,Tongan,trigram
7,0.493,0.03999999999999998,wikipedia,Tongan,trigram
8,0.477,-0.016000000000000014,wikipedia,Tongan,trigram
9,0.478,0.0010000000000000009,wikipedia,Tongan,trigram
10,0.489,0.01100000000000001,wikipedia,Tongan,trigram
11,0.518,0.029000000000000026,wikipedia,Tongan,trigram
12,0.531,0.013000000000000012,wikipedia,Tongan,trigram
13,0.543,0.01200000000000001,wikipedia,Tongan,trigram
14,0.546,0.0030000000000000027,wikipedia,Tongan,trigram
1,0.786,0,wikipedia,Nahuatl,unigram
2,0.514,-0.272,wikipedia,Nahuatl,unigram
3,0.383,-0.131,wikipedia,Nahuatl,unigram
4,0.345,-0.038000000000000034,wikipedia,Nahuatl,unigram
5,0.347,0.0020000000000000018,wikipedia,Nahuatl,unigram
6,0.284,-0.063,wikipedia,Nahuatl,unigram
7,0.28,-0.003999999999999948,wikipedia,Nahuatl,unigram
8,0.272,-0.008000000000000007,wikipedia,Nahuatl,unigram
9,0.268,-0.0040000000000000036,wikipedia,Nahuatl,unigram
10,0.266,-0.0020000000000000018,wikipedia,Nahuatl,unigram
11,0.256,-0.010000000000000009,wikipedia,Nahuatl,unigram
12,0.243,-0.013000000000000012,wikipedia,Nahuatl,unigram
13,0.24,-0.0030000000000000027,wikipedia,Nahuatl,unigram
14,0.25,0.010000000000000009,wikipedia,Nahuatl,unigram
2,0.407,0,wikipedia,Nahuatl,trigram
3,0.405,-0.0019999999999999463,wikipedia,Nahuatl,trigram
4,0.166,-0.23900000000000002,wikipedia,Nahuatl,trigram
5,0.146,-0.020000000000000018,wikipedia,Nahuatl,trigram
6,0.166,0.020000000000000018,wikipedia,Nahuatl,trigram
7,0.139,-0.026999999999999996,wikipedia,Nahuatl,trigram
8,0.131,-0.008000000000000007,wikipedia,Nahuatl,trigram
9,0.127,-0.0040000000000000036,wikipedia,Nahuatl,trigram
10,0.128,0.0010000000000000009,wikipedia,Nahuatl,trigram
11,0.13,0.0020000000000000018,wikipedia,Nahuatl,trigram
12,0.132,0.0020000000000000018,wikipedia,Nahuatl,trigram
13,0.127,-0.0050000000000000044,wikipedia,Nahuatl,trigram
14,0.128,0.0010000000000000009,wikipedia,Nahuatl,trigram
1,0.746,0,wikipedia,Somali,unigram
2,0.515,-0.23099999999999998,wikipedia,Somali,unigram
3,0.303,-0.21200000000000002,wikipedia,Somali,unigram
4,0.25,-0.05299999999999999,wikipedia,Somali,unigram
5,0.209,-0.04100000000000001,wikipedia,Somali,unigram
6,0.187,-0.021999999999999992,wikipedia,Somali,unigram
7,0.184,-0.0030000000000000027,wikipedia,Somali,unigram
8,0.184,0.0,wikipedia,Somali,unigram
9,0.187,0.0030000000000000027,wikipedia,Somali,unigram
10,0.181,-0.006000000000000005,wikipedia,Somali,unigram
11,0.205,0.023999999999999994,wikipedia,Somali,unigram
12,0.207,0.0020000000000000018,wikipedia,Somali,unigram
13,0.21,0.0030000000000000027,wikipedia,Somali,unigram
14,0.211,0.0010000000000000009,wikipedia,Somali,unigram
2,0.305,0,wikipedia,Somali,trigram
3,0.22,-0.08499999999999999,wikipedia,Somali,trigram
4,0.272,0.05200000000000002,wikipedia,Somali,trigram
5,0.274,0.0020000000000000018,wikipedia,Somali,trigram
6,0.165,-0.10900000000000001,wikipedia,Somali,trigram
7,0.173,0.00799999999999998,wikipedia,Somali,trigram
8,0.178,0.0050000000000000044,wikipedia,Somali,trigram
9,0.188,0.010000000000000009,wikipedia,Somali,trigram
10,0.194,0.006000000000000005,wikipedia,Somali,trigram
11,0.201,0.007000000000000006,wikipedia,Somali,trigram
12,0.204,0.002999999999999975,wikipedia,Somali,trigram
13,0.207,0.0030000000000000027,wikipedia,Somali,trigram
14,0.198,-0.00899999999999998,wikipedia,Somali,trigram
5,0.925,0,wikipedia,Aymara,unigram
6,0.877,-0.04800000000000004,wikipedia,Aymara,unigram
7,0.863,-0.014000000000000012,wikipedia,Aymara,unigram
8,0.871,0.008000000000000007,wikipedia,Aymara,unigram
9,0.856,-0.015000000000000013,wikipedia,Aymara,unigram
10,0.854,-0.0020000000000000018,wikipedia,Aymara,unigram
11,0.942,0.08799999999999997,wikipedia,Aymara,unigram
12,0.882,-0.05999999999999994,wikipedia,Aymara,unigram
13,0.891,0.009000000000000008,wikipedia,Aymara,unigram
14,0.94,0.04899999999999993,wikipedia,Aymara,unigram
2,0.795,0,wikipedia,Aymara,trigram
3,0.745,-0.050000000000000044,wikipedia,Aymara,trigram
4,0.588,-0.15700000000000003,wikipedia,Aymara,trigram
5,0.567,-0.02100000000000002,wikipedia,Aymara,trigram
6,0.564,-0.0030000000000000027,wikipedia,Aymara,trigram
7,0.522,-0.041999999999999926,wikipedia,Aymara,trigram
8,0.533,0.01100000000000001,wikipedia,Aymara,trigram
9,0.531,-0.0020000000000000018,wikipedia,Aymara,trigram
10,0.505,-0.026000000000000023,wikipedia,Aymara,trigram
11,0.505,0.0,wikipedia,Aymara,trigram
12,0.522,0.017000000000000015,wikipedia,Aymara,trigram
13,0.491,-0.031000000000000028,wikipedia,Aymara,trigram
14,0.488,-0.0030000000000000027,wikipedia,Aymara,trigram
3,0.992,0,wikipedia,Guarani,unigram
4,0.902,-0.08999999999999997,wikipedia,Guarani,unigram
5,0.902,0.0,wikipedia,Guarani,unigram
6,0.896,-0.006000000000000005,wikipedia,Guarani,unigram
7,0.91,0.014000000000000012,wikipedia,Guarani,unigram
8,0.507,-0.403,wikipedia,Guarani,unigram
9,0.913,0.406,wikipedia,Guarani,unigram
10,0.932,0.019000000000000017,wikipedia,Guarani,unigram
11,0.941,0.008999999999999897,wikipedia,Guarani,unigram
12,0.528,-0.4129999999999999,wikipedia,Guarani,unigram
13,0.952,0.42399999999999993,wikipedia,Guarani,unigram
14,0.54,-0.4119999999999999,wikipedia,Guarani,unigram
2,0.415,0,wikipedia,Guarani,trigram
3,0.385,-0.02999999999999997,wikipedia,Guarani,trigram
4,0.315,-0.07,wikipedia,Guarani,trigram
5,0.324,0.009000000000000008,wikipedia,Guarani,trigram
6,0.3,-0.02400000000000002,wikipedia,Guarani,trigram
7,0.25,-0.04999999999999999,wikipedia,Guarani,trigram
8,0.222,-0.027999999999999997,wikipedia,Guarani,trigram
9,0.269,0.047000000000000014,wikipedia,Guarani,trigram
10,0.266,-0.0030000000000000027,wikipedia,Guarani,trigram
11,0.277,0.01100000000000001,wikipedia,Guarani,trigram
12,0.252,-0.025000000000000022,wikipedia,Guarani,trigram
13,0.253,0.0010000000000000009,wikipedia,Guarani,trigram
14,0.254,0.0010000000000000009,wikipedia,Guarani,trigram
2,0.845,0,wikipedia,Kabyle,unigram
3,0.515,-0.32999999999999996,wikipedia,Kabyle,unigram
4,0.483,-0.03200000000000003,wikipedia,Kabyle,unigram
5,0.326,-0.15699999999999997,wikipedia,Kabyle,unigram
6,0.351,0.024999999999999967,wikipedia,Kabyle,unigram
7,0.281,-0.06999999999999995,wikipedia,Kabyle,unigram
8,0.282,0.0009999999999999454,wikipedia,Kabyle,unigram
9,0.257,-0.024999999999999967,wikipedia,Kabyle,unigram
10,0.24,-0.017000000000000015,wikipedia,Kabyle,unigram
11,0.248,0.008000000000000007,wikipedia,Kabyle,unigram
12,0.245,-0.0030000000000000027,wikipedia,Kabyle,unigram
13,0.247,0.0020000000000000018,wikipedia,Kabyle,unigram
14,0.262,0.015000000000000013,wikipedia,Kabyle,unigram
2,0.322,0,wikipedia,Kabyle,trigram
3,0.306,-0.016000000000000014,wikipedia,Kabyle,trigram
4,0.287,-0.019000000000000017,wikipedia,Kabyle,trigram
5,0.288,0.0010000000000000009,wikipedia,Kabyle,trigram
6,0.166,-0.12199999999999997,wikipedia,Kabyle,trigram
7,0.158,-0.008000000000000007,wikipedia,Kabyle,trigram
8,0.147,-0.01100000000000001,wikipedia,Kabyle,trigram
9,0.14,-0.0069999999999999785,wikipedia,Kabyle,trigram
10,0.153,0.012999999999999984,wikipedia,Kabyle,trigram
11,0.152,-0.0010000000000000009,wikipedia,Kabyle,trigram
12,0.152,0.0,wikipedia,Kabyle,trigram
13,0.15,-0.0020000000000000018,wikipedia,Kabyle,trigram
14,0.161,0.01100000000000001,wikipedia,Kabyle,trigram
3,0.888,0,wikipedia,Hausa,unigram
4,0.663,-0.22499999999999998,wikipedia,Hausa,unigram
5,0.646,-0.017000000000000015,wikipedia,Hausa,unigram
6,0.612,-0.03400000000000003,wikipedia,Hausa,unigram
7,0.612,0.0,wikipedia,Hausa,unigram
8,0.65,0.038000000000000034,wikipedia,Hausa,unigram
9,0.612,-0.038000000000000034,wikipedia,Hausa,unigram
10,0.615,0.0030000000000000027,wikipedia,Hausa,unigram
11,0.629,0.014000000000000012,wikipedia,Hausa,unigram
12,0.636,0.007000000000000006,wikipedia,Hausa,unigram
13,0.647,0.01100000000000001,wikipedia,Hausa,unigram
14,0.635,-0.01200000000000001,wikipedia,Hausa,unigram
2,0.762,0,wikipedia,Hausa,trigram
3,0.624,-0.138,wikipedia,Hausa,trigram
4,0.431,-0.193,wikipedia,Hausa,trigram
5,0.632,0.201,wikipedia,Hausa,trigram
6,0.643,0.01100000000000001,wikipedia,Hausa,trigram
7,0.414,-0.22900000000000004,wikipedia,Hausa,trigram
8,0.421,0.007000000000000006,wikipedia,Hausa,trigram
9,0.436,0.015000000000000013,wikipedia,Hausa,trigram
10,0.445,0.009000000000000008,wikipedia,Hausa,trigram
11,0.458,0.013000000000000012,wikipedia,Hausa,trigram
12,0.467,0.009000000000000008,wikipedia,Hausa,trigram
13,0.476,0.008999999999999952,wikipedia,Hausa,trigram
14,0.505,0.029000000000000026,wikipedia,Hausa,trigram
4,0.952,0,wikipedia,Tetum,unigram
5,0.932,-0.019999999999999907,wikipedia,Tetum,unigram
6,0.939,0.006999999999999895,wikipedia,Tetum,unigram
7,0.907,-0.03199999999999992,wikipedia,Tetum,unigram
8,0.887,-0.020000000000000018,wikipedia,Tetum,unigram
9,0.877,-0.010000000000000009,wikipedia,Tetum,unigram
10,0.887,0.010000000000000009,wikipedia,Tetum,unigram
11,0.902,0.015000000000000013,wikipedia,Tetum,unigram
12,0.887,-0.015000000000000013,wikipedia,Tetum,unigram
13,0.916,0.029000000000000026,wikipedia,Tetum,unigram
14,0.898,-0.018000000000000016,wikipedia,Tetum,unigram
